BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,AZPS,CISO,WALC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
IID,19Jan2016,Pacific,N,"7,232","6,218","13,251","7,033",,,,,,,,,,236,"6,296",501,,,,,,,,,,,,,,,
IID,20Jan2016,Pacific,N,"7,304","6,290","13,289","6,999",,,,,,,,,,159,"6,280",560,,,,,,,,,,,,,,,
IID,21Jan2016,Pacific,N,"7,266","6,138","13,200","7,062",,,,,,,,,,139,"6,261",662,,,,,,,,,,,,,,,
IID,22Jan2016,Pacific,N,"7,145","6,132","13,334","7,202",,,,,,,,,,87,"6,165",950,,,,,,,,,,,,,,,
IID,23Jan2016,Pacific,N,"6,692","5,894","13,127","7,233",,,,,,,,,,391,"6,112",730,,,,,,,,,,,,,,,
IID,24Jan2016,Pacific,N,"6,515","5,479","13,206","7,727",,,,,,,,,,523,"5,994","1,210",,,,,,,,,,,,,,,
IID,25Jan2016,Pacific,N,"7,115","6,126","13,540","7,414",,,,,,,,,,437,"6,159",818,,,,,,,,,,,,,,,
IID,26Jan2016,Pacific,N,"7,115","6,250","13,719","7,469",,,,,,,,,,442,"6,287",740,,,,,,,,,,,,,,,
IID,27Jan2016,Pacific,N,"7,159","6,366","13,601","7,235",,,,,,,,,,364,"6,359",512,,,,,,,,,,,,,,,
IID,28Jan2016,Pacific,N,"7,232","6,410","13,384","6,974",,,,,,,,,,134,"5,780","1,060",,,,,,,,,,,,,,,
IID,29Jan2016,Pacific,N,"7,190","6,392","13,622","7,230",,,,,,,,,,379,"5,460","1,391",,,,,,,,,,,,,,,
IID,30Jan2016,Pacific,N,"7,159","5,874","13,933","8,059",,,,,,,,,,445,"6,687",927,,,,,,,,,,,,,,,
IID,31Jan2016,Pacific,N,"6,721","5,466","13,722","8,256",,,,,,,,,,506,"7,035",715,,,,,,,,,,,,,,,
IID,01Feb2016,Pacific,N,"6,406","6,231","14,370","8,139",,,,,,,,,,706,"6,377","1,056",,,,,,,,,,,,,,,
IID,02Feb2016,Pacific,N,"7,066","6,544","14,464","7,920",,,,,,,,,,724,"6,370",826,,,,,,,,,,,,,,,
IID,03Feb2016,Pacific,N,"7,371","6,658","14,801","8,143",,,,,,,,,,602,"6,787",754,,,,,,,,,,,,,,,
IID,04Feb2016,Pacific,N,"7,562","6,571","14,270","7,699",,,,,,,,,,724,"6,254",721,,,,,,,,,,,,,,,
IID,05Feb2016,Pacific,N,"7,493","6,383","14,481","8,098",,,,,,,,,,725,"6,695",678,,,,,,,,,,,,,,,
IID,06Feb2016,Pacific,N,"7,303","5,851","14,428","8,577",,,,,,,,,,643,"7,308",626,,,,,,,,,,,,,,,
IID,07Feb2016,Pacific,N,"6,830","5,545","14,575","9,030",,,,,,,,,,620,"7,701",709,,,,,,,,,,,,,,,
IID,08Feb2016,Pacific,N,"6,620","6,297","14,603","8,306",,,,,,,,,,522,"7,320",464,,,,,,,,,,,,,,,
IID,09Feb2016,Pacific,N,"7,314","6,532","14,923","8,391",,,,,,,,,,477,"7,493",421,,,,,,,,,,,,,,,
IID,10Feb2016,Pacific,N,"7,455","7,401","15,911","8,510",,,,,,,,,,618,"7,291",601,,,,,,,,,,,,,,,
IID,11Feb2016,Pacific,N,"7,539","7,401","15,578","8,177",,,,,,,,,,717,"6,833",627,,,,,,,,,,,,,,,
IID,12Feb2016,Pacific,N,"7,594","7,455","16,056","8,601",,,,,,,,,,632,"7,246",723,,,,,,,,,,,,,,,
IID,13Feb2016,Pacific,N,"7,519","6,986","16,696","9,710",,,,,,,,,,722,"8,174",814,,,,,,,,,,,,,,,
IID,14Feb2016,Pacific,N,"7,095","6,798","16,498","9,700",,,,,,,,,,599,"8,531",570,,,,,,,,,,,,,,,
IID,15Feb2016,Pacific,N,"7,047","7,900","15,819","7,919",,,,,,,,,,709,"6,695",515,,,,,,,,,,,,,,,
IID,16Feb2016,Pacific,N,"7,810","8,012","12,335","4,323",,,,,,,,,,637,"3,361",325,,,,,,,,,,,,,,,
IID,17Feb2016,Pacific,N,"8,019","7,806","12,613","4,859",,,,,,,,,,793,"3,721",345,,,,,,,,,,,,,,,
IID,18Feb2016,Pacific,N,"7,950","7,853","12,502","4,749",,,,,,,,,,600,"3,863",286,,,,,,,,,,,,,,,
IID,19Feb2016,Pacific,N,"7,489","7,672","11,200","3,599",,,,,,,,,,614,"2,957",28,,,,,,,,,,,,,,,
IID,20Feb2016,Pacific,N,"7,369","7,068","13,065","5,997",,,,,,,,,,584,"5,057",356,,,,,,,,,,,,,,,
IID,21Feb2016,Pacific,N,"6,841","6,738","13,058","6,320",,,,,,,,,,517,"5,350",453,,,,,,,,,,,,,,,
IID,22Feb2016,Pacific,N,"6,903","7,417","13,092","5,675",,,,,,,,,,450,"4,858",367,,,,,,,,,,,,,,,
IID,23Feb2016,Pacific,N,"7,793","7,262","13,243","5,981",,,,,,,,,,422,"5,043",516,,,,,,,,,,,,,,,
IID,24Feb2016,Pacific,N,"7,285","7,177","13,399","6,222",,,,,,,,,,456,"5,381",385,,,,,,,,,,,,,,,
IID,25Feb2016,Pacific,N,"7,219","7,284","13,390","6,106",,,,,,,,,,506,"5,111",489,,,,,,,,,,,,,,,
IID,26Feb2016,Pacific,N,"7,378","7,389","13,357","5,968",,,,,,,,,,438,"5,080",450,,,,,,,,,,,,,,,
IID,27Feb2016,Pacific,N,"7,541","7,164","13,152","5,988",,,,,,,,,,370,"5,339",279,,,,,,,,,,,,,,,
IID,28Feb2016,Pacific,N,"7,227","6,900","12,404","5,504",,,,,,,,,,336,"4,631",537,,,,,,,,,,,,,,,
IID,29Feb2016,Pacific,N,"7,176","7,978","12,119","4,141",,,,,,,,,,236,"3,565",340,,,,,,,,,,,,,,,
IID,01Mar2016,Pacific,N,"8,066","8,174","13,071","4,897",,,,,,,,,,271,"4,023",603,,,,,,,,,,,,,,,
IID,02Mar2016,Pacific,N,"8,295","8,251","13,011","4,760",,,,,,,,,,339,"3,989",432,,,,,,,,,,,,,,,
IID,03Mar2016,Pacific,N,"8,366","8,329","12,334","4,005",,,,,,,,,,392,"3,155",458,,,,,,,,,,,,,,,
IID,04Mar2016,Pacific,N,"8,100","8,193","12,124","3,931",,,,,,,,,,623,"2,842",466,,,,,,,,,,,,,,,
IID,05Mar2016,Pacific,N,"8,193","7,413","11,701","4,288",,,,,,,,,,532,"3,181",575,,,,,,,,,,,,,,,
IID,06Mar2016,Pacific,N,"7,222","6,613","11,646","5,033",,,,,,,,,,694,"3,436",903,,,,,,,,,,,,,,,
IID,07Mar2016,Pacific,N,"6,562","6,868","10,651","3,783",,,,,,,,,,524,"2,761",498,,,,,,,,,,,,,,,
IID,08Mar2016,Pacific,N,"6,822","7,025","11,290","4,265",,,,,,,,,,581,"2,968",716,,,,,,,,,,,,,,,
IID,09Mar2016,Pacific,N,"7,194","7,534","11,623","4,089",,,,,,,,,,508,"2,993",588,,,,,,,,,,,,,,,
IID,10Mar2016,Pacific,N,"7,364","8,184","11,334","3,150",,,,,,,,,,669,"1,691",790,,,,,,,,,,,,,,,
IID,11Mar2016,Pacific,N,"7,870","7,719","11,042","3,323",,,,,,,,,,,,,,,,,,,,,,,,,,,
IID,12Mar2016,Pacific,N,"7,571","7,571","11,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,
IID,13Mar2016,Pacific,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IID,14Mar2016,Pacific,N,"6,087","7,504","11,838","4,334",,,,,,,,,,464,"3,353",517,,,,,,,,,,,,,,,
IID,15Mar2016,Pacific,N,"7,209","7,978","11,953","3,975",,,,,,,,,,516,"2,961",498,,,,,,,,,,,,,,,
IID,16Mar2016,Pacific,N,"7,909","8,347","12,672","4,325",,,,,,,,,,555,"3,228",542,,,,,,,,,,,,,,,
IID,17Mar2016,Pacific,N,"8,397","8,621","12,646","4,025",,,,,,,,,,532,"2,929",564,,,,,,,,,,,,,,,
IID,18Mar2016,Pacific,N,"8,536","9,085","12,052","2,967",,,,,,,,,,573,"1,955",439,,,,,,,,,,,,,,,
IID,19Mar2016,Pacific,N,"8,939","8,672","12,443","3,771",,,,,,,,,,751,"2,444",576,,,,,,,,,,,,,,,
IID,20Mar2016,Pacific,N,"8,601","8,560","12,940","4,380",,,,,,,,,,"1,005","2,402",973,,,,,,,,,,,,,,,
IID,21Mar2016,Pacific,N,"8,369","8,893","13,449","4,556",,,,,,,,,,800,"3,059",697,,,,,,,,,,,,,,,
IID,22Mar2016,Pacific,N,"7,982","7,789","13,398","5,609",,,,,,,,,,946,"3,780",883,,,,,,,,,,,,,,,
IID,23Mar2016,Pacific,N,"7,614","7,594","14,334","6,740",,,,,,,,,,891,"5,175",674,,,,,,,,,,,,,,,
IID,24Mar2016,Pacific,N,"7,971","7,956","14,720","6,764",,,,,,,,,,960,"4,950",854,,,,,,,,,,,,,,,
IID,25Mar2016,Pacific,N,"7,971","8,296","15,138","6,842",,,,,,,,,,892,"5,163",787,,,,,,,,,,,,,,,
IID,26Mar2016,Pacific,N,"8,266","8,145","15,577","7,432",,,,,,,,,,924,"5,719",789,,,,,,,,,,,,,,,
IID,27Mar2016,Pacific,N,"7,496","7,114","15,045","7,931",,,,,,,,,,889,"6,273",769,,,,,,,,,,,,,,,
IID,28Mar2016,Pacific,N,"7,460","7,463","15,045","7,582",,,,,,,,,,864,"5,930",788,,,,,,,,,,,,,,,
IID,29Mar2016,Pacific,N,"7,973","6,975","13,947","6,972",,,,,,,,,,962,"5,056",954,,,,,,,,,,,,,,,
IID,30Mar2016,Pacific,N,"7,189","6,940","14,101","7,161",,,,,,,,,,869,"5,372",920,,,,,,,,,,,,,,,
IID,31Mar2016,Pacific,N,"7,187","7,275","14,599","7,324",,,,,,,,,,"1,051","5,082","1,191",,,,,,,,,,,,,,,
IID,01Apr2016,Pacific,N,"7,756","8,006","14,672","6,666",,,,,,,,,,591,"5,161",914,,,,,,,,,,,,,,,
IID,02Apr2016,Pacific,N,"7,785","7,865","14,807","6,942",,,,,,,,,,273,"5,705",964,,,,,,,,,,,,,,,
IID,03Apr2016,Pacific,N,"8,039","7,883","14,609","6,726",,,,,,,,,,235,"5,499",992,,,,,,,,,,,,,,,
IID,04Apr2016,Pacific,N,"9,192","9,181","13,757","4,576",,,,,,,,,,165,"3,616",795,,,,,,,,,,,,,,,
IID,05Apr2016,Pacific,N,"9,192","9,437","13,502","4,065",,,,,,,,,,95,"3,348",622,,,,,,,,,,,,,,,
IID,06Apr2016,Pacific,N,"9,794","9,902","14,059","4,157",,,,,,,,,,46,"3,478",633,,,,,,,,,,,,,,,
IID,07Apr2016,Pacific,N,"10,361","8,782","13,939","5,157",,,,,,,,,,580,"3,768",809,,,,,,,,,,,,,,,
IID,08Apr2016,Pacific,N,"8,782","7,934","13,576","5,642",,,,,,,,,,"1,005","3,619","1,018",,,,,,,,,,,,,,,
IID,09Apr2016,Pacific,N,"7,940","7,188","13,682","6,494",,,,,,,,,,"1,022","4,462","1,010",,,,,,,,,,,,,,,
IID,10Apr2016,Pacific,N,"7,120","6,711","13,741","7,030",,,,,,,,,,"1,050","4,886","1,094",,,,,,,,,,,,,,,
IID,11Apr2016,Pacific,N,"6,714","7,451","13,924","6,473",,,,,,,,,,"1,032","4,407","1,034",,,,,,,,,,,,,,,
IID,12Apr2016,Pacific,N,"7,428","8,367","14,568","6,201",,,,,,,,,,"1,046","4,193",962,,,,,,,,,,,,,,,
IID,13Apr2016,Pacific,N,"8,039","9,004","14,647","5,643",,,,,,,,,,"1,020","3,739",884,,,,,,,,,,,,,,,
IID,14Apr2016,Pacific,N,"8,586","8,686","15,275","6,589",,,,,,,,,,420,"5,727",442,,,,,,,,,,,,,,,
IID,15Apr2016,Pacific,N,"8,536","7,925","15,108","7,183",,,,,,,,,,211,"6,890",82,,,,,,,,,,,,,,,
IID,16Apr2016,Pacific,N,"8,194","7,756","14,574","6,818",,,,,,,,,,534,"5,769",515,,,,,,,,,,,,,,,
IID,17Apr2016,Pacific,N,"8,041","7,970","14,164","6,194",,,,,,,,,,972,"4,253",969,,,,,,,,,,,,,,,
IID,18Apr2016,Pacific,N,"8,049","9,150","14,917","5,767",,,,,,,,,,882,"4,298",587,,,,,,,,,,,,,,,
IID,19Apr2016,Pacific,N,"9,286","9,650","14,944","5,294",,,,,,,,,,846,"4,203",245,,,,,,,,,,,,,,,
IID,20Apr2016,Pacific,N,"9,761","10,458","14,438","4,035",,,,,,,,,,830,"2,568",637,,,,,,,,,,,,,,,
IID,21Apr2016,Pacific,N,"10,211","10,193","14,280","4,087",,,,,,,,,,864,"2,487",736,,,,,,,,,,,,,,,
IID,22Apr2016,Pacific,N,"10,134","10,110","15,133","5,023",,,,,,,,,,"1,018","3,029",976,,,,,,,,,,,,,,,
IID,23Apr2016,Pacific,N,"9,739","8,669","14,429","5,760",,,,,,,,,,"1,055","3,818",887,,,,,,,,,,,,,,,
IID,24Apr2016,Pacific,N,"8,519","8,559","15,538","6,979",,,,,,,,,,"1,076","4,807","1,096",,,,,,,,,,,,,,,
IID,25Apr2016,Pacific,N,"8,283","7,658","14,544","6,886",,,,,,,,,,"1,012","4,824","1,050",,,,,,,,,,,,,,,
IID,26Apr2016,Pacific,N,"7,883","7,957","14,365","6,408",,,,,,,,,,"1,028","4,352","1,028",,,,,,,,,,,,,,,
IID,27Apr2016,Pacific,N,"8,072","8,422","15,780","7,358",,,,,,,,,,"1,159","5,002","1,197",,,,,,,,,,,,,,,
IID,28Apr2016,Pacific,N,"7,656","7,697","15,869","8,172",,,,,,,,,,"1,132","5,857","1,183",,,,,,,,,,,,,,,
IID,29Apr2016,Pacific,N,"7,656","8,514","15,812","7,298",,,,,,,,,,"1,137","5,104","1,057",,,,,,,,,,,,,,,
IID,30Apr2016,Pacific,N,"8,360","7,454","15,126","7,672",,,,,,,,,,998,"5,407","1,267",,,,,,,,,,,,,,,
IID,01May2016,Pacific,N,"7,735","8,104","15,511","7,407",,,,,,,,,,739,"4,984","1,684",,,,,,,,,,,,,,,
IID,02May2016,Pacific,N,"7,843","9,566","15,611","6,045",,,,,,,,,,"1,017","4,447",581,,,,,,,,,,,,,,,
IID,03May2016,Pacific,N,"9,276","10,441","16,572","6,131",,,,,,,,,,907,"4,714",510,,,,,,,,,,,,,,,
IID,04May2016,Pacific,N,"10,209","10,807","17,119","6,312",,,,,,,,,,931,"4,676",705,,,,,,,,,,,,,,,
IID,05May2016,Pacific,N,"10,475","8,913","16,812","7,899",,,,,,,,,,581,"5,570","1,748",,,,,,,,,,,,,,,
IID,06May2016,Pacific,N,"7,805","7,813","15,615","7,802",,,,,,,,,,312,"5,938","1,552",,,,,,,,,,,,,,,
IID,07May2016,Pacific,N,"7,805","7,552","14,875","7,323",,,,,,,,,,-17,"5,659","1,681",,,,,,,,,,,,,,,
IID,08May2016,Pacific,N,"7,396","7,608","15,227","7,619",,,,,,,,,,-54,"6,037","1,636",,,,,,,,,,,,,,,
IID,09May2016,Pacific,N,"7,590","9,031","14,798","5,767",,,,,,,,,,-29,"4,240","1,556",,,,,,,,,,,,,,,
IID,10May2016,Pacific,N,"9,736","9,850","14,541","4,691",,,,,,,,,,144,"3,478","1,069",,,,,,,,,,,,,,,
IID,11May2016,Pacific,N,"9,736","10,647","14,542","3,895",,,,,,,,,,316,"2,948",631,,,,,,,,,,,,,,,
IID,12May2016,Pacific,N,"10,734","11,717","14,693","2,976",,,,,,,,,,310,"2,452",214,,,,,,,,,,,,,,,
IID,13May2016,Pacific,N,"11,842","11,729","15,275","3,546",,,,,,,,,,366,"3,129",51,,,,,,,,,,,,,,,
IID,14May2016,Pacific,N,"11,939","11,124","14,191","3,067",,,,,,,,,,182,"2,075",810,,,,,,,,,,,,,,,
IID,15May2016,Pacific,N,"10,722","8,698","13,873","5,175",,,,,,,,,,185,"3,676","1,314",,,,,,,,,,,,,,,
IID,16May2016,Pacific,N,"9,071","9,917","14,454","4,537",,,,,,,,,,19,"3,448","1,070",,,,,,,,,,,,,,,
IID,17May2016,Pacific,N,"9,712","10,117","13,440","3,323",,,,,,,,,,-7,"2,403",927,,,,,,,,,,,,,,,
IID,18May2016,Pacific,N,"10,036","11,037","13,633","2,596",,,,,,,,,,-68,"1,953",711,,,,,,,,,,,,,,,
IID,19May2016,Pacific,N,"11,061","11,778","13,222","1,444",,,,,,,,,,116,479,849,,,,,,,,,,,,,,,
IID,20May2016,Pacific,N,"11,508","10,058","13,741","3,683",,,,,,,,,,270,"2,051","1,362",,,,,,,,,,,,,,,
IID,21May2016,Pacific,N,"9,862","7,931","13,305","5,374",,,,,,,,,,-6,"3,989","1,391",,,,,,,,,,,,,,,
IID,22May2016,Pacific,N,"7,797","7,861","12,793","4,932",,,,,,,,,,-55,"3,583","1,404",,,,,,,,,,,,,,,
IID,23May2016,Pacific,N,"7,813","9,031","13,422","4,391",,,,,,,,,,8,"2,616","1,767",,,,,,,,,,,,,,,
IID,24May2016,Pacific,N,"8,622","8,735","14,360","5,625",,,,,,,,,,150,"3,764","1,711",,,,,,,,,,,,,,,
IID,25May2016,Pacific,N,"8,514","8,523","14,869","6,346",,,,,,,,,,1,"4,639","1,706",,,,,,,,,,,,,,,
IID,26May2016,Pacific,N,"8,327","9,488","14,415","4,927",,,,,,,,,,77,"3,208","1,642",,,,,,,,,,,,,,,
IID,27May2016,Pacific,N,"9,163","10,602","14,655","4,053",,,,,,,,,,-23,"2,770","1,306",,,,,,,,,,,,,,,
IID,28May2016,Pacific,N,"10,234","10,210","14,355","4,145",,,,,,,,,,-89,"3,208","1,026",,,,,,,,,,,,,,,
IID,29May2016,Pacific,N,"10,384","9,580","14,441","4,861",,,,,,,,,,-117,"3,942","1,036",,,,,,,,,,,,,,,
IID,30May2016,Pacific,N,"10,188","10,538","14,349","3,811",,,,,,,,,,-73,"3,117",767,,,,,,,,,,,,,,,
IID,31May2016,Pacific,N,"12,366","12,285","14,846","2,561",,,,,,,,,,-100,"2,030",631,,,,,,,,,,,,,,,
IID,01Jun2016,Pacific,N,"13,433","12,894","15,008","2,114",,,,,,,,,,-452,"1,519","1,047",,,,,,,,,,,,,,,
IID,02Jun2016,Pacific,N,"14,227","13,873","15,730","1,857",,,,,,,,,,422,"1,113",322,,,,,,,,,,,,,,,
IID,03Jun2016,Pacific,N,"14,227","15,061","16,276","1,215",,,,,,,,,,465,788,-38,,,,,,,,,,,,,,,
IID,04Jun2016,Pacific,N,"15,060","15,040","18,161","3,121",,,,,,,,,,306,"2,736",79,,,,,,,,,,,,,,,
IID,05Jun2016,Pacific,N,"15,201","14,540","19,697","5,157",,,,,,,,,,735,"4,061",361,,,,,,,,,,,,,,,
IID,06Jun2016,Pacific,N,"14,077","14,275","19,645","5,370",,,,,,,,,,798,"4,145",427,,,,,,,,,,,,,,,
IID,07Jun2016,Pacific,N,"14,114","14,063","19,422","5,359",,,,,,,,,,655,"4,355",349,,,,,,,,,,,,,,,
IID,08Jun2016,Pacific,N,"13,984","13,836","19,296","5,460",,,,,,,,,,387,"4,514",559,,,,,,,,,,,,,,,
IID,09Jun2016,Pacific,N,"14,078","13,350","19,333","5,983",,,,,,,,,,543,"4,861",579,,,,,,,,,,,,,,,
IID,10Jun2016,Pacific,N,"13,541","12,919","18,755","5,836",,,,,,,,,,296,"4,829",711,,,,,,,,,,,,,,,
IID,11Jun2016,Pacific,N,"11,776","11,451","16,900","5,449",,,,,,,,,,329,"4,394",726,,,,,,,,,,,,,,,
IID,12Jun2016,Pacific,N,"10,929","10,380","16,932","6,552",,,,,,,,,,442,"5,272",838,,,,,,,,,,,,,,,
IID,13Jun2016,Pacific,N,"11,818","11,387","17,816","6,429",,,,,,,,,,510,"5,118",801,,,,,,,,,,,,,,,
IID,14Jun2016,Pacific,N,"11,818","12,094","18,023","5,929",,,,,,,,,,438,"4,903",588,,,,,,,,,,,,,,,
IID,15Jun2016,Pacific,N,"12,014","11,725","18,780","7,055",,,,,,,,,,526,"5,767",762,,,,,,,,,,,,,,,
IID,16Jun2016,Pacific,N,"11,886","11,922","19,463","7,541",,,,,,,,,,360,"6,365",816,,,,,,,,,,,,,,,
IID,17Jun2016,Pacific,N,"11,896","13,070","19,001","5,931",,,,,,,,,,487,"5,136",308,,,,,,,,,,,,,,,
IID,18Jun2016,Pacific,N,"12,787","13,063","19,096","6,033",,,,,,,,,,306,"5,311",416,,,,,,,,,,,,,,,
IID,19Jun2016,Pacific,N,"13,288","15,265","19,056","3,791",,,,,,,,,,548,"2,813",430,,,,,,,,,,,,,,,
IID,20Jun2016,Pacific,N,"15,075","17,876","17,844",-32,,,,,,,,,,479,-348,-163,,,,,,,,,,,,,,,
IID,21Jun2016,Pacific,N,"17,844","15,266","15,727",461,,,,,,,,,,866,-517,112,,,,,,,,,,,,,,,
IID,22Jun2016,Pacific,N,"16,825","15,496","15,586",90,,,,,,,,,,821,"-1,175",444,,,,,,,,,,,,,,,
IID,23Jun2016,Pacific,N,"15,941","15,323","16,549","1,226",,,,,,,,,,845,-92,473,,,,,,,,,,,,,,,
IID,24Jun2016,Pacific,N,"15,354","15,236","17,289","2,053",,,,,,,,,,963,852,238,,,,,,,,,,,,,,,
IID,25Jun2016,Pacific,N,"14,882","13,872","17,638","3,766",,,,,,,,,,619,"2,671",476,,,,,,,,,,,,,,,
IID,26Jun2016,Pacific,N,"14,209","14,188","17,838","3,650",,,,,,,,,,914,"2,627",109,,,,,,,,,,,,,,,
IID,27Jun2016,Pacific,N,"14,497","15,275","18,824","3,549",,,,,,,,,,677,"2,717",155,,,,,,,,,,,,,,,
IID,28Jun2016,Pacific,N,"16,127","17,097","19,631","2,534",,,,,,,,,,567,"1,751",216,,,,,,,,,,,,,,,
IID,29Jun2016,Pacific,N,"16,328","16,650","19,130","2,480",,,,,,,,,,528,"2,026",-74,,,,,,,,,,,,,,,
IID,30Jun2016,Pacific,N,"16,366","15,737","18,825","3,088",,,,,,,,,,606,"2,629",-147,,,,,,,,,,,,,,,
IID,01Jul2016,Pacific,N,"15,499","15,594","18,193","2,599",,,,,,,,,,702,"2,083",-186,,,,,,,,,,,,,,,
IID,02Jul2016,Pacific,N,"14,561","14,444","18,156","3,712",,,,,,,,,,698,"2,508",506,,,,,,,,,,,,,,,
IID,03Jul2016,Pacific,N,"13,829","13,766","17,706","3,940",,,,,,,,,,769,"2,632",539,,,,,,,,,,,,,,,
IID,04Jul2016,Pacific,N,"13,490","13,829","17,551","3,722",,,,,,,,,,623,"2,560",539,,,,,,,,,,,,,,,
IID,05Jul2016,Pacific,N,"14,753","13,990","17,157","3,167",,,,,,,,,,795,"1,905",467,,,,,,,,,,,,,,,
IID,06Jul2016,Pacific,N,"13,589","13,652","18,055","4,403",,,,,,,,,,837,"3,026",540,,,,,,,,,,,,,,,
IID,07Jul2016,Pacific,N,"13,916","13,949","17,961","4,012",,,,,,,,,,806,"2,485",721,,,,,,,,,,,,,,,
IID,08Jul2016,Pacific,N,"13,916","14,187","18,384","4,197",,,,,,,,,,625,"2,956",616,,,,,,,,,,,,,,,
IID,09Jul2016,Pacific,N,"14,199","14,350","19,438","5,088",,,,,,,,,,513,"3,667",908,,,,,,,,,,,,,,,
IID,10Jul2016,Pacific,N,"13,955","14,364","19,763","5,399",,,,,,,,,,621,"3,963",815,,,,,,,,,,,,,,,
IID,11Jul2016,Pacific,N,"13,427","14,195","19,465","5,270",,,,,,,,,,927,"3,673",670,,,,,,,,,,,,,,,
IID,12Jul2016,Pacific,N,"13,303","14,079","19,825","5,746",,,,,,,,,,"1,013","4,606",127,,,,,,,,,,,,,,,
IID,13Jul2016,Pacific,N,"14,040","14,546","19,312","4,766",,,,,,,,,,768,"3,437",561,,,,,,,,,,,,,,,
IID,14Jul2016,Pacific,N,"14,557","15,294","19,473","4,179",,,,,,,,,,802,"2,638",739,,,,,,,,,,,,,,,
IID,15Jul2016,Pacific,N,"15,711","15,593","18,976","3,383",,,,,,,,,,793,"1,830",760,,,,,,,,,,,,,,,
IID,16Jul2016,Pacific,N,"14,615","14,759","17,463","2,704",,,,,,,,,,720,"1,135",849,,,,,,,,,,,,,,,
IID,17Jul2016,Pacific,N,"14,552","14,054","18,807","4,753",,,,,,,,,,589,"3,240",924,,,,,,,,,,,,,,,
IID,18Jul2016,Pacific,N,"15,428","14,897","19,308","4,411",,,,,,,,,,644,"2,924",843,,,,,,,,,,,,,,,
IID,19Jul2016,Pacific,N,"15,428","15,399","19,712","4,313",,,,,,,,,,483,"3,133",697,,,,,,,,,,,,,,,
IID,20Jul2016,Pacific,N,"15,254","16,122","19,250","3,128",,,,,,,,,,,,,,,,,,,,,,,,,,,
IID,21Jul2016,Pacific,N,"15,770","15,770","19,220",,,,,,,,,,,343,"1,067",122,,,,,,,,,,,,,,,
IID,22Jul2016,Pacific,N,,"17,101","17,896",795,,,,,,,,,,514,375,-94,,,,,,,,,,,,,,,
IID,23Jul2016,Pacific,N,"17,454","16,330","18,177","1,847",,,,,,,,,,756,"1,117",-26,,,,,,,,,,,,,,,
IID,24Jul2016,Pacific,N,"16,479","15,355","18,432","3,077",,,,,,,,,,702,"2,634",-259,,,,,,,,,,,,,,,
IID,25Jul2016,Pacific,N,"15,641","16,105","18,497","2,392",,,,,,,,,,560,"1,889",-57,,,,,,,,,,,,,,,
IID,26Jul2016,Pacific,N,"16,064","16,861","19,114","2,253",,,,,,,,,,587,"1,402",264,,,,,,,,,,,,,,,
IID,27Jul2016,Pacific,N,"16,664","17,581","19,169","1,588",,,,,,,,,,271,469,848,,,,,,,,,,,,,,,
IID,28Jul2016,Pacific,N,"17,087","17,558","17,976",418,,,,,,,,,,483,-647,582,,,,,,,,,,,,,,,
IID,29Jul2016,Pacific,N,"17,337","17,267","18,566","1,299",,,,,,,,,,609,353,337,,,,,,,,,,,,,,,
IID,30Jul2016,Pacific,N,"17,221","15,450","18,062","2,612",,,,,,,,,,177,"1,907",528,,,,,,,,,,,,,,,
IID,31Jul2016,Pacific,N,"15,559","14,842","18,378","3,536",,,,,,,,,,425,"2,409",702,,,,,,,,,,,,,,,
IID,01Aug2016,Pacific,N,"14,386","15,599","19,378","3,779",,,,,,,,,,634,"2,821",324,,,,,,,,,,,,,,,
IID,02Aug2016,Pacific,N,"15,279","15,805","19,577","3,772",,,,,,,,,,783,"2,847",142,,,,,,,,,,,,,,,
IID,03Aug2016,Pacific,N,"14,933","15,846","19,562","3,716",,,,,,,,,,784,"2,757",175,,,,,,,,,,,,,,,
IID,04Aug2016,Pacific,N,"15,045","15,706","19,526","3,820",,,,,,,,,,726,"3,157",-63,,,,,,,,,,,,,,,
IID,05Aug2016,Pacific,N,"15,485","15,895","19,698","3,803",,,,,,,,,,552,"2,918",333,,,,,,,,,,,,,,,
IID,06Aug2016,Pacific,N,"15,192","15,032","19,058","4,026",,,,,,,,,,518,"3,039",469,,,,,,,,,,,,,,,
IID,07Aug2016,Pacific,N,"14,637","14,750","19,039","4,289",,,,,,,,,,741,"3,016",532,,,,,,,,,,,,,,,
IID,08Aug2016,Pacific,N,"14,731","15,191","19,510","4,319",,,,,,,,,,724,"3,158",437,,,,,,,,,,,,,,,
IID,09Aug2016,Pacific,N,"14,679","14,624","19,022","4,398",,,,,,,,,,719,"3,089",590,,,,,,,,,,,,,,,
