BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
NSB,02Jun2018,Eastern,N,"1,304","1,354",0,"-1,354",,,,,,,,,,-731,-623,,,,,,,,,,,,,,,
NSB,03Jun2018,Eastern,N,"1,354","1,389",0,"-1,389",,,,,,,,,,-779,-610,,,,,,,,,,,,,,,
NSB,04Jun2018,Eastern,N,"1,389","1,439",0,"-1,439",,,,,,,,,,-650,-789,,,,,,,,,,,,,,,
NSB,05Jun2018,Eastern,N,"1,439","1,502",0,"-1,502",,,,,,,,,,-593,-909,,,,,,,,,,,,,,,
NSB,06Jun2018,Eastern,N,"1,502","1,203",0,"-1,203",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,07Jun2018,Eastern,N,"1,203","1,203",0,,,,,,,,,,,-596,-630,,,,,,,,,,,,,,,
NSB,08Jun2018,Eastern,N,,"1,170",0,"-1,170",,,,,,,,,,-730,-440,,,,,,,,,,,,,,,
NSB,09Jun2018,Eastern,N,"1,170","1,264",0,"-1,264",,,,,,,,,,-764,-500,,,,,,,,,,,,,,,
NSB,10Jun2018,Eastern,N,"1,264","1,356",0,"-1,356",,,,,,,,,,-683,-673,,,,,,,,,,,,,,,
NSB,11Jun2018,Eastern,N,"1,356","1,346",0,"-1,346",,,,,,,,,,-725,-621,,,,,,,,,,,,,,,
NSB,12Jun2018,Eastern,N,"1,346","1,228",0,"-1,228",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,13Jun2018,Eastern,N,"1,228","1,228",0,,,,,,,,,,,-667,-581,,,,,,,,,,,,,,,
NSB,14Jun2018,Eastern,N,,"1,348",0,"-1,348",,,,,,,,,,-748,-600,,,,,,,,,,,,,,,
NSB,15Jun2018,Eastern,N,"1,348","1,373",0,"-1,373",,,,,,,,,,-777,-596,,,,,,,,,,,,,,,
NSB,16Jun2018,Eastern,N,"1,373","1,353",0,"-1,353",,,,,,,,,,-707,-646,,,,,,,,,,,,,,,
NSB,17Jun2018,Eastern,N,"1,353","1,403",0,"-1,403",,,,,,,,,,-748,-655,,,,,,,,,,,,,,,
NSB,18Jun2018,Eastern,N,"1,403","1,508",0,"-1,508",,,,,,,,,,-984,-524,,,,,,,,,,,,,,,
NSB,19Jun2018,Eastern,N,"1,508","1,478",0,"-1,478",,,,,,,,,,-952,-526,,,,,,,,,,,,,,,
NSB,20Jun2018,Eastern,N,"1,478","1,521",0,"-1,521",,,,,,,,,,"-1,030",-491,,,,,,,,,,,,,,,
NSB,21Jun2018,Eastern,N,"1,521","1,521",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,22Jun2018,Eastern,N,"1,334","1,334",,,,,,,,,,,,-847,-551,,,,,,,,,,,,,,,
NSB,23Jun2018,Eastern,N,,"1,487",0,"-1,487",,,,,,,,,,-766,-721,,,,,,,,,,,,,,,
NSB,24Jun2018,Eastern,N,"1,487","1,535",0,"-1,535",,,,,,,,,,-922,-613,,,,,,,,,,,,,,,
NSB,25Jun2018,Eastern,N,"1,535","1,535",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,26Jun2018,Eastern,N,"1,574","1,574",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,27Jun2018,Eastern,N,,,,,,,,,,,,,,"-1,054",-344,,,,,,,,,,,,,,,
NSB,28Jun2018,Eastern,N,,"1,373",0,"-1,373",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,29Jun2018,Eastern,N,"1,373","1,373",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,30Jun2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,01Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,02Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,03Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,04Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,05Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,06Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,07Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,08Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,09Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,10Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,11Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,12Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,13Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,14Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,15Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,16Jul2018,Eastern,N,,,,,,,,,,,,,,"-1,033",-494,,,,,,,,,614,,,,,,
NSB,17Jul2018,Eastern,N,,"1,544",0,"-1,544",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,18Jul2018,Eastern,N,"1,544","1,544",0,,,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,19Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,20Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,21Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,22Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,23Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,24Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,25Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,26Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,27Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,28Jul2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,29Jul2018,Eastern,N,,,,,,,,,,,,,,-678,-776,,,,,,,,,540,,,,,,
NSB,30Jul2018,Eastern,N,,"1,420",0,"-1,420",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,31Jul2018,Eastern,N,"1,420","1,420",0,,,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,01Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,02Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,03Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,04Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,05Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,06Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,07Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,08Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,09Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,10Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,11Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,12Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,13Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,14Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,15Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,16Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,17Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,18Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,19Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,20Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,21Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,22Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,23Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,24Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,25Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,26Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,27Aug2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,28Aug2018,Eastern,N,,,,,,,,,,,,,,"-1,033",-258,,,,,,,,,547,,,,,,
NSB,29Aug2018,Eastern,N,,"1,341",0,"-1,341",,,,0,,,,,,"-1,100",-241,,,,,,0,,0,577,1,576,0,"1,341",,0.95
NSB,30Aug2018,Eastern,N,"1,341","1,401",0,"-1,401",,,,0,,,,,,"-1,222",-179,,,,,,0,,0,614,2,612,0,"1,401",,0.96
NSB,31Aug2018,Eastern,N,"1,401","1,552",0,"-1,552",,,,0,,,,,,"-1,232",-320,,,,,,0,,0,662,0,662,0,"1,552",,0.94
NSB,01Sep2018,Eastern,N,"1,552","1,561",0,"-1,561",,,,0,,,,,,"-1,024",-536,,,,,,0,,0,635,0,635,0,"1,560",,0.90
NSB,02Sep2018,Eastern,N,"1,561","1,539",0,"-1,539",,,,0,,,,,,-929,-610,,,,,,0,,0,614,0,614,0,"1,539",,0.88
NSB,03Sep2018,Eastern,N,"1,539","1,352",0,"-1,352",,,,0,,,,,,-895,-457,,,,,,0,,0,544,0,544,0,"1,352",,0.89
NSB,04Sep2018,Eastern,N,"1,352","1,459",0,"-1,459",,,,0,,,,,,-957,-502,,,,,,0,,0,593,0,593,0,"1,459",,0.90
NSB,05Sep2018,Eastern,N,"1,459","1,526",0,"-1,526",,,,0,,,,,,"-1,091",-434,,,,,,0,,0,630,0,630,0,"1,525",,0.91
NSB,06Sep2018,Eastern,N,"1,526","1,513",0,"-1,513",,,,0,,,,,,"-1,166",-347,,,,,,0,,0,623,0,623,0,"1,513",,0.91
NSB,07Sep2018,Eastern,N,"1,513","1,456",0,"-1,456",,,,0,,,,,,-971,-485,,,,,,0,,0,597,0,597,0,"1,456",,0.90
NSB,08Sep2018,Eastern,N,"1,456","1,403",0,"-1,403",,,,0,,,,,,-931,-472,,,,,,0,,0,570,0,570,0,"1,403",,0.90
NSB,09Sep2018,Eastern,N,"1,403","1,428",0,"-1,428",,,,0,,,,,,-924,-504,,,,,,0,,0,577,0,577,0,"1,428",,0.89
NSB,10Sep2018,Eastern,N,"1,428","1,442",0,"-1,442",,,,0,,,,,,"-1,127",-315,,,,,,0,,0,600,0,600,0,"1,442",,0.92
NSB,11Sep2018,Eastern,N,"1,442","1,484",0,"-1,484",,,,0,,,,,,"-1,257",-227,,,,,,0,,0,633,0,633,0,"1,484",,0.94
NSB,12Sep2018,Eastern,N,"1,484","1,559",0,"-1,559",,,,0,,,,,,"-1,213",-346,,,,,,0,,0,652,1,651,0,"1,559",,0.92
NSB,13Sep2018,Eastern,N,"1,559","1,582",0,"-1,582",,,,0,,,,,,"-1,121",-461,,,,,,0,,0,650,0,650,0,"1,582",,0.91
NSB,14Sep2018,Eastern,N,"1,582","1,637",0,"-1,637",,,,0,,,,,,"-1,091",-546,,,,,,0,,0,662,0,662,0,"1,637",,0.89
NSB,15Sep2018,Eastern,N,"1,637","1,669",0,"-1,669",,,,0,,,,,,-952,-717,,,,,,0,,0,659,0,659,0,"1,669",,0.87
NSB,16Sep2018,Eastern,N,"1,669","1,667",0,"-1,667",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,17Sep2018,Eastern,N,"1,667","1,667",0,,,,,0,,,,,,"-1,090",-488,,,,,,0,,0,642,0,642,0,"1,578",,0.90
NSB,18Sep2018,Eastern,N,,"1,501",0,"-1,501",,,,0,,,,,,"-1,116",-385,,,,,,0,,0,614,0,614,0,"1,501",,0.90
NSB,19Sep2018,Eastern,N,"1,501","1,496",0,"-1,496",,,,0,,,,,,"-1,093",-403,,,,,,0,,0,618,0,618,0,"1,496",,0.91
NSB,20Sep2018,Eastern,N,"1,496","1,512",0,"-1,512",,,,0,,,,,,"-1,107",-405,,,,,,0,,0,627,0,627,0,"1,512",,0.91
NSB,21Sep2018,Eastern,N,"1,512","1,519",0,"-1,519",,,,0,,,,,,"-1,163",-356,,,,,,0,,0,641,0,641,0,"1,519",,0.93
NSB,22Sep2018,Eastern,N,"1,519","1,393",0,"-1,393",,,,0,,,,,,-892,-501,,,,,,0,,0,568,0,568,0,"1,393",,0.90
NSB,23Sep2018,Eastern,N,"1,393","1,451",0,"-1,451",,,,0,,,,,,-885,-566,,,,,,0,,0,587,0,587,0,"1,451",,0.89
NSB,24Sep2018,Eastern,N,"1,451","1,441",0,"-1,441",,,,0,,,,,,"-1,115",-326,,,,,,0,,0,610,2,608,0,"1,441",,0.93
NSB,25Sep2018,Eastern,N,"1,441","1,499",0,"-1,499",,,,0,,,,,,"-1,114",-385,,,,,,0,,0,630,2,628,0,"1,499",,0.92
NSB,26Sep2018,Eastern,N,"1,499","1,499",0,"-1,499",,,,0,,,,,,-941,-558,,,,,,0,,0,616,0,616,0,"1,499",,0.91
NSB,27Sep2018,Eastern,N,"1,499","1,536",0,"-1,536",,,,0,,,,,,-919,-617,,,,,,0,,0,599,0,599,0,"1,536",,0.86
NSB,28Sep2018,Eastern,N,"1,536","1,564",0,"-1,564",,,,0,,,,,,-869,-695,,,,,,0,,0,631,0,631,0,"1,564",,0.89
NSB,29Sep2018,Eastern,N,"1,564","1,554",0,"-1,554",,,,0,,,,,,-715,-839,,,,,,0,,0,606,0,606,0,"1,554",,0.86
NSB,30Sep2018,Eastern,N,"1,554","1,506",0,"-1,506",,,,0,,,,,,-775,-731,,,,,,0,,0,603,0,603,0,"1,506",,0.88
NSB,01Oct2018,Eastern,N,"1,506","1,351",0,"-1,351",,,,0,,,,,,"-1,088",-263,,,,,,0,,0,581,4,577,0,"1,351",,0.94
NSB,02Oct2018,Eastern,N,"1,351","1,350",0,"-1,350",,,,0,,,,,,"-1,526",176,,,,,,0,,0,680,84,596,0,"1,350",,0.97
NSB,03Oct2018,Eastern,N,"1,350","1,347",0,"-1,347",,,,0,,,,,,"-1,446",99,,,,,,0,,0,649,62,588,0,"1,347",,0.96
NSB,04Oct2018,Eastern,N,"1,347","1,412",0,"-1,412",,,,0,,,,,,"-1,499",87,,,,,,0,,0,664,47,617,0,"1,412",,0.96
NSB,05Oct2018,Eastern,N,"1,412","1,400",0,"-1,400",,,,0,,,,,,"-1,203",-197,,,,,,0,,0,600,9,591,0,"1,400",,0.93
NSB,06Oct2018,Eastern,N,"1,400","1,388",0,"-1,388",,,,0,,,,,,-929,-459,,,,,,0,,0,559,0,559,0,"1,388",,0.89
NSB,07Oct2018,Eastern,N,"1,388","1,423",0,"-1,423",,,,0,,,,,,-991,-432,,,,,,0,,0,577,0,577,0,"1,423",,0.89
NSB,08Oct2018,Eastern,N,"1,423","1,449",0,"-1,449",,,,0,,,,,,-999,-450,,,,,,0,,0,590,0,590,0,"1,449",,0.90
NSB,09Oct2018,Eastern,N,"1,449","1,444",0,"-1,444",,,,0,,,,,,-787,-657,,,,,,0,,0,571,0,571,0,"1,444",,0.87
NSB,10Oct2018,Eastern,N,"1,444","1,457",0,"-1,457",,,,0,,,,,,-698,-759,,,,,,0,,0,574,0,574,0,"1,457",,0.87
NSB,11Oct2018,Eastern,N,"1,457","1,511",0,"-1,511",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,12Oct2018,Eastern,N,"1,511","1,511",0,,,,,0,,,,,,-577,-757,,,,,,0,,0,517,0,517,0,"1,334",,0.85
NSB,13Oct2018,Eastern,N,,"1,186",0,"-1,186",,,,0,,,,,,-568,-618,,,,,,0,,0,473,0,473,0,"1,186",,0.88
NSB,14Oct2018,Eastern,N,"1,186","1,293",0,"-1,293",,,,0,,,,,,-578,-715,,,,,,0,,0,514,0,514,0,"1,293",,0.88
NSB,15Oct2018,Eastern,N,"1,293","1,441",0,"-1,441",,,,0,,,,,,-877,-564,,,,,,0,,0,594,0,594,0,"1,441",,0.91
NSB,16Oct2018,Eastern,N,"1,441","1,450",0,"-1,450",,,,0,,,,,,-840,-610,,,,,,0,,0,595,0,595,0,"1,450",,0.90
NSB,17Oct2018,Eastern,N,"1,450","1,443",0,"-1,443",,,,0,,,,,,-792,-651,,,,,,0,,0,589,0,589,0,"1,443",,0.90
NSB,18Oct2018,Eastern,N,"1,443","1,414",0,"-1,414",,,,0,,,,,,-676,-738,,,,,,0,,0,557,0,557,0,"1,414",,0.87
NSB,19Oct2018,Eastern,N,"1,414","1,343",0,"-1,343",,,,0,,,,,,-816,-527,,,,,,0,,0,538,0,538,0,"1,343",,0.88
NSB,20Oct2018,Eastern,N,"1,343","1,321",0,"-1,321",,,,0,,,,,,-928,-393,,,,,,0,,0,529,0,529,0,"1,321",,0.88
NSB,21Oct2018,Eastern,N,"1,321","1,077",0,"-1,077",,,,0,,,,,,-789,-288,,,,,,0,,0,430,0,430,0,"1,077",,0.88
NSB,22Oct2018,Eastern,N,"1,077","1,063",0,"-1,063",,,,0,,,,,,"-1,103",40,,,,,,0,,0,497,58,439,0,"1,063",,0.91
NSB,23Oct2018,Eastern,N,"1,063","1,033",0,"-1,033",,,,0,,,,,,-828,-205,,,,,,0,,0,420,0,420,0,"1,033",,0.90
NSB,24Oct2018,Eastern,N,"1,033","1,054",0,"-1,054",,,,0,,,,,,-783,-271,,,,,,0,,0,421,0,421,0,"1,054",,0.88
NSB,25Oct2018,Eastern,N,"1,054","1,000",0,"-1,000",,,,0,,,,,,-625,-375,,,,,,0,,0,391,0,391,0,"1,000",,0.86
NSB,26Oct2018,Eastern,N,"1,000","1,075",0,"-1,075",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,27Oct2018,Eastern,N,"1,075","1,075",0,,,,,0,,,,,,-728,-167,,,,,,0,,0,352,0,352,0,895,,0.87
NSB,28Oct2018,Eastern,N,,825,0,-825,,,,0,,,,,,-543,-282,,,,,,0,,0,310,0,310,0,825,,0.83
NSB,29Oct2018,Eastern,N,825,892,0,-892,,,,0,,,,,,-517,-375,,,,,,0,,0,342,0,342,0,892,,0.84
NSB,30Oct2018,Eastern,N,892,941,0,-941,,,,0,,,,,,-618,-323,,,,,,0,,0,364,0,364,0,941,,0.85
NSB,31Oct2018,Eastern,N,941,967,0,-967,,,,0,,,,,,-610,-357,,,,,,0,,0,368,0,368,0,967,,0.84
NSB,01Nov2018,Eastern,N,967,"1,025",0,"-1,025",,,,0,,,,,,-692,-333,,,,,,0,,0,400,0,400,0,"1,025",,0.86
NSB,02Nov2018,Eastern,N,"1,025","1,066",0,"-1,066",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,03Nov2018,Eastern,N,"1,066","1,066",0,,,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,04Nov2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,05Nov2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,06Nov2018,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,07Nov2018,Eastern,N,,,,,,,,,,,,,,"-1,068",-127,,,,,,,,,507,,,,,,
NSB,08Nov2018,Eastern,N,,"1,214",0,"-1,214",,,,0,,,,,,-990,-245,,,,,,0,,0,516,1,515,0,"1,235",,0.92
NSB,09Nov2018,Eastern,N,"1,214","1,207",0,"-1,207",,,,0,,,,,,-980,-248,,,,,,0,,0,511,0,511,0,"1,228",,0.92
NSB,10Nov2018,Eastern,N,"1,207","1,024",0,"-1,024",,,,0,,,,,,-656,-383,,,,,,0,,0,387,0,387,0,"1,039",,0.82
NSB,11Nov2018,Eastern,N,"1,024","1,011",0,"-1,011",,,,0,,,,,,-765,-261,,,,,,0,,0,394,0,394,0,"1,026",,0.85
NSB,12Nov2018,Eastern,N,"1,011","1,082",0,"-1,082",,,,0,,,,,,-764,-335,,,,,,0,,0,447,0,447,0,"1,099",,0.90
NSB,13Nov2018,Eastern,N,"1,082","1,152",0,"-1,152",,,,0,,,,,,-747,-425,,,,,,0,,0,469,0,469,0,"1,172",,0.88
NSB,14Nov2018,Eastern,N,"1,152","1,192",0,"-1,192",,,,0,,,,,,-794,-416,,,,,,0,,0,482,0,482,0,"1,210",,0.88
NSB,15Nov2018,Eastern,N,"1,192",957,0,-957,,,,0,,,,,,-885,-87,,,,,,0,,0,419,8,411,0,972,,0.93
NSB,16Nov2018,Eastern,N,957,855,0,-855,,,,0,,,,,,-699,-165,,,,,,0,,0,364,0,363,0,864,,0.93
NSB,17Nov2018,Eastern,N,855,874,0,-874,,,,0,,,,,,-717,-167,,,,,,0,,0,370,0,370,0,884,,0.92
NSB,18Nov2018,Eastern,N,874,865,0,-865,,,,0,,,,,,-641,-240,,,,,,0,,0,353,0,353,0,881,,0.88
NSB,19Nov2018,Eastern,N,865,913,0,-913,,,,0,,,,,,-544,-383,,,,,,0,,0,360,0,360,0,927,,0.86
NSB,20Nov2018,Eastern,N,913,883,0,-883,,,,0,,,,,,-608,-289,,,,,,0,,0,358,0,358,0,897,,0.88
NSB,21Nov2018,Eastern,N,883,877,0,-877,,,,0,,,,,,-548,-342,,,,,,0,,0,347,0,346,0,890,,0.86
NSB,22Nov2018,Eastern,N,877,882,0,-882,,,,0,,,,,,-577,-316,,,,,,0,,0,348,0,348,0,893,,0.86
NSB,23Nov2018,Eastern,N,882,902,0,-902,,,,0,,,,,,-609,-304,,,,,,0,,0,355,0,355,0,913,,0.86
NSB,24Nov2018,Eastern,N,902,975,0,-975,,,,0,,,,,,-616,-376,,,,,,0,,0,376,0,376,0,992,,0.83
NSB,25Nov2018,Eastern,N,975,921,0,-921,,,,0,,,,,,-694,-244,,,,,,0,,0,370,0,370,0,938,,0.87
NSB,26Nov2018,Eastern,N,921,921,0,-921,,,,0,,,,,,-653,-287,,,,,,0,,0,364,0,364,0,940,,0.85
NSB,27Nov2018,Eastern,N,921,879,0,-879,,,,0,,,,,,-721,-164,,,,,,0,,0,355,0,355,0,885,,0.88
NSB,28Nov2018,Eastern,N,879,"1,166",0,"-1,166",,,,0,,,,,,-885,-286,,,,,,0,,0,460,0,460,0,"1,171",,0.87
NSB,29Nov2018,Eastern,N,"1,166","1,164",0,"-1,164",,,,0,,,,,,,,,,,,,0,,0,,,,0,,,
NSB,30Nov2018,Eastern,N,"1,164","1,164",0,,,,,0,,,,,,"-1,005",-7,,,,,,0,,0,453,30,423,0,"1,012",,0.92
NSB,01Dec2018,Eastern,N,,857,0,-857,,,,0,,,,,,-554,-312,,,,,,0,,0,324,0,324,0,866,,0.82
NSB,02Dec2018,Eastern,N,857,996,0,-996,,,,0,,,,,,-651,-363,,,,,,0,,0,383,0,383,0,"1,014",,0.83
NSB,03Dec2018,Eastern,N,996,"1,006",0,"-1,006",,,,0,,,,,,-745,-275,,,,,,0,,0,400,0,400,0,"1,020",,0.87
NSB,04Dec2018,Eastern,N,"1,006",875,0,-875,,,,0,,,,,,-273,-614,,,,,,0,,0,308,0,308,0,887,,0.77
NSB,05Dec2018,Eastern,N,875,961,0,-961,,,,0,,,,,,-821,-144,,,,,,0,,0,398,3,394,0,965,,0.90
NSB,06Dec2018,Eastern,N,961,"1,062",0,"-1,062",,,,0,,,,,,-949,-122,,,,,,0,,0,448,0,448,0,"1,071",,0.92
NSB,07Dec2018,Eastern,N,"1,062",939,0,-939,,,,0,,,,,,-928,-21,,,,,,0,,0,416,18,398,0,949,,0.93
NSB,08Dec2018,Eastern,N,939,869,0,-869,,,,0,,,,,,-867,-13,,,,,,0,,0,370,11,358,0,880,,0.90
NSB,09Dec2018,Eastern,N,869,871,0,-871,,,,0,,,,,,-848,-38,,,,,,0,,0,367,2,364,0,886,,0.91
NSB,10Dec2018,Eastern,N,871,"1,025",0,"-1,025",,,,0,,,,,,-943,-92,,,,,,0,,0,419,4,414,0,"1,035",,0.88
NSB,11Dec2018,Eastern,N,"1,025","1,315",0,"-1,315",,,,0,,,,,,"-1,327",12,,,,,,0,,0,577,45,532,0,"1,315",,0.89
NSB,12Dec2018,Eastern,N,"1,315","1,271",0,"-1,271",,,,0,,,,,,"-1,355",74,,,,,,0,,0,598,60,538,0,"1,281",,0.93
NSB,13Dec2018,Eastern,N,"1,271",959,0,-959,,,,0,,,,,,-688,-284,,,,,,0,,0,379,0,379,0,972,,0.86
NSB,14Dec2018,Eastern,N,959,882,0,-882,,,,0,,,,,,-581,-314,,,,,,0,,0,343,0,343,0,895,,0.85
NSB,15Dec2018,Eastern,N,882,862,0,-862,,,,0,,,,,,-341,-531,,,,,,0,,0,306,0,306,0,872,,0.77
NSB,16Dec2018,Eastern,N,862,868,0,-868,,,,0,,,,,,-393,-485,,,,,,0,,0,309,0,309,0,878,,0.78
NSB,17Dec2018,Eastern,N,868,980,0,-980,,,,0,,,,,,-403,-584,,,,,,0,,0,341,0,340,0,987,,0.76
NSB,18Dec2018,Eastern,N,980,"1,056",0,"-1,056",,,,0,,,,,,-313,-747,,,,,,0,,0,350,0,350,0,"1,060",,0.73
NSB,19Dec2018,Eastern,N,"1,056",993,0,-993,,,,0,,,,,,-295,-710,,,,,,0,,0,335,0,335,0,"1,005",,0.74
NSB,20Dec2018,Eastern,N,993,905,0,-905,,,,0,,,,,,-563,-354,,,,,,0,,0,346,0,346,0,917,,0.83
NSB,21Dec2018,Eastern,N,905,958,0,-958,,,,0,,,,,,-384,-582,,,,,,0,,0,334,0,334,0,966,,0.76
NSB,22Dec2018,Eastern,N,958,"1,141",0,"-1,141",,,,0,,,,,,-292,-848,,,,,,0,,0,333,0,333,0,"1,140",,0.64
NSB,23Dec2018,Eastern,N,"1,141","1,196",0,"-1,196",,,,0,,,,,,-273,-926,,,,,,0,,0,386,0,386,0,"1,199",,0.71
NSB,24Dec2018,Eastern,N,"1,196","1,136",0,"-1,136",,,,0,,,,,,-269,-875,,,,,,0,,0,370,0,370,0,"1,144",,0.71
NSB,25Dec2018,Eastern,N,"1,136",961,0,-961,,,,0,,,,,,-246,-723,,,,,,0,,0,309,0,309,0,969,,0.70
NSB,26Dec2018,Eastern,N,961,917,0,-917,,,,0,,,,,,-294,-634,,,,,,0,,0,309,0,309,0,928,,0.74
NSB,27Dec2018,Eastern,N,917,915,0,-915,,,,0,,,,,,-352,-577,,,,,,0,,0,320,0,320,0,929,,0.76
