BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
AVRN,09Jan2019,Pacific,Y,,,426,426,,,,,0,0,426,,,426,,,,,,,,3,3,6,3,,507,81,0.01,
AVRN,10Jan2019,Pacific,Y,,,"1,670","1,670",,,,,0,0,"1,670",,,"1,670",,,,,,,,11,11,1,11,,"1,680",10,0.01,
AVRN,11Jan2019,Pacific,Y,,,"1,720","1,720",,,,,0,0,"1,720",,,"1,720",,,,,,,,11,11,1,11,,"1,724",4,0.01,
AVRN,12Jan2019,Pacific,Y,,,267,267,,,,,0,0,267,,,267,,,,,,,,2,2,3,2,,291,24,0.01,
AVRN,13Jan2019,Pacific,Y,,,-25,-25,,,,,0,0,-25,,,-25,,,,,,,,0,0,14,0,,76,101,0.01,
AVRN,14Jan2019,Pacific,Y,,,-13,,,,,,0,0,-13,,,"79,454",,,,,,,,1,1,17,1,,94,130,0.01,
AVRN,15Jan2019,Pacific,Y,,,-21,-21,,,,,0,0,-21,,,-21,,,,,,,,0,0,9,0,,38,59,0.01,
AVRN,16Jan2019,Pacific,Y,,,527,527,,,,,0,0,527,,,527,,,,,,,,4,4,16,4,,624,97,0.01,
AVRN,17Jan2019,Pacific,Y,,,"1,817","1,817",,,,,0,0,"1,817",,,"1,817",,,,,,,,12,12,6,12,,"1,866",49,0.01,
AVRN,18Jan2019,Pacific,Y,,,"4,656","4,656",,,,,0,0,"4,656",,,"4,656",,,,,,,,29,29,2,29,,"4,669",13,0.01,
AVRN,19Jan2019,Pacific,Y,,,"4,577","4,577",,,,,0,0,"4,577",,,"4,577",,,,,,,,29,29,1,29,,"4,581",4,0.01,
AVRN,20Jan2019,Pacific,Y,,,"1,843","1,843",,,,,0,0,"1,843",,,"1,843",,,,,,,,12,12,3,12,,"1,867",24,0.01,
AVRN,21Jan2019,Pacific,Y,,,"5,295","5,295",,,,,0,0,"5,295",,,"5,295",,,,,,,,33,33,0,33,,"5,295",0,0.01,
AVRN,22Jan2019,Pacific,Y,,,"8,421","8,421",,,,,0,0,"8,421",,,"8,421",,,,,,,,53,53,0,53,,"8,421",0,0.01,
AVRN,23Jan2019,Pacific,Y,,,"13,920","13,920",,,,,0,0,"13,920",,,"13,920",,,,,,,,87,87,0,87,,"13,920",0,0.01,
AVRN,24Jan2019,Pacific,Y,,,"2,281","2,281",,,,,0,0,"2,281",,,"2,281",,,,,,,,14,14,0,14,,"2,281",0,0.01,
AVRN,25Jan2019,Pacific,Y,,,"1,177","1,177",,,,,0,0,"1,177",,,"1,177",,,,,,,,7,7,2,7,,"1,189",12,0.01,
AVRN,26Jan2019,Pacific,Y,,,636,636,,,,,0,0,636,,,636,,,,,,,,4,4,7,4,,686,50,0.01,
AVRN,27Jan2019,Pacific,Y,,,"2,791","2,791",,,,,0,0,"2,791",,,"2,791",,,,,,,,18,18,0,18,,"2,795",4,0.01,
AVRN,28Jan2019,Pacific,Y,,,"1,857",,,,,,0,0,"1,857",,,"51,552",,,,,,,,12,12,0,323,,"1,857","-49,695",0.01,
AVRN,29Jan2019,Pacific,Y,,,677,677,,,,,0,0,677,,,677,,,,,,,,5,5,9,5,,756,79,0.01,
AVRN,30Jan2019,Pacific,Y,,,-148,,,,,,0,0,-148,,,-307,,,,,,,,0,0,38,0,,0,307,,
AVRN,31Jan2019,Pacific,Y,,,-143,,,,,,0,0,-143,,,-260,,,,,,,,0,0,23,0,,0,260,,
AVRN,01Feb2019,Pacific,Y,,,417,417,,,,,0,0,417,,,417,,,,,,,,3,3,4,3,,460,43,0.01,
AVRN,02Feb2019,Pacific,Y,,,"1,575",,,,,,0,0,"1,575",,,"54,180",,,,,,,,10,10,4,340,,"1,618","-52,562",0.01,
AVRN,03Feb2019,Pacific,Y,,,"7,124","7,124",,,,,0,0,"7,124",,,"7,124",,,,,,,,45,45,0,45,,"7,128",4,0.01,
AVRN,04Feb2019,Pacific,Y,,,"3,651",,,,,,0,0,"3,651",,,"57,214",,,,,,,,23,23,2,359,,"3,669","-53,545",0.01,
AVRN,05Feb2019,Pacific,Y,,,-75,-75,,,,,0,0,-75,,,-75,,,,,,,,0,0,14,0,,39,114,0.01,
AVRN,06Feb2019,Pacific,Y,,,15,15,,,,,0,0,15,,,15,,,,,,,,1,1,17,1,,147,132,0.01,
AVRN,07Feb2019,Pacific,Y,,,-218,-218,,,,,0,0,-218,,,-218,,,,,,,,0,0,28,0,,0,218,,
AVRN,08Feb2019,Pacific,Y,,,287,287,,,,,0,0,287,,,287,,,,,,,,2,2,7,2,,342,55,0.01,
AVRN,09Feb2019,Pacific,Y,,,"11,073","11,073",,,,,0,0,"11,073",,,"11,073",,,,,,,,69,69,0,69,,"11,073",0,0.01,
AVRN,10Feb2019,Pacific,Y,,,"5,343","5,343",,,,,0,0,"5,343",,,"5,343",,,,,,,,34,34,0,34,,"5,343",0,0.01,
AVRN,11Feb2019,Pacific,Y,,,"4,742","4,742",,,,,0,0,"4,742",,,"4,742",,,,,,,,30,30,0,30,,"4,742",0,0.01,
AVRN,12Feb2019,Pacific,Y,,,"3,311","3,311",,,,,0,0,"3,311",,,"3,311",,,,,,,,21,21,0,21,,"3,311",0,0.01,
AVRN,13Feb2019,Pacific,Y,,,900,900,,,,,0,0,900,,,900,,,,,,,,6,6,0,6,,901,1,0.01,
AVRN,14Feb2019,Pacific,Y,,,"7,640","7,640",,,,,"3,333",0,"4,307",,,"7,640",,,,,,,,48,48,0,48,,"7,650",10,0.01,
AVRN,15Feb2019,Pacific,Y,,,"3,751",,,,,,"3,537",0,174,,,"46,962",,,,,,,,24,24,0,295,,"3,783","-43,179",0.01,
AVRN,16Feb2019,Pacific,Y,,,"3,037",,,,,,"2,642",0,438,,,"46,714",,,,,,,,20,20,0,293,,"3,145","-43,569",0.01,
AVRN,17Feb2019,Pacific,Y,,,"5,242","5,242",,,,,"4,052",0,"1,190",,,"5,242",,,,,,,,33,33,0,33,,"5,276",34,0.01,
AVRN,18Feb2019,Pacific,Y,,,"4,836","4,836",,,,,"3,312",0,"1,524",,,"4,836",,,,,,,,31,31,0,30,,"4,868",32,0.01,
AVRN,19Feb2019,Pacific,Y,,,"12,703","12,703",,,,,"2,124",0,"10,579",,,"12,703",,,,,,,,80,80,0,80,,"12,703",0,0.01,
AVRN,20Feb2019,Pacific,Y,,,"7,512","7,512",,,,,"3,680",0,"3,832",,,"7,512",,,,,,,,47,47,0,47,,"7,525",13,0.01,
AVRN,21Feb2019,Pacific,Y,,,"6,531","6,531",,,,,"4,676",0,"1,855",,,"6,531",,,,,,,,41,41,0,41,,"6,542",11,0.01,
AVRN,22Feb2019,Pacific,Y,,,"10,902","10,902",,,,,"4,239",0,"6,663",,,"10,902",,,,,,,,68,68,0,68,,"10,902",0,0.01,
AVRN,23Feb2019,Pacific,Y,,,"7,444","7,444",,,,,"4,050",0,"3,394",,,"7,444",,,,,,,,47,47,0,47,,"7,459",15,0.01,
AVRN,24Feb2019,Pacific,Y,,,"5,876","5,876",,,,,"3,720",0,"2,156",,,"5,876",,,,,,,,37,37,0,37,,"5,876",0,0.01,
AVRN,25Feb2019,Pacific,Y,,,"9,683","9,683",,,,,"3,256",0,"6,427",,,"9,683",,,,,,,,61,61,0,61,,"9,709",26,0.01,
AVRN,26Feb2019,Pacific,Y,,,"10,522","10,522",,,,,"2,668",0,"7,854",,,"10,522",,,,,,,,66,66,0,66,,"10,549",27,0.01,
AVRN,27Feb2019,Pacific,Y,,,"8,174",,,,,,"3,621",0,"4,568",,,"100,827",,,,,,,,51,51,0,632,,"8,189","-92,638",0.01,
AVRN,28Feb2019,Pacific,Y,,,"4,311","4,311",,,,,"3,101",0,"1,210",,,"4,311",,,,,,,,27,27,0,27,,"4,346",35,0.01,
AVRN,01Mar2019,Pacific,Y,,,"2,055","2,055",,,,,"2,201",0,-146,,,"2,055",,,,,,,,14,14,0,13,,"2,204",149,0.01,
AVRN,02Mar2019,Pacific,Y,,,"3,308","3,308",,,,,"2,197",0,"1,111",,,"3,308",,,,,,,,21,21,0,21,,"3,346",38,0.01,
AVRN,03Mar2019,Pacific,Y,,,"8,591","8,591",,,,,"3,596",0,"4,995",,,"8,591",,,,,,,,54,54,0,54,,"8,591",0,0.01,
AVRN,04Mar2019,Pacific,Y,,,"5,244","5,244",,,,,"4,141",0,"1,103",,,"5,244",,,,,,,,33,33,0,33,,"5,244",0,0.01,
AVRN,05Mar2019,Pacific,Y,,,"4,808","4,808",,,,,"4,721",0,87,,,"4,808",,,,,,,,31,31,0,30,,"4,875",67,0.01,
AVRN,06Mar2019,Pacific,Y,,,"6,214","6,214",,,,,"3,484",0,"2,730",,,"6,214",,,,,,,,39,39,0,39,,"6,245",31,0.01,
AVRN,07Mar2019,Pacific,Y,,,"11,617","11,617",,,,,"4,010",0,"7,607",,,"11,617",,,,,,,,73,73,0,73,,"11,617",0,0.01,
AVRN,08Mar2019,Pacific,Y,,,"5,098","5,098",,,,,"4,043",0,"1,055",,,"5,098",,,,,,,,32,32,0,32,,"5,126",28,0.01,
AVRN,09Mar2019,Pacific,Y,,,"4,531","4,531",,,,,"3,960",0,571,,,"4,531",,,,,,,,29,29,0,28,,"4,565",34,0.01,
AVRN,10Mar2019,Pacific,Y,,,"3,158","3,158",,,,,"3,209",0,-51,,,"3,158",,,,,,,,21,21,0,20,,"3,270",112,0.01,
AVRN,11Mar2019,Pacific,Y,,,"3,605",,,,,,"3,149",0,413,,,"24,642",,,,,,,,22,22,0,155,,"3,585","-21,057",0.01,
AVRN,12Mar2019,Pacific,Y,,,"15,085",,,,,,"1,735",0,"13,298",,,"17,501",,,,,,,,94,94,0,110,,"15,033","-2,468",0.01,
AVRN,13Mar2019,Pacific,Y,,,"7,400","7,400",,,,,"1,202",0,"6,198",,,"7,400",,,,,,,,46,46,0,46,,"7,400",0,0.01,
AVRN,14Mar2019,Pacific,Y,,,"2,984","2,984",,,,,"2,925",0,59,,,"2,984",,,,,,,,19,19,0,19,,"3,039",55,0.01,
AVRN,15Mar2019,Pacific,Y,,,"3,076","3,076",,,,,"3,175",0,-99,,,"3,076",,,,,,,,20,20,0,19,,"3,177",101,0.01,
AVRN,16Mar2019,Pacific,Y,,,"2,721",,,,,,"2,859",0,-120,,,"1,567",,,,,,,,18,18,160,16,,"2,859","1,292",0.01,
AVRN,17Mar2019,Pacific,Y,,,,,,,,,"2,821",0,132,,,"-19,261",,,,,,,,19,19,"2,887",4,,"3,040","22,301",0.01,
AVRN,18Mar2019,Pacific,Y,,,,,,,,,"2,652",0,"1,921",,,"-10,259",,,,,,,,29,29,"1,936",18,,"4,573","14,832",0.01,
AVRN,19Mar2019,Pacific,Y,,,,,,,,,"2,760",0,"2,152",,,"-8,818",,,,,,,,31,31,"1,835",22,,"4,912","13,730",0.01,
AVRN,20Mar2019,Pacific,Y,,,"4,783",,,,,,"2,690",0,"2,097",,,"29,296",,,,,,,,30,30,0,184,,"4,787","-24,509",0.01,
AVRN,21Mar2019,Pacific,Y,,,"7,447","7,447",,,,,"2,585",0,"4,862",,,"7,447",,,,,,,,47,47,0,47,,"7,447",0,0.01,
AVRN,22Mar2019,Pacific,Y,,,"12,908","12,908",,,,,"2,323",0,"10,585",,,"12,908",,,,,,,,81,81,0,81,,"12,908",0,0.01,
AVRN,23Mar2019,Pacific,Y,,,"8,787","8,787",,,,,"2,352",0,"6,435",,,"8,787",,,,,,,,55,55,0,55,,"8,787",0,0.01,
AVRN,24Mar2019,Pacific,Y,,,"4,902","4,902",,,,,"2,296",0,"2,606",,,"4,902",,,,,,,,31,31,0,31,,"4,904",2,0.01,
AVRN,25Mar2019,Pacific,Y,,,"7,602","7,602",,,,,"2,613",0,"4,989",,,"7,602",,,,,,,,48,48,0,48,,"7,602",0,0.01,
AVRN,26Mar2019,Pacific,Y,,,"6,712","6,712",,,,,"2,451",0,"4,261",,,"6,712",,,,,,,,42,42,0,42,,"6,726",14,0.01,
AVRN,27Mar2019,Pacific,Y,,,"8,205","8,205",,,,,"2,442",0,"5,763",,,"8,205",,,,,,,,51,51,0,51,,"8,205",0,0.01,
AVRN,28Mar2019,Pacific,Y,,,"3,809","3,809",,,,,"2,228",0,"1,581",,,"3,809",,,,,,,,24,24,0,24,,"3,828",19,0.01,
AVRN,29Mar2019,Pacific,Y,,,"2,426","2,426",,,,,"2,260",0,166,,,"2,426",,,,,,,,15,15,0,15,,"2,456",30,0.01,
AVRN,30Mar2019,Pacific,Y,,,"2,399","2,399",,,,,"2,454",0,-55,,,"2,399",,,,,,,,15,15,0,15,,"2,467",68,0.01,
AVRN,31Mar2019,Pacific,Y,,,"2,222","2,222",,,,,"2,302",0,-80,,,"2,222",,,,,,,,14,14,0,14,,"2,307",85,0.01,
AVRN,01Apr2019,Pacific,Y,,,"4,734",,,,,,"2,431",0,"2,283",,,"48,439",,,,,,,,30,30,0,304,,"4,723","-43,716",0.01,
AVRN,02Apr2019,Pacific,Y,,,"5,843","5,843",,,,,"2,436",0,"3,407",,,"5,843",,,,,,,,37,37,0,37,,"5,846",3,0.01,
AVRN,03Apr2019,Pacific,Y,,,"13,751","13,751",,,,,"2,073",0,"11,678",,,"13,751",,,,,,,,86,86,0,86,,"13,751",0,0.01,
AVRN,04Apr2019,Pacific,Y,,,"3,593",,,,,,"2,465",0,"1,148",,,"21,012",,,,,,,,23,23,0,132,,"3,647","-17,365",0.01,
AVRN,05Apr2019,Pacific,Y,,,"8,202","8,202",,,,,"1,911",0,"6,291",,,"8,202",,,,,,,,51,51,0,51,,"8,209",7,0.01,
AVRN,06Apr2019,Pacific,Y,,,"5,828","5,828",,,,,"2,272",0,"3,556",,,"5,828",,,,,,,,37,37,0,37,,"5,844",16,0.01,
AVRN,07Apr2019,Pacific,Y,,,"9,185","9,185",,,,,"2,123",0,"7,062",,,"9,185",,,,,,,,58,58,0,58,,"9,204",19,0.01,
AVRN,08Apr2019,Pacific,Y,,,"4,075","4,075",,,,,"2,567",0,"1,508",,,"4,075",,,,,,,,26,26,0,26,,"4,090",15,0.01,
AVRN,09Apr2019,Pacific,Y,,,"19,357",,,,,,"1,923",0,"17,385",,,"44,067",,,,,,,,121,121,0,276,,"19,308","-24,759",0.01,
AVRN,10Apr2019,Pacific,Y,,,"20,205","20,205",,,,,"2,524",0,"17,681",,,"20,205",,,,,,,,127,127,0,127,,"20,205",0,0.01,
AVRN,11Apr2019,Pacific,Y,,,"13,584","13,584",,,,,"2,452",0,"11,132",,,"13,584",,,,,,,,85,85,0,85,,"13,584",0,0.01,
AVRN,12Apr2019,Pacific,Y,,,"11,661","11,661",,,,,"1,943",0,"9,718",,,"11,661",,,,,,,,73,73,0,73,,"11,661",0,0.01,
AVRN,13Apr2019,Pacific,Y,,,"13,625","13,625",,,,,"2,126",0,"11,499",,,"13,625",,,,,,,,85,85,0,85,,"13,625",0,0.01,
AVRN,14Apr2019,Pacific,Y,,,"14,286","14,286",,,,,"1,966",0,"12,320",,,"14,286",,,,,,,,90,90,0,90,,"14,286",0,0.01,
AVRN,15Apr2019,Pacific,Y,,,"5,280","5,280",,,,,"2,767",0,"2,513",,,"5,280",,,,,,,,33,33,0,33,,"5,295",15,0.01,
AVRN,16Apr2019,Pacific,Y,,,"10,352","10,352",,,,,"2,917",0,"7,435",,,"10,352",,,,,,,,65,65,0,65,,"10,352",0,0.01,
AVRN,17Apr2019,Pacific,Y,,,"14,476","14,476",,,,,"2,127",0,"12,349",,,"14,476",,,,,,,,91,91,0,91,,"14,476",0,0.01,
AVRN,18Apr2019,Pacific,Y,,,"8,539","8,539",,,,,"3,460",0,"5,079",,,"8,539",,,,,,,,54,54,0,54,,"8,539",0,0.01,
AVRN,19Apr2019,Pacific,Y,,,"10,742","10,742",,,,,"2,270",0,"8,472",,,"10,742",,,,,,,,67,67,0,67,,"10,742",0,0.01,
AVRN,20Apr2019,Pacific,Y,,,"6,868","6,868",,,,,"2,197",0,"4,671",,,"6,868",,,,,,,,43,43,0,43,,"6,868",0,0.01,
AVRN,21Apr2019,Pacific,Y,,,"9,198","9,198",,,,,"1,764",0,"7,434",,,"9,198",,,,,,,,58,58,0,58,,"9,198",0,0.01,
AVRN,22Apr2019,Pacific,Y,,,"12,170","12,170",,,,,"2,542",0,"9,628",,,"12,170",,,,,,,,76,76,0,76,,"12,170",0,0.01,
AVRN,23Apr2019,Pacific,Y,,,"17,077","17,077",,,,,"1,842",0,"15,235",,,"17,077",,,,,,,,107,107,0,107,,"17,077",0,0.01,
AVRN,24Apr2019,Pacific,Y,,,"6,641","6,641",,,,,"3,327",0,"3,314",,,"6,641",,,,,,,,42,42,0,42,,"6,682",41,0.01,
AVRN,25Apr2019,Pacific,Y,,,"4,607","4,607",,,,,"3,753",0,854,,,"4,607",,,,,,,,29,29,0,29,,"4,620",13,0.01,
AVRN,26Apr2019,Pacific,Y,,,"16,725","16,725",,,,,"2,433",0,"14,292",,,"16,725",,,,,,,,105,105,0,105,,"16,725",0,0.01,
AVRN,27Apr2019,Pacific,Y,,,"19,550","19,550",,,,,"1,671",0,"17,879",,,"19,550",,,,,,,,123,123,0,123,,"19,550",0,0.01,
AVRN,28Apr2019,Pacific,Y,,,"7,272","7,272",,,,,"3,584",0,"3,688",,,"7,272",,,,,,,,46,46,0,46,,"7,272",0,0.01,
AVRN,29Apr2019,Pacific,Y,,,"10,056","10,056",,,,,"3,981",0,"6,075",,,"10,056",,,,,,,,63,63,0,63,,"10,056",0,0.01,
AVRN,30Apr2019,Pacific,Y,,,"6,752","6,752",,,,,"4,025",0,"2,727",,,"6,752",,,,,,,,42,42,0,42,,"6,755",3,0.01,
AVRN,01May2019,Pacific,Y,,,"12,179","12,179",,,,,"3,123",0,"9,056",,,"12,179",,,,,,,,76,76,0,76,,"12,179",0,0.01,
AVRN,02May2019,Pacific,Y,,,"16,380","16,380",,,,,"3,356",0,"13,024",,,"16,380",,,,,,,,103,103,0,103,,"16,380",0,0.01,
AVRN,03May2019,Pacific,Y,,,"8,472","8,472",,,,,"3,346",0,"5,126",,,"8,472",,,,,,,,53,53,0,53,,"8,472",0,0.01,
AVRN,04May2019,Pacific,Y,,,"6,280","6,280",,,,,"3,119",0,"3,161",,,"6,280",,,,,,,,39,39,0,39,,"6,280",0,0.01,
AVRN,05May2019,Pacific,Y,,,"5,179","5,179",,,,,"2,878",0,"2,301",,,"5,179",,,,,,,,33,33,0,32,,"5,196",17,0.01,
AVRN,06May2019,Pacific,Y,,,"5,004","5,004",,,,,"3,608",0,"1,396",,,"5,004",,,,,,,,31,31,0,31,,"5,007",3,0.01,
AVRN,07May2019,Pacific,Y,,,"8,492","8,492",,,,,"3,274",0,"5,218",,,"8,492",,,,,,,,53,53,0,53,,"8,492",0,0.01,
AVRN,08May2019,Pacific,Y,,,"7,404","7,404",,,,,"3,765",0,"3,639",,,"7,404",,,,,,,,46,46,0,46,,"7,404",0,0.01,
AVRN,09May2019,Pacific,Y,,,"9,119","9,119",,,,,"3,593",0,"5,526",,,"9,119",,,,,,,,57,57,0,57,,"9,124",5,0.01,
AVRN,10May2019,Pacific,Y,,,"4,232","4,232",,,,,"4,302",0,-70,,,"4,232",,,,,,,,27,27,0,27,,"4,308",76,0.01,
AVRN,11May2019,Pacific,Y,,,"7,545","7,545",,,,,"3,979",0,"3,566",,,"7,545",,,,,,,,48,48,0,47,,"7,582",37,0.01,
AVRN,12May2019,Pacific,Y,,,"16,723","16,723",,,,,"3,890",0,"12,833",,,"16,723",,,,,,,,105,105,0,105,,"16,723",0,0.01,
AVRN,13May2019,Pacific,Y,,,"14,597","14,597",,,,,"3,610",0,"10,987",,,"14,597",,,,,,,,92,92,0,92,,"14,597",0,0.01,
AVRN,14May2019,Pacific,Y,,,"15,463",,,,,,"3,896",0,"11,629",,,"1,098,885",,,,,,,,97,97,0,"6,892",,"15,525","-1,083,360",0.01,
AVRN,15May2019,Pacific,Y,,,"7,432","7,432",,,,,"3,705",0,"3,727",,,"7,432",,,,,,,,47,47,0,47,,"7,432",0,0.01,
AVRN,16May2019,Pacific,Y,,,"8,690","8,690",,,,,"3,992",0,"4,698",,,"8,690",,,,,,,,55,55,0,55,,"8,695",5,0.01,
AVRN,17May2019,Pacific,Y,,,"23,531","23,531",,,,,"3,743",0,"19,788",,,"23,531",,,,,,,,148,148,0,148,,"23,531",0,0.01,
AVRN,18May2019,Pacific,Y,,,"7,594","7,594",,,,,"4,110",0,"3,484",,,"7,594",,,,,,,,48,48,0,48,,"7,609",15,0.01,
AVRN,19May2019,Pacific,Y,,,"8,784","8,784",,,,,"4,398",0,"4,386",,,"8,784",,,,,,,,55,55,0,55,,"8,784",0,0.01,
AVRN,20May2019,Pacific,Y,,,"12,651","12,651",,,,,"3,759",0,"8,892",,,"12,651",,,,,,,,79,79,0,79,,"12,651",0,0.01,
AVRN,21May2019,Pacific,Y,,,"5,413","5,413",,,,,"3,773",0,"1,640",,,"5,413",,,,,,,,34,34,0,34,,"5,428",15,0.01,
AVRN,22May2019,Pacific,Y,,,"11,410","11,410",,,,,"3,544",0,"7,866",,,"11,410",,,,,,,,72,72,0,72,,"11,410",0,0.01,
AVRN,23May2019,Pacific,Y,,,"9,381","9,381",,,,,"3,395",0,"5,986",,,"9,381",,,,,,,,59,59,0,59,,"9,381",0,0.01,
AVRN,24May2019,Pacific,Y,,,"22,949","22,949",,,,,"3,586",0,"19,363",,,"22,949",,,,,,,,144,144,0,144,,"22,949",0,0.01,
AVRN,25May2019,Pacific,Y,,,"13,162","13,162",,,,,"3,794",0,"9,368",,,"13,162",,,,,,,,83,83,0,83,,"13,162",0,0.01,
AVRN,26May2019,Pacific,Y,,,"9,695","9,695",,,,,"4,005",0,"5,690",,,"9,695",,,,,,,,61,61,0,61,,"9,695",0,0.01,
AVRN,27May2019,Pacific,Y,,,"9,909","9,909",,,,,"3,874",0,"6,035",,,"9,909",,,,,,,,62,62,0,62,,"9,909",0,0.01,
AVRN,28May2019,Pacific,Y,,,"13,980","13,980",,,,,"3,717",0,"10,263",,,"13,980",,,,,,,,88,88,0,88,,"13,980",0,0.01,
AVRN,29May2019,Pacific,Y,,,"9,149","9,149",,,,,"3,977",0,"5,172",,,"9,149",,,,,,,,57,57,0,57,,"9,153",4,0.01,
AVRN,30May2019,Pacific,Y,,,"5,889","5,889",,,,,"4,141",0,"1,748",,,"5,889",,,,,,,,37,37,0,37,,"5,898",9,0.01,
AVRN,31May2019,Pacific,Y,,,"5,112","5,112",,,,,"4,204",0,908,,,"5,112",,,,,,,,32,32,0,32,,"5,140",28,0.01,
AVRN,01Jun2019,Pacific,Y,,,"8,517","8,517",,,,,"3,824",0,"4,693",,,"8,517",,,,,,,,53,53,0,53,,"8,517",0,0.01,
AVRN,02Jun2019,Pacific,Y,,,"13,605","13,605",,,,,"3,805",0,"9,800",,,"13,605",,,,,,,,85,85,0,85,,"13,605",0,0.01,
AVRN,03Jun2019,Pacific,Y,,,"18,579","18,579",,,,,"3,371",0,"15,208",,,"18,579",,,,,,,,117,117,0,117,,"18,579",0,0.01,
AVRN,04Jun2019,Pacific,Y,,,"14,024","14,024",,,,,"3,541",0,"10,483",,,"14,024",,,,,,,,88,88,0,88,,"14,024",0,0.01,
AVRN,05Jun2019,Pacific,Y,,,"13,464","13,464",,,,,"3,611",0,"9,853",,,"13,464",,,,,,,,84,84,0,84,,"13,464",0,0.01,
AVRN,06Jun2019,Pacific,Y,,,"19,641",,,,,,"3,428",0,"16,210",,,"57,800",,,,,,,,123,123,0,363,,"19,638","-38,162",0.01,
AVRN,07Jun2019,Pacific,Y,,,"21,802","21,802",,,,,"2,968",0,"18,834",,,"21,802",,,,,,,,137,137,0,137,,"21,802",0,0.01,
AVRN,08Jun2019,Pacific,Y,,,"12,644","12,644",,,,,"3,098",0,"9,546",,,"12,644",,,,,,,,79,79,0,79,,"12,644",0,0.01,
AVRN,09Jun2019,Pacific,Y,,,"4,315","4,315",,,,,"4,175",0,140,,,"4,315",,,,,,,,27,27,0,27,,"4,350",35,0.01,
AVRN,10Jun2019,Pacific,Y,,,"5,125","5,125",,,,,"3,649",0,"1,476",,,"5,125",,,,,,,,32,32,0,32,,"5,156",31,0.01,
AVRN,11Jun2019,Pacific,Y,,,"8,467",,,,,,"4,297",0,"4,180",,,"49,002",,,,,,,,53,53,0,307,,"8,477","-40,525",0.01,
AVRN,12Jun2019,Pacific,Y,,,"4,635","4,635",,,,,"4,449",0,186,,,"4,635",,,,,,,,29,29,0,29,,"4,656",21,0.01,
AVRN,13Jun2019,Pacific,Y,,,"17,971","17,971",,,,,"3,617",0,"14,354",,,"17,971",,,,,,,,113,113,0,113,,"17,971",0,0.01,
AVRN,14Jun2019,Pacific,Y,,,"17,294","17,294",,,,,"3,575",0,"13,719",,,"17,294",,,,,,,,108,108,0,108,,"17,294",0,0.01,
AVRN,15Jun2019,Pacific,Y,,,"8,195","8,195",,,,,"3,660",0,"4,535",,,"8,195",,,,,,,,51,51,0,51,,"8,196",1,0.01,
AVRN,16Jun2019,Pacific,Y,,,"11,262","11,262",,,,,"3,272",0,"7,990",,,"11,262",,,,,,,,71,71,0,71,,"11,262",0,0.01,
AVRN,17Jun2019,Pacific,Y,,,"11,946",,,,,,"2,791",0,"9,228",,,"52,284",,,,,,,,75,75,0,328,,"12,019","-40,265",0.01,
AVRN,18Jun2019,Pacific,Y,,,"18,724","18,724",,,,,"2,502",0,"16,222",,,"18,724",,,,,,,,117,117,0,117,,"18,724",0,0.01,
AVRN,19Jun2019,Pacific,Y,,,"22,132",,,,,,"2,585",0,"19,545",,,"49,614",,,,,,,,139,139,0,311,,"22,130","-27,484",0.01,
AVRN,20Jun2019,Pacific,Y,,,"20,102",,,,,,"2,737",0,"17,383",,,"39,713",,,,,,,,126,126,0,249,,"20,120","-19,593",0.01,
AVRN,21Jun2019,Pacific,Y,,,"14,737","14,737",,,,,"3,732",0,"11,005",,,"14,737",,,,,,,,92,92,0,92,,"14,737",0,0.01,
AVRN,22Jun2019,Pacific,Y,,,"14,997","14,997",,,,,"2,679",0,"12,318",,,"14,997",,,,,,,,94,94,0,94,,"14,997",0,0.01,
AVRN,23Jun2019,Pacific,Y,,,"19,756","19,756",,,,,"2,317",0,"17,439",,,"19,756",,,,,,,,124,124,0,124,,"19,756",0,0.01,
AVRN,24Jun2019,Pacific,Y,,,"13,089","13,089",,,,,"3,945",0,"9,144",,,"13,089",,,,,,,,82,82,0,82,,"13,089",0,0.01,
AVRN,25Jun2019,Pacific,Y,,,"12,138","12,138",,,,,"3,374",0,"8,764",,,"12,138",,,,,,,,76,76,0,76,,"12,138",0,0.01,
AVRN,26Jun2019,Pacific,Y,,,"8,428","8,428",,,,,"3,868",0,"4,560",,,"8,428",,,,,,,,53,53,0,53,,"8,428",0,0.01,
AVRN,27Jun2019,Pacific,Y,,,"13,555","13,555",,,,,"3,764",0,"9,791",,,"13,555",,,,,,,,85,85,0,85,,"13,555",0,0.01,
AVRN,28Jun2019,Pacific,Y,,,"8,401","8,401",,,,,"3,844",0,"4,557",,,"8,401",,,,,,,,53,53,0,53,,"8,401",0,0.01,
AVRN,29Jun2019,Pacific,Y,,,"5,328","5,328",,,,,"3,432",0,"1,896",,,"5,328",,,,,,,,33,33,0,33,,"5,334",6,0.01,
