BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
PGE,03Oct2017,Pacific,N,"54,074","52,495","13,731","-38,764",,,,,,,,,,"-34,202","-4,562",,,,,,,,,,,,,,,
PGE,04Oct2017,Pacific,N,"54,038","52,519","14,309","-38,211",,,,,,,,,,"-32,967","-5,244",,,,,,,,,,,,,,,
PGE,05Oct2017,Pacific,N,"54,072","52,567","14,215","-38,352",,,,,,,,,,"-32,095","-6,257",,,,,,,,,,,,,,,
PGE,06Oct2017,Pacific,N,"52,673","51,523","13,831","-37,692",,,,,,,,,,"-31,819","-5,873",,,,,,,,,,,,,,,
PGE,07Oct2017,Pacific,N,"47,559","47,020","13,582","-33,438",,,,,,,,,,"-27,936","-5,502",,,,,,,,,,,,,,,
PGE,08Oct2017,Pacific,N,"47,987","47,234","13,911","-33,324",,,,,,,,,,"-27,749","-5,575",,,,,,,,,,,,,,,
PGE,09Oct2017,Pacific,N,"54,331","53,158","13,527","-39,631",,,,,,,,,,"-33,378","-6,253",,,,,,,,,,,,,,,
PGE,10Oct2017,Pacific,N,"54,283","54,010","13,605","-40,405",,,,,,,,,,"-34,283","-6,122",,,,,,,,,,,,,,,
PGE,11Oct2017,Pacific,N,"55,830","54,803","13,868","-40,935",,,,,,,,,,"-34,688","-6,247",,,,,,,,,,,,,,,
PGE,12Oct2017,Pacific,N,"56,256","55,518","13,853","-41,666",,,,,,,,,,"-35,137","-6,529",,,,,,,,,,,,,,,
PGE,13Oct2017,Pacific,N,"54,843","54,546","14,848","-39,698",,,,,,,,,,"-33,409","-6,289",,,,,,,,,,,,,,,
PGE,14Oct2017,Pacific,N,"52,529","52,042","14,854","-37,188",,,,,,,,,,"-31,121","-6,067",,,,,,,,,,,,,,,
PGE,15Oct2017,Pacific,N,"50,557","50,103","15,316","-34,788",,,,,,,,,,"-29,174","-5,614",,,,,,,,,,,,,,,
PGE,16Oct2017,Pacific,N,"55,155","54,622","14,813","-39,809",,,,,,,,,,"-34,202","-5,607",,,,,,,,,,,,,,,
PGE,17Oct2017,Pacific,N,"55,472","55,309","15,590","-39,719",,,,,,,,,,"-33,627","-6,092",,,,,,,,,,,,,,,
PGE,18Oct2017,Pacific,N,"54,862","54,101","15,435","-38,666",,,,,,,,,,"-32,319","-6,347",,,,,,,,,,,,,,,
PGE,19Oct2017,Pacific,N,"53,982","54,121","14,781","-39,341",,,,,,,,,,"-32,734","-6,607",,,,,,,,,,,,,,,
PGE,20Oct2017,Pacific,N,"54,983","54,339","15,078","-39,262",,,,,,,,,,"-32,875","-6,387",,,,,,,,,,,,,,,
PGE,21Oct2017,Pacific,N,"51,710","52,318","17,409","-34,909",,,,,,,,,,"-28,500","-6,409",,,,,,,,,,,,,,,
PGE,22Oct2017,Pacific,N,"49,293","48,822","17,501","-31,321",,,,,,,,,,"-24,926","-6,395",,,,,,,,,,,,,,,
PGE,23Oct2017,Pacific,N,"54,537","53,485","18,255","-35,230",,,,,,,,,,"-28,723","-6,507",,,,,,,,,,,,,,,
PGE,24Oct2017,Pacific,N,"54,650","53,165","18,020","-35,144",,,,,,,,,,"-28,284","-6,860",,,,,,,,,,,,,,,
PGE,25Oct2017,Pacific,N,"54,133","53,215","15,751","-37,464",,,,,,,,,,"-30,771","-6,693",,,,,,,,,,,,,,,
PGE,26Oct2017,Pacific,N,"53,842","52,179","15,364","-36,815",,,,,,,,,,"-31,129","-5,686",,,,,,,,,,,,,,,
PGE,27Oct2017,Pacific,N,"52,941","51,519","15,086","-36,433",,,,,,,,,,"-32,059","-4,374",,,,,,,,,,,,,,,
PGE,28Oct2017,Pacific,N,"48,758","47,428","15,239","-32,189",,,,,,,,,,"-28,025","-4,164",,,,,,,,,,,,,,,
PGE,29Oct2017,Pacific,N,"48,533","48,235","14,795","-33,440",,,,,,,,,,"-29,209","-4,231",,,,,,,,,,,,,,,
PGE,30Oct2017,Pacific,N,"55,103","53,568","15,137","-38,431",,,,,,,,,,"-33,831","-4,600",,,,,,,,,,,,,,,
PGE,31Oct2017,Pacific,N,"56,583","54,900","13,676","-41,224",,,,,,,,,,"-37,100","-4,124",,,,,,,,,,,,,,,
PGE,01Nov2017,Pacific,N,"57,007","54,907","14,775","-40,132",,,,,,,,,,"-35,533","-4,599",,,,,,,,,,,,,,,
PGE,02Nov2017,Pacific,N,"56,987","55,514","14,756","-40,758",,,,,,,,,,"-36,056","-4,702",,,,,,,,,,,,,,,
PGE,03Nov2017,Pacific,N,"57,869","56,682","15,625","-41,057",,,,,,,,,,"-36,405","-4,652",,,,,,,,,,,,,,,
PGE,04Nov2017,Pacific,N,"55,315","54,895","16,279","-38,616",,,,,,,,,,"-34,138","-4,478",,,,,,,,,,,,,,,
PGE,05Nov2017,Pacific,N,"57,422","54,888","16,304","-38,584",,,,,,,,,,"-34,253","-4,331",,,,,,,,,,,,,,,
PGE,06Nov2017,Pacific,N,"60,497","58,979","17,080","-41,899",,,,,,,,,,"-37,984","-3,915",,,,,,,,,,,,,,,
PGE,07Nov2017,Pacific,N,"62,359","62,005","16,773","-45,233",,,,,,,,,,"-39,883","-5,350",,,,,,,,,,,,,,,
PGE,08Nov2017,Pacific,N,"61,944","62,652","15,038","-47,614",,,,,,,,,,"-42,409","-5,205",,,,,,,,,,,,,,,
PGE,09Nov2017,Pacific,N,"60,194","59,540","14,526","-45,014",,,,,,,,,,"-39,785","-4,267",,,,,,,,,,,,,,,
PGE,10Nov2017,Pacific,N,"57,952","56,075","15,257","-40,819",,,,,,,,,,"-36,871","-3,948",,,,,,,,,,,,,,,
PGE,11Nov2017,Pacific,N,"53,492","51,572","6,370","-45,202",,,,,,,,,,"-41,153","-4,049",,,,,,,,,,,,,,,
PGE,12Nov2017,Pacific,N,"52,580","50,936","6,545","-44,391",,,,,,,,,,"-40,106","-4,285",,,,,,,,,,,,,,,
PGE,13Nov2017,Pacific,N,"57,632","56,238","10,614","-45,624",,,,,,,,,,"-42,951","-2,673",,,,,,,,,,,,,,,
PGE,14Nov2017,Pacific,N,"58,736","57,567","16,196","-41,371",,,,,,,,,,"-40,221","-1,150",,,,,,,,,,,,,,,
PGE,15Nov2017,Pacific,N,"58,323","58,852","16,361","-42,491",,,,,,,,,,"-41,255","-1,236",,,,,,,,,,,,,,,
PGE,16Nov2017,Pacific,N,"60,387","60,063","17,106","-42,957",,,,,,,,,,"-40,536","-2,421",,,,,,,,,,,,,,,
PGE,17Nov2017,Pacific,N,"60,091","58,788","16,382","-42,406",,,,,,,,,,"-38,016","-4,390",,,,,,,,,,,,,,,
PGE,18Nov2017,Pacific,N,"56,345","56,000","16,835","-39,165",,,,,,,,,,"-34,955","-4,210",,,,,,,,,,,,,,,
PGE,19Nov2017,Pacific,N,"56,880","56,596","16,620","-39,976",,,,,,,,,,"-35,447","-4,529",,,,,,,,,,,,,,,
PGE,20Nov2017,Pacific,N,"59,360","57,599","16,587","-41,012",,,,,,,,,,"-36,642","-4,370",,,,,,,,,,,,,,,
PGE,21Nov2017,Pacific,N,"58,100","57,397","17,292","-40,105",,,,,,,,,,"-35,424","-4,769",,,,,,,,,,,,,,,
PGE,22Nov2017,Pacific,N,"56,483","54,960","17,699","-37,261",,,,,,,,,,"-32,982","-4,279",,,,,,,,,,,,,,,
PGE,23Nov2017,Pacific,N,"49,905","48,803","16,680","-32,123",,,,,,,,,,"-27,443","-4,680",,,,,,,,,,,,,,,
PGE,24Nov2017,Pacific,N,"53,120","51,011","17,173","-33,838",,,,,,,,,,"-29,222","-4,616",,,,,,,,,,,,,,,
PGE,25Nov2017,Pacific,N,"55,197","54,958","17,811","-37,147",,,,,,,,,,"-32,386","-4,761",,,,,,,,,,,,,,,
PGE,26Nov2017,Pacific,N,"55,031","53,781","15,873","-37,908",,,,,,,,,,"-32,958","-4,950",,,,,,,,,,,,,,,
PGE,27Nov2017,Pacific,N,"60,384","59,663","17,365","-42,298",,,,,,,,,,"-37,574","-4,724",,,,,,,,,,,,,,,
PGE,28Nov2017,Pacific,N,"61,652","61,827","17,349","-44,478",,,,,,,,,,"-40,070","-4,408",,,,,,,,,,,,,,,
PGE,29Nov2017,Pacific,N,"61,883","60,471","17,048","-43,424",,,,,,,,,,"-39,818","-3,606",,,,,,,,,,,,,,,
PGE,30Nov2017,Pacific,N,"62,823","62,572","17,538","-45,034",,,,,,,,,,"-41,994","-3,040",,,,,,,,,,,,,,,
PGE,01Dec2017,Pacific,N,"60,998","59,498","17,608","-41,890",,,,,,,,,,"-39,072","-2,818",,,,,,,,,,,,,,,
PGE,02Dec2017,Pacific,N,"57,825","57,098","17,262","-39,837",,,,,,,,,,"-37,457","-2,380",,,,,,,,,,,,,,,
PGE,03Dec2017,Pacific,N,"58,690","57,934","15,840","-42,094",,,,,,,,,,"-39,221","-2,873",,,,,,,,,,,,,,,
PGE,04Dec2017,Pacific,N,"64,943","61,468","16,900","-44,568",,,,,,,,,,"-41,521","-3,047",,,,,,,,,,,,,,,
PGE,05Dec2017,Pacific,N,"66,189","63,589","16,766","-46,823",,,,,,,,,,"-42,915","-3,908",,,,,,,,,,,,,,,
PGE,06Dec2017,Pacific,N,"65,181","62,581","16,102","-46,480",,,,,,,,,,"-42,711","-3,769",,,,,,,,,,,,,,,
PGE,07Dec2017,Pacific,N,"65,476","64,257","15,903","-48,354",,,,,,,,,,"-44,014","-4,340",,,,,,,,,,,,,,,
PGE,08Dec2017,Pacific,N,"66,060","66,076","16,137","-49,939",,,,,,,,,,"-45,430","-4,509",,,,,,,,,,,,,,,
PGE,09Dec2017,Pacific,N,"64,488","63,878","17,216","-46,662",,,,,,,,,,"-42,044","-4,618",,,,,,,,,,,,,,,
PGE,10Dec2017,Pacific,N,"64,802","64,451","18,807","-45,645",,,,,,,,,,"-40,689","-4,956",,,,,,,,,,,,,,,
PGE,11Dec2017,Pacific,N,"70,089","69,184","21,045","-48,139",,,,,,,,,,"-43,321","-4,818",,,,,,,,,,,,,,,
PGE,12Dec2017,Pacific,N,"70,848","70,195","20,470","-49,725",,,,,,,,,,"-44,803","-4,922",,,,,,,,,,,,,,,
PGE,13Dec2017,Pacific,N,"68,812","67,939","18,340","-49,599",,,,,,,,,,"-44,895","-4,704",,,,,,,,,,,,,,,
PGE,14Dec2017,Pacific,N,"68,980","68,681","18,943","-49,738",,,,,,,,,,"-45,106","-4,535",,,,,,,,,,,,,,,
PGE,15Dec2017,Pacific,N,"68,961","69,165","20,045","-49,120",,,,,,,,,,"-44,638","-4,482",,,,,,,,,,,,,,,
PGE,16Dec2017,Pacific,N,"64,252","62,470","19,731","-42,739",,,,,,,,,,"-38,708","-4,031",,,,,,,,,,,,,,,
PGE,17Dec2017,Pacific,N,"60,804","58,969","22,843","-36,126",,,,,,,,,,"-32,319","-3,807",,,,,,,,,,,,,,,
PGE,18Dec2017,Pacific,N,"62,953","61,426","21,996","-39,430",,,,,,,,,,"-35,911","-3,519",,,,,,,,,,,,,,,
PGE,19Dec2017,Pacific,N,"62,303","61,778","23,028","-38,750",,,,,,,,,,"-34,738","-4,012",,,,,,,,,,,,,,,
PGE,20Dec2017,Pacific,N,"64,998","65,128","24,561","-40,567",,,,,,,,,,"-36,333","-4,234",,,,,,,,,,,,,,,
PGE,21Dec2017,Pacific,N,"70,519","70,811","23,935","-46,876",,,,,,,,,,"-42,627","-4,249",,,,,,,,,,,,,,,
PGE,22Dec2017,Pacific,N,"68,433","67,546","21,458","-46,088",,,,,,,,,,"-41,694","-4,394",,,,,,,,,,,,,,,
PGE,23Dec2017,Pacific,N,"63,016","63,688","17,897","-45,791",,,,,,,,,,"-41,268","-4,523",,,,,,,,,,,,,,,
PGE,24Dec2017,Pacific,N,"66,883","67,556","18,731","-48,825",,,,,,,,,,"-44,140","-4,685",,,,,,,,,,,,,,,
PGE,25Dec2017,Pacific,N,"63,302","64,038","16,989","-47,049",,,,,,,,,,"-42,493","-4,556",,,,,,,,,,,,,,,
PGE,26Dec2017,Pacific,N,"70,495","69,723","17,350","-52,373",,,,,,,,,,"-54,270","1,897",,,,,,,,,,,,,,,
PGE,27Dec2017,Pacific,N,"69,676","68,291","16,598","-51,693",,,,,,,,,,"-56,132","4,439",,,,,,,,,,,,,,,
PGE,28Dec2017,Pacific,N,"65,563","64,111","17,105","-47,006",,,,,,,,,,"-51,120","4,114",,,,,,,,,,,,,,,
PGE,29Dec2017,Pacific,N,"60,440","58,181","21,417","-36,764",,,,,,,,,,"-40,231","3,467",,,,,,,,,,,,,,,
PGE,30Dec2017,Pacific,N,"56,531","55,648","27,496","-28,152",,,,,,,,,,"-31,561","3,409",,,,,,,,,,,,,,,
PGE,31Dec2017,Pacific,N,"61,214","58,994","20,544","-38,450",,,,,,,,,,"-38,663",213,,,,,,,,,,,,,,,
PGE,01Jan2018,Pacific,N,"59,782","60,980","18,190","-42,790",,,,,,,,,,"-38,564","-4,226",,,,,,,,,,,,,,,
PGE,02Jan2018,Pacific,N,"66,994","67,590","18,772","-48,818",,,,,,,,,,"-43,753","-5,065",,,,,,,,,,,,,,,
PGE,03Jan2018,Pacific,N,"67,811","67,443","18,411","-49,032",,,,,,,,,,"-42,436","-6,596",,,,,,,,,,,,,,,
PGE,04Jan2018,Pacific,N,"66,897","65,838","15,878","-49,960",,,,,,,,,,"-44,634","-5,326",,,,,,,,,,,,,,,
PGE,05Jan2018,Pacific,N,"62,771","62,590","16,125","-46,465",,,,,,,,,,"-41,132","-5,333",,,,,,,,,,,,,,,
PGE,06Jan2018,Pacific,N,"57,898","56,607","23,702","-32,905",,,,,,,,,,"-28,114","-4,791",,,,,,,,,,,,,,,
PGE,07Jan2018,Pacific,N,"59,360","58,009","16,239","-41,770",,,,,,,,,,"-37,020","-4,750",,,,,,,,,,,,,,,
PGE,08Jan2018,Pacific,N,"63,210","62,170","15,532","-46,638",,,,,,,,,,"-41,961","-4,677",,,,,,,,,,,,,,,
PGE,09Jan2018,Pacific,N,"63,295","61,887","21,307","-40,580",,,,,,,,,,"-35,521","-5,059",,,,,,,,,,,,,,,
PGE,10Jan2018,Pacific,N,"63,171","61,883","23,711","-38,172",,,,,,,,,,"-33,094","-5,078",,,,,,,,,,,,,,,
PGE,11Jan2018,Pacific,N,"60,836","59,925","21,848","-38,077",,,,,,,,,,"-33,018","-5,059",,,,,,,,,,,,,,,
PGE,12Jan2018,Pacific,N,"58,977","57,871","25,397","-32,474",,,,,,,,,,"-27,419","-5,055",,,,,,,,,,,,,,,
PGE,13Jan2018,Pacific,N,"55,064","52,731","19,530","-33,201",,,,,,,,,,"-28,115","-5,086",,,,,,,,,,,,,,,
PGE,14Jan2018,Pacific,N,"55,741","53,093","17,154","-35,939",,,,,,,,,,"-31,045","-4,894",,,,,,,,,,,,,,,
PGE,15Jan2018,Pacific,N,"60,160","58,658","17,180","-41,478",,,,,,,,,,"-36,631","-4,847",,,,,,,,,,,,,,,
PGE,16Jan2018,Pacific,N,"60,374","58,005","17,526","-40,479",,,,,,,,,,"-35,494","-4,985",,,,,,,,,,,,,,,
PGE,17Jan2018,Pacific,N,"59,909","58,968","17,336","-41,632",,,,,,,,,,"-36,480","-5,152",,,,,,,,,,,,,,,
PGE,18Jan2018,Pacific,N,"59,989","60,198","21,653","-38,545",,,,,,,,,,"-33,294","-5,251",,,,,,,,,,,,,,,
PGE,19Jan2018,Pacific,N,"61,567","60,858","18,894","-41,964",,,,,,,,,,"-36,745","-5,219",,,,,,,,,,,,,,,
PGE,20Jan2018,Pacific,N,"58,317","57,202","17,873","-39,321",,,,,,,,,,"-33,799","-5,522",,,,,,,,,,,,,,,
PGE,21Jan2018,Pacific,N,"57,488","56,568","18,036","-38,532",,,,,,,,,,"-32,973","-5,559",,,,,,,,,,,,,,,
PGE,22Jan2018,Pacific,N,"62,268","61,225","19,228","-41,997",,,,,,,,,,"-38,035","-3,962",,,,,,,,,,,,,,,
PGE,23Jan2018,Pacific,N,"62,493","62,465","19,129","-43,336",,,,,,,,,,"-40,409","-2,927",,,,,,,,,,,,,,,
PGE,24Jan2018,Pacific,N,"61,742","61,151","24,742","-36,409",,,,,,,,,,"-33,561","-2,848",,,,,,,,,,,,,,,
PGE,25Jan2018,Pacific,N,"63,881","63,678","23,637","-40,041",,,,,,,,,,"-37,035","-3,006",,,,,,,,,,,,,,,
PGE,26Jan2018,Pacific,N,"62,376","62,852","24,605","-38,247",,,,,,,,,,"-35,237","-3,010",,,,,,,,,,,,,,,
PGE,27Jan2018,Pacific,N,"57,165","56,875","24,672","-32,203",,,,,,,,,,"-28,984","-3,219",,,,,,,,,,,,,,,
PGE,28Jan2018,Pacific,N,"53,488","51,741","18,318","-33,423",,,,,,,,,,"-30,418","-3,005",,,,,,,,,,,,,,,
PGE,29Jan2018,Pacific,N,"57,964","58,568","21,367","-37,201",,,,,,,,,,"-33,880","-3,321",,,,,,,,,,,,,,,
PGE,30Jan2018,Pacific,N,"60,146","59,596","22,531","-37,065",,,,,,,,,,"-32,311","-4,754",,,,,,,,,,,,,,,
PGE,31Jan2018,Pacific,N,"61,769","61,599","14,702","-46,897",,,,,,,,,,"-42,128","-4,769",,,,,,,,,,,,,,,
PGE,01Feb2018,Pacific,N,"61,151","60,653","10,629","-50,024",,,,,,,,,,"-44,976","-5,048",,,,,,,,,,,,,,,
PGE,02Feb2018,Pacific,N,"57,617","56,376","20,290","-36,086",,,,,,,,,,"-31,232","-4,854",,,,,,,,,,,,,,,
PGE,03Feb2018,Pacific,N,"52,978","52,197","21,956","-30,241",,,,,,,,,,"-24,900","-5,341",,,,,,,,,,,,,,,
PGE,04Feb2018,Pacific,N,"52,324","51,077","21,431","-29,646",,,,,,,,,,"-24,313","-5,333",,,,,,,,,,,,,,,
PGE,05Feb2018,Pacific,N,"57,378","56,203","22,741","-33,462",,,,,,,,,,"-28,305","-5,157",,,,,,,,,,,,,,,
PGE,06Feb2018,Pacific,N,"58,825","59,048","20,237","-38,811",,,,,,,,,,"-32,853","-5,958",,,,,,,,,,,,,,,
PGE,07Feb2018,Pacific,N,"58,534","58,190","20,108","-38,082",,,,,,,,,,"-32,724","-5,358",,,,,,,,,,,,,,,
PGE,08Feb2018,Pacific,N,"58,648","58,272","16,821","-41,451",,,,,,,,,,"-36,336","-5,115",,,,,,,,,,,,,,,
PGE,09Feb2018,Pacific,N,"58,066","57,573","8,171","-49,402",,,,,,,,,,"-44,147","-5,255",,,,,,,,,,,,,,,
PGE,10Feb2018,Pacific,N,"55,293","55,430","11,273","-44,157",,,,,,,,,,"-38,683","-5,474",,,,,,,,,,,,,,,
PGE,11Feb2018,Pacific,N,"57,610","57,106","18,005","-39,101",,,,,,,,,,"-33,692","-5,409",,,,,,,,,,,,,,,
PGE,12Feb2018,Pacific,N,"63,082","62,385","17,978","-44,407",,,,,,,,,,"-39,276","-5,131",,,,,,,,,,,,,,,
PGE,13Feb2018,Pacific,N,"64,886","64,002","19,838","-44,164",,,,,,,,,,"-39,117","-5,047",,,,,,,,,,,,,,,
PGE,14Feb2018,Pacific,N,"62,261","62,316","24,932","-37,384",,,,,,,,,,"-31,009","-6,375",,,,,,,,,,,,,,,
PGE,15Feb2018,Pacific,N,"62,159","61,446","24,406","-37,040",,,,,,,,,,"-31,696","-5,344",,,,,,,,,,,,,,,
PGE,16Feb2018,Pacific,N,"59,745","60,064","25,882","-34,182",,,,,,,,,,"-29,072","-5,110",,,,,,,,,,,,,,,
PGE,17Feb2018,Pacific,N,"55,140","55,552","26,896","-28,656",,,,,,,,,,"-23,872","-4,784",,,,,,,,,,,,,,,
PGE,18Feb2018,Pacific,N,"58,504","60,380","23,946","-36,434",,,,,,,,,,"-31,418","-5,016",,,,,,,,,,,,,,,
PGE,19Feb2018,Pacific,N,"67,996","66,518","18,144","-48,374",,,,,,,,,,"-43,404","-4,970",,,,,,,,,,,,,,,
PGE,20Feb2018,Pacific,N,"67,615","69,924","19,187","-50,737",,,,,,,,,,"-45,725","-5,012",,,,,,,,,,,,,,,
PGE,21Feb2018,Pacific,N,"68,733","68,532","20,912","-47,620",,,,,,,,,,"-42,741","-4,879",,,,,,,,,,,,,,,
PGE,22Feb2018,Pacific,N,"68,314","67,854","20,265","-47,589",,,,,,,,,,"-42,714","-4,875",,,,,,,,,,,,,,,
PGE,23Feb2018,Pacific,N,"68,872","70,337","24,039","-46,298",,,,,,,,,,"-41,534","-4,764",,,,,,,,,,,,,,,
PGE,24Feb2018,Pacific,N,"60,561","60,015","26,146","-33,869",,,,,,,,,,"-29,082","-4,787",,,,,,,,,,,,,,,
PGE,25Feb2018,Pacific,N,"58,505","60,155","26,858","-33,297",,,,,,,,,,"-28,558","-4,739",,,,,,,,,,,,,,,
PGE,26Feb2018,Pacific,N,"65,059","65,080","23,816","-41,264",,,,,,,,,,"-36,895","-4,367",,,,,,,,,,,,,,,
PGE,27Feb2018,Pacific,N,"64,893","64,807","24,223","-40,584",,,,,,,,,,"-36,518","-4,066",,,,,,,,,,,,,,,
PGE,28Feb2018,Pacific,N,"62,698","63,470","19,829","-43,641",,,,,,,,,,"-39,400","-4,241",,,,,,,,,,,,,,,
PGE,01Mar2018,Pacific,N,"62,466","61,951","19,898","-42,053",,,,,,,,,,"-35,570","-6,483",,,,,,,,,,,,,,,
PGE,02Mar2018,Pacific,N,"61,979","61,842","20,835","-41,007",,,,,,,,,,"-33,456","-7,551",,,,,,,,,,,,,,,
PGE,03Mar2018,Pacific,N,"57,405","56,052","16,228","-39,824",,,,,,,,,,"-32,705","-7,119",,,,,,,,,,,,,,,
PGE,04Mar2018,Pacific,N,"57,234","56,979","20,324","-36,655",,,,,,,,,,"-29,286","-7,369",,,,,,,,,,,,,,,
PGE,05Mar2018,Pacific,N,"60,039","59,376","21,212","-38,164",,,,,,,,,,"-30,063","-8,101",,,,,,,,,,,,,,,
PGE,06Mar2018,Pacific,N,"61,500","60,161","17,902","-42,259",,,,,,,,,,"-34,152","-8,107",,,,,,,,,,,,,,,
PGE,07Mar2018,Pacific,N,"59,697","59,619","18,348","-41,271",,,,,,,,,,"-33,695","-7,576",,,,,,,,,,,,,,,
PGE,08Mar2018,Pacific,N,"58,852","58,716","21,673","-37,043",,,,,,,,,,"-29,300","-7,743",,,,,,,,,,,,,,,
PGE,09Mar2018,Pacific,N,"57,088","56,519","26,800","-29,719",,,,,,,,,,"-22,072","-7,647",,,,,,,,,,,,,,,
PGE,10Mar2018,Pacific,N,"54,460","53,383","18,878","-34,505",,,,,,,,,,"-28,299","-6,206",,,,,,,,,,,,,,,
PGE,11Mar2018,Pacific,N,"48,195","48,094","16,748","-31,346",,,,,,,,,,"-26,801","-4,545",,,,,,,,,,,,,,,
PGE,12Mar2018,Pacific,N,"54,037","53,294","18,750","-34,544",,,,,,,,,,"-29,236","-5,308",,,,,,,,,,,,,,,
PGE,13Mar2018,Pacific,N,"54,206","54,747","22,679","-32,068",,,,,,,,,,"-26,573","-5,495",,,,,,,,,,,,,,,
PGE,14Mar2018,Pacific,N,"56,951","55,433","25,360","-30,073",,,,,,,,,,"-24,231","-5,842",,,,,,,,,,,,,,,
PGE,15Mar2018,Pacific,N,"58,460","58,636","19,089","-39,547",,,,,,,,,,"-34,035","-5,512",,,,,,,,,,,,,,,
PGE,16Mar2018,Pacific,N,"57,487","57,372","16,726","-40,646",,,,,,,,,,"-35,215","-5,431",,,,,,,,,,,,,,,
PGE,17Mar2018,Pacific,N,"53,176","53,907","24,371","-29,536",,,,,,,,,,"-23,886","-5,650",,,,,,,,,,,,,,,
PGE,18Mar2018,Pacific,N,"53,346","53,310","25,862","-27,448",,,,,,,,,,"-21,802","-5,646",,,,,,,,,,,,,,,
PGE,19Mar2018,Pacific,N,"58,072","57,906","19,365","-38,541",,,,,,,,,,"-32,700","-5,841",,,,,,,,,,,,,,,
PGE,20Mar2018,Pacific,N,"57,590","57,052","16,081","-40,971",,,,,,,,,,"-35,103","-5,868",,,,,,,,,,,,,,,
PGE,21Mar2018,Pacific,N,"56,477","57,839","16,121","-41,718",,,,,,,,,,"-35,389","-6,204",,,,,,,,,,,,,,,
PGE,22Mar2018,Pacific,N,"57,413","58,209","22,758","-35,451",,,,,,,,,,"-29,279","-6,172",,,,,,,,,,,,,,,
PGE,23Mar2018,Pacific,N,"60,279","62,263","17,783","-44,480",,,,,,,,,,"-38,724","-5,756",,,,,,,,,,,,,,,
PGE,24Mar2018,Pacific,N,"57,523","58,738","20,584","-38,154",,,,,,,,,,"-32,577","-5,577",,,,,,,,,,,,,,,
PGE,25Mar2018,Pacific,N,"54,568","53,961","21,433","-32,528",,,,,,,,,,"-27,628","-4,900",,,,,,,,,,,,,,,
PGE,26Mar2018,Pacific,N,"59,348","59,906","23,465","-36,441",,,,,,,,,,"-28,755","-7,605",,,,,,,,,,,,,,,
PGE,27Mar2018,Pacific,N,"57,355","57,093","28,792","-28,301",,,,,,,,,,"-19,510","-8,791",,,,,,,,,,,,,,,
PGE,28Mar2018,Pacific,N,"55,580","54,405","31,662","-22,743",,,,,,,,,,"-14,360","-8,383",,,,,,,,,,,,,,,
PGE,29Mar2018,Pacific,N,"55,282","54,670","24,000","-30,670",,,,,,,,,,"-22,698","-7,972",,,,,,,,,,,,,,,
PGE,30Mar2018,Pacific,N,"53,262","52,561","29,582","-22,979",,,,,,,,,,"-15,640","-7,339",,,,,,,,,,,,,,,
PGE,31Mar2018,Pacific,N,"49,338","48,928","17,834","-31,094",,,,,,,,,,"-24,404","-6,690",,,,,,,,,,,,,,,
PGE,01Apr2018,Pacific,N,"51,217","52,251","26,342","-25,909",,,,,,,,,,"-18,483","-7,426",,,,,,,,,,,,,,,
PGE,02Apr2018,Pacific,N,"58,553","58,273","30,725","-27,548",,,,,,,,,,"-19,487","-8,061",,,,,,,,,,,,,,,
PGE,03Apr2018,Pacific,N,"59,124","59,086","20,295","-38,791",,,,,,,,,,"-30,807","-7,984",,,,,,,,,,,,,,,
PGE,04Apr2018,Pacific,N,"55,663","55,567","18,719","-36,848",,,,,,,,,,"-29,010","-7,841",,,,,,,,,,,,,,,
PGE,05Apr2018,Pacific,N,"54,178","55,125","16,571","-38,554",,,,,,,,,,"-30,101","-8,453",,,,,,,,,,,,,,,
PGE,06Apr2018,Pacific,N,"52,249","51,900","18,377","-33,523",,,,,,,,,,"-26,465","-7,058",,,,,,,,,,,,,,,
PGE,07Apr2018,Pacific,N,"48,214","49,070","25,341","-23,729",,,,,,,,,,"-17,170","-6,559",,,,,,,,,,,,,,,
PGE,08Apr2018,Pacific,N,"50,825","51,998","29,627","-22,371",,,,,,,,,,"-15,564","-6,807",,,,,,,,,,,,,,,
PGE,09Apr2018,Pacific,N,"54,450","54,619","22,014","-32,605",,,,,,,,,,"-25,725","-6,168",,,,,,,,,,,,,,,
PGE,10Apr2018,Pacific,N,"52,580","52,325","22,905","-29,420",,,,,,,,,,"-24,366","-5,054",,,,,,,,,,,,,,,
PGE,11Apr2018,Pacific,N,"54,610","55,396","21,402","-33,994",,,,,,,,,,"-28,738","-5,256",,,,,,,,,,,,,,,
PGE,12Apr2018,Pacific,N,"57,193","58,141","30,402","-27,739",,,,,,,,,,"-22,139","-5,600",,,,,,,,,,,,,,,
PGE,13Apr2018,Pacific,N,"55,247","56,270","24,287","-31,983",,,,,,,,,,"-27,397","-4,586",,,,,,,,,,,,,,,
