BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
GVL,08Aug2018,Eastern,N,"6,943","7,570","7,582",12,"2,407","3,180",,,,,,"1,993",,"1,092","-1,077",2.21,0.91,,"2,409","1,319",,13,"3,741",349,514,"3,577","7,580","7,565",1.09,1.04
GVL,09Aug2018,Eastern,N,"7,226","6,820","7,020",201,"1,664","3,440",,,,,,"1,908",,"1,368","-1,167",2.21,0.91,,"1,665","1,426",,13,"3,104",380,583,"2,901","7,012","6,811",0.98,0.94
GVL,10Aug2018,Eastern,N,"6,995","6,644","6,767",120,"1,990","3,179",,,,,,"1,592",,"1,292","-1,171",2.21,0.91,,"1,991","1,317",,11,"3,319",379,590,"3,108","6,761","6,640",1.08,1.03
GVL,11Aug2018,Eastern,N,"6,907","6,599","6,684",84,"1,754","3,157",,,,,,"1,759",,"1,057",-974,2.21,0.92,,"1,755","1,311",,12,"3,077",309,470,"2,916","6,670","6,587",1.02,0.98
GVL,12Aug2018,Eastern,N,"6,740","6,593","6,755",164,"1,780","3,178",,,,,,"1,792",,994,-833,2.21,0.92,,"1,781","1,320",,12,"3,113",264,444,"2,933","6,750","6,589",1.02,0.98
GVL,13Aug2018,Eastern,N,"6,802","6,529","6,783",253,"1,761","3,136",,,,,,"1,885",,810,-554,2.21,0.91,,"1,761","1,301",,13,"3,075",182,370,"2,887","6,782","6,526",1.00,0.98
GVL,14Aug2018,Eastern,N,"6,532","6,758","6,793",37,"1,789","3,095",,,,,,"1,909",,459,-420,2.21,0.91,,"1,790","1,283",,13,"3,086",139,204,"3,020","6,793","6,754",1.00,0.99
GVL,15Aug2018,Eastern,N,"6,799","6,549","6,806",256,"1,900","3,102",,,,,,"1,808",,761,-506,2.21,0.91,,"1,901","1,286",,12,"3,199",167,354,"3,012","6,810","6,555",1.04,1.01
GVL,16Aug2018,Eastern,N,"6,935","6,642","6,860",219,"2,001","3,014",,,,,,"1,849",,722,-506,2.21,0.91,,"2,003","1,249",,12,"3,265",166,339,"3,092","6,864","6,648",1.05,1.03
GVL,17Aug2018,Eastern,N,"6,935","6,567","6,956",386,"1,776","3,337",,,,,,"1,840",,955,-567,2.21,0.91,,"1,777","1,384",,12,"3,173",187,430,"2,930","6,953","6,565",1.01,0.98
GVL,18Aug2018,Eastern,N,"6,682","6,658","6,990",332,"2,062","3,149",,,,,,"1,789",,"1,031",-700,2.20,0.92,,"2,061","1,310",,12,"3,383",230,485,"3,128","7,000","6,669",1.07,1.03
GVL,19Aug2018,Eastern,N,"6,764","7,149","7,444",291,"2,218","3,269",,,,,,"1,949",,"1,035",-742,2.20,0.92,,"2,218","1,361",,13,"3,592",239,480,"3,351","7,436","7,143",1.06,1.03
GVL,20Aug2018,Eastern,N,"6,879","6,979","7,249",273,"2,084","3,198",,,,,,"1,977",,832,-560,2.20,0.92,,"2,084","1,331",,13,"3,428",181,385,"3,224","7,259","6,987",1.04,1.02
GVL,21Aug2018,Eastern,N,"6,815","6,838","6,951",111,"1,911","3,221",,,,,,"1,807",,901,-791,2.20,0.92,,"1,910","1,342",,12,"3,264",263,413,"3,113","6,939","6,829",1.04,1.00
GVL,22Aug2018,Eastern,N,"6,232","7,378","7,401",23,"2,279","3,229",,,,,,"1,881",,944,-918,2.20,0.92,,"2,277","1,346",,13,"3,635",303,451,"3,488","7,389","7,363",1.08,1.04
GVL,23Aug2018,Eastern,N,"6,844","7,387","7,372",-12,"2,377","3,154",,,,,,"1,837",,880,-888,2.20,0.92,,"2,372","1,316",,12,"3,701",291,430,"3,561","7,368","7,376",1.11,1.06
GVL,24Aug2018,Eastern,N,"6,839","6,716","6,875",162,"1,812","3,279",,,,,,"1,782",,"1,037",-876,2.20,0.92,,"1,806","1,368",,12,"3,186",287,469,"3,004","6,873","6,712",1.02,0.99
GVL,25Aug2018,Eastern,N,"6,740","6,723","7,067",348,"2,136","3,233",,,,,,"1,707",,"1,060",-712,2.20,0.92,,"2,130","1,347",,11,"3,488",228,510,"3,206","7,076","6,728",1.09,1.05
GVL,26Aug2018,Eastern,N,"6,740","6,524","7,001",471,"2,044","3,254",,,,,,"1,709",,"1,104",-628,2.20,0.92,,"2,039","1,355",,11,"3,406",204,526,"3,083","7,007","6,531",1.07,1.04
GVL,27Aug2018,Eastern,N,"6,917","7,244","7,579",334,"2,384","3,339",,,,,,"1,860",,965,-632,2.20,0.91,,"2,383","1,385",,12,"3,780",217,471,"3,527","7,583","7,250",1.10,1.07
GVL,28Aug2018,Eastern,N,"6,460","7,093","7,179",88,"1,992","3,300",,,,,,"1,883",,923,-836,2.20,0.91,,"1,992","1,367",,13,"3,371",282,419,"3,233","7,175","7,088",1.04,1.01
GVL,29Aug2018,Eastern,N,"6,866","6,139","6,339",201,"1,425","3,284",,,,,,"1,629",,748,-547,2.21,0.91,,"1,426","1,361",,11,"2,798",186,327,"2,657","6,338","6,137",0.97,0.95
GVL,30Aug2018,Eastern,N,"6,866","5,986","6,209",224,"1,410","3,213",,,,,,"1,586",,666,-441,2.20,0.92,,"1,410","1,335",,11,"2,756",153,302,"2,607","6,209","5,984",0.98,0.96
GVL,31Aug2018,Eastern,N,"6,839","6,344","6,473",130,"1,458","3,305",,,,,,"1,724",,623,-497,2.19,0.91,,"1,450","1,370",,11,"2,832",186,291,"2,727","6,487","6,361",0.96,0.95
GVL,01Sep2018,Eastern,N,"6,749","6,602","6,644",43,"1,593","3,254",,,,,,"1,797",,750,-710,2.19,0.91,,"1,583","1,348",,12,"2,942",239,324,"2,857","6,644","6,604",0.98,0.95
GVL,02Sep2018,Eastern,N,"6,113","6,282","6,390",109,"1,412","3,236",,,,,,"1,737",,972,-865,2.19,0.91,,"1,402","1,340",,12,"2,753",286,413,"2,627","6,385","6,278",0.95,0.92
GVL,03Sep2018,Eastern,N,"6,492","6,012","6,400",389,"1,613","3,244",,,,,,"1,548",,"1,041",-651,2.19,0.91,,"1,603","1,339",,10,"2,952",213,468,"2,698","6,405","6,015",1.02,0.99
GVL,04Sep2018,Eastern,N,"6,178","6,819","7,060",242,"2,140","3,187",,,,,,"1,733",,920,-674,2.19,0.91,,"2,129","1,313",,12,"3,454",225,439,"3,240","7,060","6,814",1.08,1.05
GVL,05Sep2018,Eastern,N,"6,641","7,093","7,313",223,"2,196","3,240",,,,,,"1,864",,885,-664,2.19,0.91,,"2,183","1,336",,12,"3,531",224,415,"3,340","7,300","7,079",1.07,1.04
GVL,06Sep2018,Eastern,N,"6,729","7,044","7,452",411,"2,278","3,226",,,,,,"1,947",,847,-434,2.19,0.91,,"2,263","1,332",,13,"3,608",144,398,"3,354","7,451","7,038",1.07,1.05
GVL,07Sep2018,Eastern,N,"6,486","6,616","6,837",224,"1,781","3,226",,,,,,"1,830",,"1,166",-937,2.19,0.91,,"1,769","1,337",,12,"3,118",315,516,"2,917","6,837","6,608",1.01,0.97
GVL,08Sep2018,Eastern,N,"6,473","6,211","6,553",345,"1,680","3,131",,,,,,"1,733",,"1,178",-831,2.19,0.92,,"1,669","1,303",,12,"2,983",279,521,"2,741","6,544","6,197",1.00,0.98
GVL,09Sep2018,Eastern,N,"6,414","6,417","6,784",366,"1,867","3,145",,,,,,"1,765",,"1,111",-746,2.19,0.92,,"1,855","1,309",,12,"3,176",250,505,"2,921","6,777","6,412",1.03,1.00
GVL,10Sep2018,Eastern,N,"6,396","6,687","6,818",133,"2,014","3,214",,,,,,"1,593",,820,-686,2.19,0.91,,"2,000","1,334",,11,"3,344",235,393,"3,186","6,821","6,687",1.08,1.05
GVL,11Sep2018,Eastern,N,"6,488","7,027","7,165",137,"2,414","3,149",,,,,,"1,602",,404,-266,2.19,0.92,,"2,401","1,307",,11,"3,719",139,249,"3,609","7,165","7,027",1.14,1.13
GVL,12Sep2018,Eastern,N,"6,749","7,049","7,067",16,"2,321","3,192",,,,,,"1,545",,313,-298,2.19,0.91,,"2,308","1,323",,10,"3,642",168,223,"3,587","7,058","7,043",1.14,1.12
GVL,13Sep2018,Eastern,N,"6,749","7,326","7,442",112,"2,588","3,219",,,,,,"1,616",,873,-764,2.19,0.91,,"2,573","1,334",,11,"3,918",262,442,"3,738","7,423","7,314",1.16,1.13
GVL,14Sep2018,Eastern,N,"6,907","7,473","7,496",28,"2,726","3,116",,,,,,"1,647",,845,-815,2.19,0.91,,"2,707","1,288",,11,"4,006",278,432,"3,851","7,489","7,459",1.18,1.14
GVL,15Sep2018,Eastern,N,"6,988","7,651","6,529","-1,123","3,048","1,133",,,,,,"2,354",,277,"-1,401",2.19,0.91,,,468,,16,"3,532",529,208,"3,852","6,558","7,682",1.19,1.11
GVL,16Sep2018,Eastern,N,"6,988","7,677","5,425","-2,250","1,790","1,974",,,,,,"2,429",,-533,"-1,719",2.19,0.91,,,816,,16,"2,679",842,14,"3,507","6,263","8,515",0.94,0.91
GVL,17Sep2018,Eastern,N,"6,817","7,411","6,997",-413,"3,413","1,189",,,,,,"2,395",,330,-746,2.19,0.91,,"3,392",490,,16,"3,897",257,178,"3,976","6,997","7,413",1.23,1.18
GVL,18Sep2018,Eastern,N,"6,787","7,361","7,351",-10,"3,538","1,433",,,,,,"2,375",,439,-449,2.19,0.91,,"3,518",590,,16,"4,123",153,241,"4,035","7,346","7,356",1.24,1.21
GVL,19Sep2018,Eastern,N,"6,907","7,574","7,489",-89,"3,523","1,582",,,,,,"2,373",,538,-628,2.21,0.92,,"3,526",658,,16,"4,200",215,297,"4,118","7,478","7,568",1.24,1.20
GVL,20Sep2018,Eastern,N,"7,044","7,346","7,260",-86,"3,429","1,467",,,,,,"2,368",,600,-682,2.21,0.92,,"3,435",611,,16,"4,061",234,328,"3,968","7,264","7,346",1.23,1.19
GVL,21Sep2018,Eastern,N,"7,044","7,022","7,098",77,"2,900","1,838",,,,,,"2,366",,"1,185","-1,108",2.21,0.92,,"2,904",768,,16,"3,687",382,589,"3,481","7,104","7,027",1.14,1.09
GVL,22Sep2018,Eastern,N,"6,171","6,519","6,242",-276,"2,060","2,213",,,,,,"1,967",,927,"-1,201",2.21,0.92,,"2,061",925,,13,"2,999",411,423,"2,987","6,240","6,514",1.06,1.01
GVL,23Sep2018,Eastern,N,"6,473","6,720","6,445",-276,"2,123","2,267",,,,,,"2,042",,944,"-1,215",2.20,0.92,,"2,122",947,,14,"3,083",416,425,"3,075","6,432","6,703",1.06,1.01
GVL,24Sep2018,Eastern,N,"7,044","6,904","6,584",-324,"2,496","2,007",,,,,,"2,075",,915,"-1,238",2.20,0.92,,"2,495",838,,14,"3,346",428,439,"3,335","6,578","6,901",1.12,1.07
GVL,25Sep2018,Eastern,N,"7,044","7,118","6,804",-316,"2,482","2,177",,,,,,"2,144",,770,"-1,083",2.21,0.92,,"2,485",909,,14,"3,408",377,364,"3,420","6,803","7,116",1.10,1.06
GVL,26Sep2018,Eastern,N,"6,970","7,140","7,340",201,"2,962","2,295",,,,,,"2,086",,"1,048",-849,2.21,0.92,,"2,965",959,,14,"3,937",299,563,"3,674","7,343","7,144",1.18,1.13
GVL,27Sep2018,Eastern,N,"7,117","7,188","7,032",-156,"2,641","2,291",,,,,,"2,091",,928,"-1,086",2.20,0.92,,"2,640",958,,14,"3,612",363,451,"3,525","7,023","7,181",1.13,1.08
GVL,28Sep2018,Eastern,N,"7,062","7,136","6,913",-224,"2,661","2,242",,,,,,"2,010",,799,"-1,025",2.21,0.92,,"2,662",938,,13,"3,613",357,394,"3,576","6,913","7,139",1.15,1.10
GVL,29Sep2018,Eastern,N,,"6,727","6,779",50,"2,608","2,201",,,,,,"1,960",,988,-936,2.20,0.92,,"2,608",919,,13,"3,540",324,497,"3,367","6,769","6,717",1.15,1.10
GVL,30Sep2018,Eastern,N,"6,748","6,671","6,478",-194,"2,336","2,115",,,,,,"2,016",,820,"-1,014",2.20,0.92,,"2,336",884,,13,"3,233",361,395,"3,199","6,467","6,661",1.10,1.06
GVL,01Oct2018,Eastern,N,"6,708","6,693","6,652",-42,"2,579","2,215",,,,,,"1,849",,880,-922,2.20,0.92,,"2,578",923,,12,"3,514",333,449,"3,398","6,643","6,685",1.17,1.12
GVL,02Oct2018,Eastern,N,"6,488","6,307","5,769",-541,"2,747","2,271",,,,,,754,,599,"-1,141",2.21,0.92,,"2,748",946,,,"3,700",409,342,"3,767","5,881","6,423",1.39,1.29
GVL,03Oct2018,Eastern,N,"6,727","6,386","5,964",-421,"2,280","2,194",,,,,,"1,495",,567,-990,2.21,0.92,,"2,285",915,,10,"3,210",355,284,"3,281","5,969","6,392",1.19,1.13
GVL,04Oct2018,Eastern,N,"6,548","6,356","6,173",-182,"1,966","2,150",,,,,,"2,052",,595,-779,2.21,0.92,,"1,969",895,,14,"2,877",272,266,"2,882","6,168","6,352",1.03,1.00
GVL,05Oct2018,Eastern,N,"6,496","6,386","6,127",-265,"2,144","2,159",,,,,,"1,817",,554,-817,2.21,0.92,,"2,148",898,,12,"3,058",277,266,"3,069","6,120","6,383",1.10,1.06
GVL,06Oct2018,Eastern,N,"6,421","6,189","6,078",-105,"2,150","2,193",,,,,,"1,737",,490,-599,2.21,0.92,,"2,152",914,,12,"3,078",201,244,"3,035","6,080","6,189",1.12,1.08
GVL,07Oct2018,Eastern,N,"6,171","6,336","5,763",-573,"2,048","1,759",,,,,,"1,960",,153,-727,2.21,0.92,,"2,048",734,,13,"2,795",295,121,"2,969","5,767","6,341",1.07,1.03
GVL,08Oct2018,Eastern,N,"6,501","6,391","6,367",-26,"1,959","3,148",,,,,,"1,263",,694,-723,2.21,0.92,,"1,962","1,311",,8,"3,282",246,345,"3,183","6,370","6,399",1.14,1.10
GVL,09Oct2018,Eastern,N,"6,516","6,753","7,372",620,"2,302","3,133",,,,,,"1,918",,"1,465",-846,2.21,0.92,,"2,307","1,305",,13,"3,625",291,703,"3,213","7,353","6,734",1.09,1.05
GVL,10Oct2018,Eastern,N,"6,041","6,801","7,259",458,"2,067","3,134",,,,,,"2,053",,"1,373",-917,2.21,0.92,,"2,072","1,308",,14,"3,393",315,627,"3,080","7,254","6,798",1.03,1.00
GVL,11Oct2018,Eastern,N,"6,830","7,170","7,185",16,"1,999","3,128",,,,,,"2,049",,"1,307","-1,288",2.21,0.92,,"2,000","1,305",,14,"3,319",439,578,"3,180","7,176","7,157",1.02,0.98
GVL,12Oct2018,Eastern,N,"6,286","5,773","6,049",273,"1,577","3,026",,,,,,"1,445",,"1,404","-1,130",2.20,0.92,,"1,574","1,262",,10,"2,845",384,632,"2,597","6,048","5,774",1.04,0.99
GVL,13Oct2018,Eastern,N,"5,913","4,845","5,480",634,"1,325","3,024",,,,,,"1,126",,"1,254",-618,2.20,0.92,,"1,322","1,265",,7,"2,594",218,587,"2,225","5,475","4,839",1.04,1.01
GVL,14Oct2018,Eastern,N,"5,986","5,513","6,720","1,206","2,073","3,122",,,,,,"1,516",,"1,566",-359,2.20,0.92,,"2,071","1,306",,10,"3,387",137,797,"2,726","6,711","5,504",1.11,1.09
GVL,15Oct2018,Eastern,N,"6,496","6,739","6,606",-134,"1,939","3,222",,,,,,"1,452",,780,-912,2.20,0.92,,"1,939","1,345",,10,"3,293",331,374,"3,249","6,613","6,745",1.10,1.06
GVL,16Oct2018,Eastern,N,"6,496","7,121","6,903",-220,"1,924","3,174",,,,,,"1,802",,796,"-1,019",2.20,0.92,,"1,922","1,323",,12,"3,258",368,368,"3,257","6,900","7,123",1.04,1.01
GVL,17Oct2018,Eastern,N,"6,826","7,091","5,501","-1,589",-150,"3,528",,,,,,"2,127",,12,"-1,602",,0.92,,,"1,472",,14,"1,486",678,64,"2,100","5,655","7,245",0.58,0.64
GVL,18Oct2018,Eastern,N,"6,595","6,845","5,540","-1,303",-88,"3,342",,,,,,"2,273",,321,"-1,627",,0.92,,,"1,396",,15,"1,411",588,99,"1,900","5,615","6,921",0.55,0.61
GVL,19Oct2018,Eastern,N,"6,124","6,146","5,216",-930,-60,"3,169",,,,,,"2,103",,349,"-1,280",,0.92,,,"1,324",,14,"1,338",432,95,"1,675","5,272","6,203",0.56,0.60
GVL,20Oct2018,Eastern,N,"5,975","6,229","5,216","-1,013",-48,"3,136",,,,,,"2,126",,2,"-1,013",,0.92,,,"1,311",,14,"1,325",441,66,"1,700","5,262","6,273",0.56,0.60
GVL,21Oct2018,Eastern,N,"4,819","4,839","4,247",-592,-48,"2,817",,,,,,"1,479",,-41,-558,,0.92,,,"1,180",,10,"1,190",236,24,"1,402","4,296","4,895",0.61,0.63
GVL,22Oct2018,Eastern,N,"4,730","4,683","4,659",-24,-50,"2,938",,,,,,"1,783",,103,-125,,0.92,,,"1,226",,12,"1,238",102,74,"1,266","4,721","4,743",0.58,0.59
GVL,23Oct2018,Eastern,N,"4,730","4,845","4,585",-266,-48,"2,938",,,,,,"1,702",,95,-361,,0.92,,,"1,226",,11,"1,237",136,37,"1,336","4,640","4,906",0.59,0.60
GVL,24Oct2018,Eastern,N,"5,061","5,081","4,702",-375,-48,"3,058",,,,,,"1,698",,72,-446,,0.92,,,"1,275",,11,"1,286",175,39,"1,422","4,756","5,130",0.60,0.61
GVL,25Oct2018,Eastern,N,"4,822","4,843","4,627",-220,-48,"2,937",,,,,,"1,743",,234,-455,,0.92,,,"1,222",,12,"1,234",155,64,"1,324","4,680","4,901",0.58,0.60
GVL,26Oct2018,Eastern,N,"5,088","5,148","4,669",-479,-48,"3,011",,,,,,"1,712",,-105,-374,,0.92,,,"1,254",,11,"1,265",204,26,"1,443","4,723","5,202",0.59,0.61
GVL,27Oct2018,Eastern,N,"4,085","4,162","4,369",210,-48,"3,136",,,,,,"1,285",,15,197,,0.92,,,"1,308",,9,"1,317",27,83,"1,260","4,421","4,209",0.66,0.66
GVL,28Oct2018,Eastern,N,"3,969","4,164","4,438",275,-48,"3,200",,,,,,"1,287",,41,232,,0.92,,,"1,335",,9,"1,343",46,123,"1,266","4,487","4,214",0.66,0.66
GVL,29Oct2018,Eastern,N,"4,735","4,779","4,544",-235,-48,"3,228",,,,,,"1,362",,80,-316,,0.92,,,"1,347",,9,"1,356",148,61,"1,444","4,590","4,826",0.65,0.66
GVL,30Oct2018,Eastern,N,"4,714","4,627","4,533",-95,-48,"2,841",,,,,,"1,732",,254,-348,,0.92,,,"1,185",,12,"1,197",145,93,"1,249","4,573","4,667",0.58,0.59
GVL,31Oct2018,Eastern,N,"4,714","4,855","4,670",-190,-50,"3,158",,,,,,"1,567",,286,-475,,0.92,,,"1,316",,10,"1,326",170,102,"1,394","4,725","4,914",0.62,0.63
GVL,01Nov2018,Eastern,N,"5,010","5,002","4,761",-242,-48,"3,037",,,,,,"1,766",,213,-456,,0.92,,,"1,261",,12,"1,272",156,64,"1,364","4,803","5,046",0.58,0.60
GVL,02Nov2018,Eastern,N,"4,869","4,955","4,823",-134,-48,"3,204",,,,,,"1,663",,139,-273,,0.92,,,"1,335",,11,"1,346",120,60,"1,406","4,867","5,001",0.61,0.62
GVL,03Nov2018,Eastern,N,"3,997","4,071","4,414",342,-24,"3,086",,,,,,"1,352",,731,-386,,0.92,,,"1,288",,9,"1,297",128,217,"1,209","4,438","4,093",0.64,0.65
GVL,04Nov2018,Eastern,N,"4,401","4,666","4,803",137,-25,"3,264",,,,,,"1,565",,673,-536,,0.92,,,"1,363",,10,"1,374",155,196,"1,333","4,829","4,692",0.63,0.63
GVL,05Nov2018,Eastern,N,"4,866","5,330","4,957",-373,-24,"3,212",,,,,,"1,777",,315,-692,,0.92,,,"1,342",,12,"1,354",239,97,"1,496","4,989","5,366",0.60,0.61
GVL,06Nov2018,Eastern,N,"5,660","5,663","4,887",-776,-24,"3,219",,,,,,"1,695",,-1,-776,,0.92,,,"1,346",,11,"1,357",342,63,"1,636","4,914","5,691",0.61,0.63
GVL,07Nov2018,Eastern,N,"5,288","5,732","5,021",-711,-24,"3,282",,,,,,"1,765",,-70,-639,,0.92,,,"1,372",,12,"1,384",336,63,"1,657","5,047","5,756",0.60,0.63
GVL,08Nov2018,Eastern,N,"5,178","5,714","5,086",-623,-24,"3,221",,,,,,"1,895",,165,-788,,0.92,,,"1,340",,13,"1,353",302,66,"1,589","5,116","5,739",0.58,0.61
GVL,09Nov2018,Eastern,N,"5,272","5,680","5,012",-670,-24,"3,158",,,,,,"1,886",,208,-879,,0.92,,,"1,318",,13,"1,330",366,102,"1,594","5,044","5,715",0.58,0.61
GVL,10Nov2018,Eastern,N,"4,040","4,649","4,932",281,-17,"3,086",,,,,,"1,871",,813,-529,,0.92,,,"1,290",,12,"1,303",158,217,"1,244","4,957","4,673",0.58,0.59
GVL,11Nov2018,Eastern,N,"4,106","4,325","4,954",630,-38,"3,352",,,,,,"1,637",,991,-363,,0.92,,,"1,401",,11,"1,412",116,294,"1,234","4,989","4,361",0.62,0.62
GVL,12Nov2018,Eastern,N,"4,862","5,277","5,385",108,-48,"3,644",,,,,,"1,793",,781,-671,,0.92,,,"1,519",,12,"1,531",217,222,"1,526","5,437","5,327",0.62,0.63
GVL,13Nov2018,Eastern,N,"4,975","5,758","5,817",61,-48,"3,900",,,,,,"1,963",,819,-754,,0.92,,,"1,619",,13,"1,632",239,230,"1,641","5,863","5,798",0.61,0.62
GVL,14Nov2018,Eastern,N,"5,050","4,879","4,973",93,-48,"3,197",,,,,,"1,818",,719,-624,,0.92,,,"1,329",,12,"1,341",196,196,"1,341","5,015","4,920",0.59,0.60
GVL,15Nov2018,Eastern,N,"4,320","4,462","4,755",292,-48,"3,104",,,,,,"1,697",,634,-341,,0.92,,,"1,295",,11,"1,307",106,175,"1,238","4,801","4,508",0.60,0.61
GVL,16Nov2018,Eastern,N,"5,202","4,872","4,996",126,-48,"3,178",,,,,,"1,867",,465,-338,,0.92,,,"1,325",,12,"1,337",105,136,"1,306","5,045","4,918",0.58,0.59
GVL,17Nov2018,Eastern,N,"4,398","4,716","5,090",376,-48,"3,107",,,,,,"2,044",,"1,323",-946,,0.92,,,"1,299",,14,"1,313",266,339,"1,240","5,151","4,774",0.56,0.57
GVL,18Nov2018,Eastern,N,"4,134","4,388","4,704",317,-48,"3,022",,,,,,"1,736",,"1,311",-993,,0.92,,,"1,260",,12,"1,272",290,354,"1,208","4,758","4,440",0.59,0.60
GVL,19Nov2018,Eastern,N,"4,359","4,571","4,504",-67,-48,"2,871",,,,,,"1,690",,"1,003","-1,065",,0.92,,,"1,196",,11,"1,207",330,276,"1,262","4,561","4,623",0.58,0.60
GVL,20Nov2018,Eastern,N,"4,584","4,465","4,600",137,-48,"2,789",,,,,,"1,863",,797,-664,,0.92,,,"1,162",,12,"1,174",210,206,"1,178","4,652","4,519",0.56,0.57
GVL,21Nov2018,Eastern,N,"4,424","4,368","4,866",500,-48,"2,890",,,,,,"2,025",,"1,144",-647,,0.92,,,"1,206",,13,"1,220",201,291,"1,130","4,915","4,418",0.55,0.56
GVL,22Nov2018,Eastern,N,"4,437","4,196","4,751",557,-48,"2,746",,,,,,"2,053",,887,-330,,0.92,,,"1,150",,14,"1,163",98,218,"1,043","4,799","4,242",0.53,0.54
GVL,23Nov2018,Eastern,N,"4,427","4,092","4,691",602,-48,"2,743",,,,,,"1,987",,804,-202,,0.92,,,"1,150",,13,"1,163",76,213,"1,026","4,730","4,128",0.54,0.55
GVL,24Nov2018,Eastern,N,"4,443","4,232","4,768",534,-48,"2,767",,,,,,"2,050",,722,-189,,0.92,,,"1,158",,14,"1,172",64,184,"1,053","4,817","4,284",0.54,0.54
GVL,25Nov2018,Eastern,N,"4,088","4,283","4,724",445,-48,"2,757",,,,,,"2,021",,585,-139,,0.92,,,"1,153",,13,"1,166",68,166,"1,069","4,778","4,332",0.54,0.54
GVL,26Nov2018,Eastern,N,"4,459","4,645","5,128",486,-48,"3,075",,,,,,"2,101",,616,-131,,0.92,,,"1,279",,14,"1,293",57,169,"1,182","5,176","4,691",0.55,0.56
GVL,27Nov2018,Eastern,N,"4,798","5,025","5,522",498,-48,"3,284",,,,,,"2,282",,"1,014",-517,,0.92,,,"1,366",,15,"1,381",155,254,"1,283","5,566","5,069",0.55,0.56
GVL,28Nov2018,Eastern,N,"5,629","6,051","6,543",493,-48,"4,268",,,,,,"2,323",,"1,354",-860,,0.92,,,"1,778",,15,"1,794",251,375,"1,670","6,591","6,097",0.60,0.60
GVL,29Nov2018,Eastern,N,"5,261","5,736","6,584",843,-48,"4,410",,,,,,"2,221",,"1,214",-372,,0.92,,,"1,835",,15,"1,850",126,354,"1,622","6,631","5,789",0.61,0.62
GVL,30Nov2018,Eastern,N,"5,074","5,020","5,117",98,-48,"3,102",,,,,,"2,056",,686,-591,,0.92,,,"1,294",,14,"1,308",171,177,"1,301","5,158","5,063",0.56,0.57
GVL,01Dec2018,Eastern,N,"4,293","4,507","4,894",385,-48,"3,003",,,,,,"1,941",,693,-304,,0.92,,,"1,258",,13,"1,271",88,181,"1,178","4,944","4,555",0.57,0.57
GVL,02Dec2018,Eastern,N,"4,578","4,845","4,878",33,-48,"3,078",,,,,,"1,849",,341,-306,,0.92,,,"1,289",,12,"1,301",93,94,"1,300","4,927","4,892",0.58,0.59
GVL,03Dec2018,Eastern,N,"5,075","5,126","5,077",-47,-48,"3,024",,,,,,"2,088",,244,-293,,0.92,,,"1,259",,14,"1,273",92,62,"1,302","5,112","5,161",0.55,0.56
GVL,04Dec2018,Eastern,N,"4,392","4,519","4,670",151,-48,"2,848",,,,,,"1,863",,570,-420,,0.92,,,"1,184",,12,"1,196",129,148,"1,178","4,711","4,561",0.56,0.57
GVL,05Dec2018,Eastern,N,"5,195","5,219","5,065",-155,-58,"3,064",,,,,,"2,056",,108,-261,,0.92,,,"1,276",,14,"1,290",93,38,"1,344","5,120","5,273",0.56,0.56
GVL,06Dec2018,Eastern,N,"5,542","5,850","5,150",-702,-73,"3,082",,,,,,"2,132",,89,-791,,0.92,,,"1,283",,14,"1,297",251,32,"1,516","5,214","5,916",0.55,0.57
GVL,07Dec2018,Eastern,N,"5,258","5,259","4,810",-449,-108,"3,210",,,,,,"1,706",,118,-565,,0.92,,,"1,333",,11,"1,345",195,53,"1,487","4,916","5,363",0.60,0.61
GVL,08Dec2018,Eastern,N,"3,918","4,588","4,603",15,-145,"3,047",,,,,,"1,700",,201,-188,,0.92,,,"1,267",,11,"1,278",54,55,"1,278","4,747","4,734",0.59,0.60
GVL,09Dec2018,Eastern,N,"4,160","4,438","4,347",-89,-130,"3,244",,,,,,"1,233",,125,-213,,0.92,,,"1,351",,,"1,359",102,64,"1,397","4,484","4,572",0.67,0.67
GVL,10Dec2018,Eastern,N,"4,700","5,460","4,491",-968,779,"3,803",,,,,,-93,,-274,-697,2.21,0.92,,,"1,580",,,"2,396",353,35,"2,714","4,618","5,589",1.14,1.07
GVL,11Dec2018,Eastern,N,"5,692","5,741","5,417",-322,"2,300","3,248",,,,,,-128,,-425,104,2.21,0.92,,"2,304","1,353",,,"3,657",192,98,"3,751","5,548","5,869",1.45,1.41
GVL,12Dec2018,Eastern,N,"6,083","6,087","5,829",-260,"2,711","3,176",,,,,,-53,,-392,134,2.21,0.92,,"2,712","1,325",,,"4,037",169,91,"4,115","5,887","6,145",1.51,1.48
GVL,13Dec2018,Eastern,N,"4,865","5,063","5,305",244,"2,559","2,782",,,,,,-24,,277,-33,2.21,0.92,,"2,563","1,161",,,"3,725",38,251,"3,512","5,341","5,097",1.54,1.52
