BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PSEI,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
SCL,19Dec2015,Pacific,N,"30,935","29,957","18,022","-11,539",,,,,,,,,,"-11,385",-221,,,,,,,,,,,,,,,
SCL,20Dec2015,Pacific,N,"30,748","30,426","18,488","-11,570",,,,,,,,,,"-11,474",-165,,,,,,,,,,,,,,,
SCL,21Dec2015,Pacific,N,"32,775","32,990","17,220","-15,401",,,,,,,,,,"-15,097",-362,,,,,,,,,,,,,,,
SCL,22Dec2015,Pacific,N,"33,180","33,067","18,705","-14,023",,,,,,,,,,"-13,636",-435,,,,,,,,,,,,,,,
SCL,23Dec2015,Pacific,N,"32,167","33,138","17,652","-15,195",,,,,,,,,,"-15,667",413,,,,,,,,,,,,,,,
SCL,24Dec2015,Pacific,N,"30,521","30,751","17,126","-13,273",,,,,,,,,,"-12,872",-455,,,,,,,,,,,,,,,
SCL,25Dec2015,Pacific,N,"28,981","28,337","15,415","-12,582",,,,,,,,,,"-12,135",-498,,,,,,,,,,,,,,,
SCL,26Dec2015,Pacific,N,"30,865","29,509","17,848","-11,329",,,,,,,,,,"-10,874",-500,,,,,,,,,,,,,,,
SCL,27Dec2015,Pacific,N,"30,315","30,087","16,384","-13,393",,,,,,,,,,"-12,394","-1,062",,,,,,,,,,,,,,,
SCL,28Dec2015,Pacific,N,"32,050","32,268","15,645","-16,316",,,,,,,,,,"-14,915","-1,456",,,,,,,,,,,,,,,
SCL,29Dec2015,Pacific,N,"32,065","31,863","14,652","-16,843",,,,,,,,,,"-15,325","-1,566",,,,,,,,,,,,,,,
SCL,30Dec2015,Pacific,N,"34,725","33,208","13,667","-19,207",,,,,,,,,,"-17,614","-1,669",,,,,,,,,,,,,,,
SCL,31Dec2015,Pacific,N,"34,895","33,367","14,167","-18,921",,,,,,,,,,"-17,569","-1,447",,,,,,,,,,,,,,,
SCL,01Jan2016,Pacific,N,"32,620","31,384","15,582","-15,547",,,,,,,,,,"-14,053","-1,558",,,,,,,,,,,,,,,
SCL,02Jan2016,Pacific,N,"31,772","31,505","17,761","-13,454",,,,,,,,,,"-12,269","-1,265",,,,,,,,,,,,,,,
SCL,03Jan2016,Pacific,N,"32,011","32,394","15,376","-16,743",,,,,,,,,,"-14,954","-1,850",,,,,,,,,,,,,,,
SCL,04Jan2016,Pacific,N,"34,490","34,155","17,707","-16,133",,,,,,,,,,"-14,399","-1,822",,,,,,,,,,,,,,,
SCL,05Jan2016,Pacific,N,"32,679","33,013","16,741","-15,829",,,,,,,,,,"-14,647","-1,263",,,,,,,,,,,,,,,
SCL,06Jan2016,Pacific,N,"31,608","31,326","16,656","-14,419",,,,,,,,,,"-13,937",-561,,,,,,,,,,,,,,,
SCL,07Jan2016,Pacific,N,"31,906","32,136","17,355","-14,530",,,,,,,,,,"-14,254",-350,,,,,,,,,,,,,,,
SCL,08Jan2016,Pacific,N,"32,409","31,977","16,283","-15,432",,,,,,,,,,"-15,693",187,,,,,,,,,,,,,,,
SCL,09Jan2016,Pacific,N,"31,465","31,132","16,733","-14,182",,,,,,,,,,"-15,764","1,504",,,,,,,,,,,,,,,
SCL,10Jan2016,Pacific,N,"30,905","30,112","15,800","-14,078",,,,,,,,,,"-14,095",-48,,,,,,,,,,,,,,,
SCL,11Jan2016,Pacific,N,"32,792","33,078","19,609","-13,217",,,,,,,,,,"-11,888","-1,395",,,,,,,,,,,,,,,
SCL,12Jan2016,Pacific,N,"31,005","31,244","21,303","-9,724",,,,,,,,,,"-9,343",-453,,,,,,,,,,,,,,,
SCL,13Jan2016,Pacific,N,"30,320","30,218","18,251","-11,724",,,,,,,,,,"-12,084",278,,,,,,,,,,,,,,,
SCL,14Jan2016,Pacific,N,"30,735","30,520","20,227","-10,051",,,,,,,,,,"-9,987",-129,,,,,,,,,,,,,,,
SCL,15Jan2016,Pacific,N,"32,220","32,046","19,881","-11,915",,,,,,,,,,"-11,379",-608,,,,,,,,,,,,,,,
SCL,16Jan2016,Pacific,N,"29,398","29,020","19,636","-9,146",,,,,,,,,,"-6,869","-2,351",,,,,,,,,,,,,,,
SCL,17Jan2016,Pacific,N,"28,807","28,790","16,434","-12,112",,,,,,,,,,"-10,500","-1,660",,,,,,,,,,,,,,,
SCL,18Jan2016,Pacific,N,"30,265","29,763","17,356","-12,119",,,,,,,,,,"-10,910","-1,259",,,,,,,,,,,,,,,
SCL,19Jan2016,Pacific,N,"30,010","30,248","19,070","-10,882",,,,,,,,,,"-9,756","-1,172",,,,,,,,,,,,,,,
SCL,20Jan2016,Pacific,N,"30,325","29,851","17,350","-12,194",,,,,,,,,,"-11,716",-517,,,,,,,,,,,,,,,
SCL,21Jan2016,Pacific,N,"29,295","29,971","18,036","-11,610",,,,,,,,,,"-10,677",-981,,,,,,,,,,,,,,,
SCL,22Jan2016,Pacific,N,"29,865","29,135","15,623","-13,190",,,,,,,,,,"-13,244",5,,,,,,,,,,,,,,,
SCL,23Jan2016,Pacific,N,"28,934","29,110","15,853","-12,915",,,,,,,,,,"-12,140",-847,,,,,,,,,,,,,,,
SCL,24Jan2016,Pacific,N,"29,325","28,443","16,997","-11,144",,,,,,,,,,"-10,584",-608,,,,,,,,,,,,,,,
SCL,25Jan2016,Pacific,N,"31,340","31,162","18,058","-12,823",,,,,,,,,,"-12,017",-886,,,,,,,,,,,,,,,
SCL,26Jan2016,Pacific,N,"29,735","29,086","17,725","-11,053",,,,,,,,,,"-10,871",-247,,,,,,,,,,,,,,,
SCL,27Jan2016,Pacific,N,"28,114","27,991","17,529","-10,192",,,,,,,,,,"-10,797",521,,,,,,,,,,,,,,,
SCL,28Jan2016,Pacific,N,"28,092","27,783","14,471","-13,027",,,,,,,,,,"-13,016",-92,,,,,,,,,,,,,,,
SCL,29Jan2016,Pacific,N,"30,245","29,779","17,557","-11,961",,,,,,,,,,"-12,251",230,,,,,,,,,,,,,,,
SCL,30Jan2016,Pacific,N,"29,715","29,398","15,905","-13,225",,,,,,,,,,"-13,743",428,,,,,,,,,,,,,,,
SCL,31Jan2016,Pacific,N,"30,165","30,182","18,493","-11,375",,,,,,,,,,"-11,837",404,,,,,,,,,,,,,,,
SCL,01Feb2016,Pacific,N,"32,285","32,064","17,460","-14,313",,,,,,,,,,"-13,967",-424,,,,,,,,,,,,,,,
SCL,02Feb2016,Pacific,N,"31,650","31,031","18,122","-12,617",,,,,,,,,,"-12,026",-663,,,,,,,,,,,,,,,
SCL,03Feb2016,Pacific,N,"30,950","30,684","18,620","-11,769",,,,,,,,,,"-11,089",-763,,,,,,,,,,,,,,,
SCL,04Feb2016,Pacific,N,"29,965","30,274","18,435","-11,501",,,,,,,,,,"-12,216",639,,,,,,,,,,,,,,,
SCL,05Feb2016,Pacific,N,"29,825","30,379","19,409","-10,633",,,,,,,,,,"-13,773","3,084",,,,,,,,,,,,,,,
SCL,06Feb2016,Pacific,N,"28,359","29,378","19,793","-9,275",,,,,,,,,,"-13,673","4,360",,,,,,,,,,,,,,,
SCL,07Feb2016,Pacific,N,"29,091","29,185","18,372","-10,450",,,,,,,,,,"-13,092","2,570",,,,,,,,,,,,,,,
SCL,08Feb2016,Pacific,N,"29,694","29,956","16,569","-13,058",,,,,,,,,,"-13,224",111,,,,,,,,,,,,,,,
SCL,09Feb2016,Pacific,N,"27,764","28,310","19,051","-8,971",,,,,,,,,,"-9,571",540,,,,,,,,,,,,,,,
SCL,10Feb2016,Pacific,N,"27,952","28,118","19,274","-8,549",,,,,,,,,,"-9,533",912,,,,,,,,,,,,,,,
SCL,11Feb2016,Pacific,N,"28,149","28,006","20,291","-7,376",,,,,,,,,,"-8,521","1,073",,,,,,,,,,,,,,,
SCL,12Feb2016,Pacific,N,"28,293","28,173","18,246","-9,623",,,,,,,,,,"-10,108",398,,,,,,,,,,,,,,,
SCL,13Feb2016,Pacific,N,"27,630","27,891","17,862","-9,730",,,,,,,,,,"-10,042",248,,,,,,,,,,,,,,,
SCL,14Feb2016,Pacific,N,"27,780","27,383","16,610","-10,283",,,,,,,,,,"-10,846",481,,,,,,,,,,,,,,,
SCL,15Feb2016,Pacific,N,"29,170","29,013","16,681","-11,868",,,,,,,,,,"-11,756",-187,,,,,,,,,,,,,,,
SCL,16Feb2016,Pacific,N,"28,780","28,239","13,618","-14,339",,,,,,,,,,"-13,318","-1,069",,,,,,,,,,,,,,,
SCL,17Feb2016,Pacific,N,"27,239","27,054","13,521","-13,249",,,,,,,,,,"-13,663",337,,,,,,,,,,,,,,,
SCL,18Feb2016,Pacific,N,"28,126","27,510","13,094","-14,084",,,,,,,,,,"-14,532",394,,,,,,,,,,,,,,,
SCL,19Feb2016,Pacific,N,"29,247","29,746","16,486","-12,936",,,,,,,,,,"-13,748",728,,,,,,,,,,,,,,,
SCL,20Feb2016,Pacific,N,"28,694","28,114","22,402","-5,384",,,,,,,,,,"-7,414","1,940",,,,,,,,,,,,,,,
SCL,21Feb2016,Pacific,N,"28,692","29,196","22,717","-6,150",,,,,,,,,,"-7,932","1,706",,,,,,,,,,,,,,,
SCL,22Feb2016,Pacific,N,"30,814","30,779","24,122","-6,315",,,,,,,,,,"-7,934","1,547",,,,,,,,,,,,,,,
SCL,23Feb2016,Pacific,N,"29,375","29,373","25,530","-3,450",,,,,,,,,,"-5,088","1,566",,,,,,,,,,,,,,,
SCL,24Feb2016,Pacific,N,"28,070","27,725","23,314","-4,043",,,,,,,,,,"-5,333","1,218",,,,,,,,,,,,,,,
SCL,25Feb2016,Pacific,N,"27,290","27,170","23,694","-3,132",,,,,,,,,,"-4,780","1,566",,,,,,,,,,,,,,,
SCL,26Feb2016,Pacific,N,"28,130","27,782","23,972","-3,460",,,,,,,,,,"-5,454","1,898",,,,,,,,,,,,,,,
SCL,27Feb2016,Pacific,N,"26,755","26,305","24,703","-1,222",,,,,,,,,,"-3,402","2,102",,,,,,,,,,,,,,,
SCL,28Feb2016,Pacific,N,"27,322","27,645","22,265","-4,984",,,,,,,,,,"-6,888","1,827",,,,,,,,,,,,,,,
SCL,29Feb2016,Pacific,N,"29,996","29,823","23,794","-5,668",,,,,,,,,,"-6,773","1,009",,,,,,,,,,,,,,,
SCL,01Mar2016,Pacific,N,"28,882","29,275","21,765","-7,128",,,,,,,,,,"-9,557","2,346",,,,,,,,,,,,,,,
SCL,02Mar2016,Pacific,N,"27,875","28,528","22,709","-5,469",,,,,,,,,,"-7,729","2,164",,,,,,,,,,,,,,,
SCL,03Mar2016,Pacific,N,"27,860","27,415","22,544","-4,495",,,,,,,,,,"-6,658","2,067",,,,,,,,,,,,,,,
SCL,04Mar2016,Pacific,N,"28,390","29,121","23,665","-5,096",,,,,,,,,,"-6,957","1,765",,,,,,,,,,,,,,,
SCL,05Mar2016,Pacific,N,"26,500","25,978","19,003","-6,617",,,,,,,,,,"-8,307","1,597",,,,,,,,,,,,,,,
SCL,06Mar2016,Pacific,N,"26,168","26,603","17,922","-8,321",,,,,,,,,,"-9,975","1,595",,,,,,,,,,,,,,,
SCL,07Mar2016,Pacific,N,"29,235","29,558","19,149","-10,050",,,,,,,,,,"-11,679","1,555",,,,,,,,,,,,,,,
SCL,08Mar2016,Pacific,N,"29,405","28,551","21,308","-6,887",,,,,,,,,,"-8,629","1,646",,,,,,,,,,,,,,,
SCL,09Mar2016,Pacific,N,"29,195","29,230","22,634","-6,218",,,,,,,,,,"-8,002","1,688",,,,,,,,,,,,,,,
SCL,10Mar2016,Pacific,N,"28,480","28,272","24,422","-3,440",,,,,,,,,,"-4,419",897,,,,,,,,,,,,,,,
SCL,11Mar2016,Pacific,N,"29,365","29,453","25,098","-3,939",,,,,,,,,,"-4,524",496,,,,,,,,,,,,,,,
SCL,12Mar2016,Pacific,N,"27,625","27,745","23,198","-4,181",,,,,,,,,,"-5,303","1,041",,,,,,,,,,,,,,,
SCL,13Mar2016,Pacific,N,"27,263","26,987","19,812","-6,831",,,,,,,,,,"-8,123","1,200",,,,,,,,,,,,,,,
SCL,14Mar2016,Pacific,N,"30,741","31,303","23,485","-7,422",,,,,,,,,,"-8,176",675,,,,,,,,,,,,,,,
SCL,15Mar2016,Pacific,N,"30,634","30,797","25,044","-5,331",,,,,,,,,,"-5,900",480,,,,,,,,,,,,,,,
SCL,16Mar2016,Pacific,N,"28,921","28,486","23,656","-4,411",,,,,,,,,,"-5,195",690,,,,,,,,,,,,,,,
SCL,17Mar2016,Pacific,N,"27,935","28,387","24,456","-3,471",,,,,,,,,,"-4,554","1,003",,,,,,,,,,,,,,,
SCL,18Mar2016,Pacific,N,"28,165","28,335","24,605","-3,265",,,,,,,,,,"-4,022",679,,,,,,,,,,,,,,,
SCL,19Mar2016,Pacific,N,"25,970","25,684","19,706","-5,537",,,,,,,,,,"-6,432",822,,,,,,,,,,,,,,,
SCL,20Mar2016,Pacific,N,"25,995","25,697","24,557",-757,,,,,,,,,,"-1,662",809,,,,,,,,,,,,,,,
SCL,21Mar2016,Pacific,N,"28,195","28,140","25,724","-1,980",,,,,,,,,,"-2,148",90,,,,,,,,,,,,,,,
SCL,22Mar2016,Pacific,N,"27,550","27,135","23,138","-3,527",,,,,,,,,,"-4,700",961,,,,,,,,,,,,,,,
SCL,23Mar2016,Pacific,N,"27,393","27,768","25,413","-1,892",,,,,,,,,,"-3,168",665,,,,,,,,,,,,,,,
SCL,24Mar2016,Pacific,N,"27,905","27,569","24,832","-2,252",,,,,,,,,,"-3,951",987,,,,,,,,,,,,,,,
SCL,25Mar2016,Pacific,N,"28,455","27,675","25,061","-2,193",,,,,,,,,,"-3,462",587,,,,,,,,,,,,,,,
SCL,26Mar2016,Pacific,N,"25,717","25,637","26,903","1,622",,,,,,,,,,-141,"1,079",,,,,,,,,,,,,,,
SCL,27Mar2016,Pacific,N,"26,140","26,191","26,021",229,,,,,,,,,,"-2,139","1,673",,,,,,,,,,,,,,,
SCL,28Mar2016,Pacific,N,"29,335","28,970","24,241","-4,315",,,,,,,,,,"-5,636",701,,,,,,,,,,,,,,,
SCL,29Mar2016,Pacific,N,"27,565","26,766","24,867","-1,505",,,,,,,,,,"-3,253","1,002",,,,,,,,,,,,,,,
SCL,30Mar2016,Pacific,N,"25,970","25,718","25,933",664,,,,,,,,,,392,-556,,,,,,,,,,,,,,,
SCL,31Mar2016,Pacific,N,"26,085","24,991","24,389",-158,,,,,,,,,,-715,-305,,,,,,,,,,,,,,,
SCL,01Apr2016,Pacific,N,"26,060","25,311","23,150","-1,691",,,,,,,,,,"-2,695",172,,,,,,,,,,,,,,,
SCL,02Apr2016,Pacific,N,"24,365","24,011","20,404","-3,180",,,,,,,,,,"-4,620",597,,,,,,,,,,,,,,,
SCL,03Apr2016,Pacific,N,"24,282","24,028","18,930","-4,621",,,,,,,,,,"-5,716",259,,,,,,,,,,,,,,,
SCL,04Apr2016,Pacific,N,"27,065","25,953","20,330","-5,218",,,,,,,,,,"-7,501","1,386",,,,,,,,,,,,,,,
SCL,05Apr2016,Pacific,N,"27,845","26,463","18,535","-7,526",,,,,,,,,,"-10,013","1,402",,,,,,,,,,,,,,,
SCL,06Apr2016,Pacific,N,"25,805","25,035","19,161","-5,490",,,,,,,,,,"-8,252","1,523",,,,,,,,,,,,,,,
SCL,07Apr2016,Pacific,N,"25,040","24,561","18,623","-5,534",,,,,,,,,,"-6,856",36,,,,,,,,,,,,,,,
SCL,08Apr2016,Pacific,N,"25,770","24,677","20,137","-4,186",,,,,,,,,,"-5,055",-431,,,,,,,,,,,,,,,
SCL,09Apr2016,Pacific,N,"23,250","22,486","17,870","-4,290",,,,,,,,,,"-7,306","1,743",,,,,,,,,,,,,,,
SCL,10Apr2016,Pacific,N,"23,565","22,931","17,670","-4,900",,,,,,,,,,"-7,747","1,563",,,,,,,,,,,,,,,
SCL,11Apr2016,Pacific,N,"26,045","25,722","19,489","-5,909",,,,,,,,,,"-9,325","2,049",,,,,,,,,,,,,,,
SCL,12Apr2016,Pacific,N,"26,535","26,450","21,553","-4,559",,,,,,,,,,"-7,825","1,862",,,,,,,,,,,,,,,
SCL,13Apr2016,Pacific,N,"26,455","26,137","24,591","-1,236",,,,,,,,,,"-4,172","1,529",,,,,,,,,,,,,,,
SCL,14Apr2016,Pacific,N,"25,445","24,815","25,648","1,129",,,,,,,,,,"-2,386","2,128",,,,,,,,,,,,,,,
SCL,15Apr2016,Pacific,N,"26,235","25,424","26,904","1,769",,,,,,,,,,"-2,751","3,192",,,,,,,,,,,,,,,
SCL,16Apr2016,Pacific,N,"23,735","23,716","28,655","5,244",,,,,,,,,,"1,470","2,479",,,,,,,,,,,,,,,
SCL,17Apr2016,Pacific,N,"22,665","23,136","27,254","4,476",,,,,,,,,,-308,"3,487",,,,,,,,,,,,,,,
SCL,18Apr2016,Pacific,N,"26,190","25,900","25,772",216,,,,,,,,,,"-2,107","1,005",,,,,,,,,,,,,,,
SCL,19Apr2016,Pacific,N,"26,035","25,714","25,669",308,,,,,,,,,,"-1,461",365,,,,,,,,,,,,,,,
SCL,20Apr2016,Pacific,N,"25,521","25,450","24,624",-424,,,,,,,,,,"-2,261",388,,,,,,,,,,,,,,,
SCL,21Apr2016,Pacific,N,"24,059","23,934","25,443","1,932",,,,,,,,,,"-1,528","2,018",,,,,,,,,,,,,,,
SCL,22Apr2016,Pacific,N,"24,661","24,317","22,446","-1,588",,,,,,,,,,"-4,936","1,958",,,,,,,,,,,,,,,
SCL,23Apr2016,Pacific,N,"23,190","22,910","20,073","-2,552",,,,,,,,,,"-8,596","4,688",,,,,,,,,,,,,,,
SCL,24Apr2016,Pacific,N,"23,615","23,451","23,316",-133,,,,,,,,,,"-6,763","5,274",,,,,,,,,,,,,,,
SCL,25Apr2016,Pacific,N,"26,215","25,899","24,139","-1,461",,,,,,,,,,"-6,391","3,538",,,,,,,,,,,,,,,
SCL,26Apr2016,Pacific,N,"26,110","25,675","24,903",-500,,,,,,,,,,"-3,279","1,359",,,,,,,,,,,,,,,
SCL,27Apr2016,Pacific,N,"25,315","24,925","25,238",745,,,,,,,,,,"-1,288",588,,,,,,,,,,,,,,,
SCL,28Apr2016,Pacific,N,"24,150","24,194","23,678",-62,,,,,,,,,,"-2,834","1,327",,,,,,,,,,,,,,,
SCL,29Apr2016,Pacific,N,"25,040","25,148","23,273","-1,421",,,,,,,,,,"-6,252","3,378",,,,,,,,,,,,,,,
SCL,30Apr2016,Pacific,N,"23,242","23,478","22,276",-821,,,,,,,,,,"-4,743","2,546",,,,,,,,,,,,,,,
SCL,01May2016,Pacific,N,"22,972","23,412","24,082","1,170",,,,,,,,,,"-1,943","1,743",,,,,,,,,,,,,,,
SCL,02May2016,Pacific,N,"25,790","26,370","24,190","-1,740",,,,,,,,,,"-2,226",-830,,,,,,,,,,,,,,,
SCL,03May2016,Pacific,N,"25,440","25,695","20,928","-4,334",,,,,,,,,,"-4,815",-817,,,,,,,,,,,,,,,
SCL,04May2016,Pacific,N,"24,580","24,780","22,593","-1,732",,,,,,,,,,-885,"-2,134",,,,,,,,,,,,,,,
SCL,05May2016,Pacific,N,"23,860","23,943","22,720",-810,,,,,,,,,,"-1,093",-985,,,,,,,,,,,,,,,
SCL,06May2016,Pacific,N,"24,995","24,892","24,792",318,,,,,,,,,,-225,-677,,,,,,,,,,,,,,,
SCL,07May2016,Pacific,N,"23,135","23,271","24,582","1,643",,,,,,,,,,"1,009",-521,,,,,,,,,,,,,,,
SCL,08May2016,Pacific,N,"22,755","22,926","22,148",-258,,,,,,,,,,"-2,123",701,,,,,,,,,,,,,,,
SCL,09May2016,Pacific,N,"25,250","25,280","25,923","1,159",,,,,,,,,,"-1,035",901,,,,,,,,,,,,,,,
SCL,10May2016,Pacific,N,"25,415","25,462","30,165","5,208",,,,,,,,,,"2,645","1,179",,,,,,,,,,,,,,,
SCL,11May2016,Pacific,N,"24,702","25,346","30,516","5,645",,,,,,,,,,"2,809","1,393",,,,,,,,,,,,,,,
SCL,12May2016,Pacific,N,"24,242","24,099","30,226","6,577",,,,,,,,,,"3,604","1,489",,,,,,,,,,,,,,,
SCL,13May2016,Pacific,N,"25,535","25,230","28,318","3,555",,,,,,,,,,684,"1,395",,,,,,,,,,,,,,,
SCL,14May2016,Pacific,N,"23,180","22,988","27,877","5,338",,,,,,,,,,"2,894",999,,,,,,,,,,,,,,,
SCL,15May2016,Pacific,N,"22,875","23,489","26,651","3,646",,,,,,,,,,"1,618",589,,,,,,,,,,,,,,,
SCL,16May2016,Pacific,N,"24,275","24,325","27,818","4,006",,,,,,,,,,"1,380","1,232",,,,,,,,,,,,,,,
SCL,17May2016,Pacific,N,"24,335","23,980","25,995","2,552",,,,,,,,,,-284,"1,448",,,,,,,,,,,,,,,
SCL,18May2016,Pacific,N,"23,825","23,811","23,046",-223,,,,,,,,,,"-2,408",747,,,,,,,,,,,,,,,
SCL,19May2016,Pacific,N,"24,055","23,954","20,454","-2,992",,,,,,,,,,"-4,246",-207,,,,,,,,,,,,,,,
SCL,20May2016,Pacific,N,"24,050","23,811","22,023","-1,270",,,,,,,,,,"-1,785",-912,,,,,,,,,,,,,,,
SCL,21May2016,Pacific,N,"23,110","23,107","20,830","-1,787",,,,,,,,,,"-2,937",-270,,,,,,,,,,,,,,,
SCL,22May2016,Pacific,N,"23,288","23,124","20,913","-1,730",,,,,,,,,,"-3,036",-88,,,,,,,,,,,,,,,
SCL,23May2016,Pacific,N,"25,295","25,162","25,885","1,227",,,,,,,,,,-237,50,,,,,,,,,,,,,,,
SCL,24May2016,Pacific,N,"25,034","25,327","29,439","4,588",,,,,,,,,,"3,912",-774,,,,,,,,,,,,,,,
SCL,25May2016,Pacific,N,"24,732","24,808","28,733","4,411",,,,,,,,,,"2,591",349,,,,,,,,,,,,,,,
SCL,26May2016,Pacific,N,"23,905","24,011","31,898","8,335",,,,,,,,,,"6,200",669,,,,,,,,,,,,,,,
SCL,27May2016,Pacific,N,"24,996","24,492","30,760","6,653",,,,,,,,,,"5,127",54,,,,,,,,,,,,,,,
SCL,28May2016,Pacific,N,"23,050","22,979","34,089","11,468",,,,,,,,,,"10,232",-253,,,,,,,,,,,,,,,
SCL,29May2016,Pacific,N,"22,760","22,260","32,532","10,623",,,,,,,,,,"9,193",-70,,,,,,,,,,,,,,,
SCL,30May2016,Pacific,N,"22,855","23,057","33,432","10,805",,,,,,,,,,"10,649","-1,311",,,,,,,,,,,,,,,
SCL,31May2016,Pacific,N,"25,405","25,552","33,982","8,933",,,,,,,,,,"9,070","-1,633",,,,,,,,,,,,,,,
SCL,01Jun2016,Pacific,N,"25,296","25,349","32,151","7,341",,,,,,,,,,"6,554",-721,,,,,,,,,,,,,,,
SCL,02Jun2016,Pacific,N,"23,909","24,134","27,717","4,112",,,,,,,,,,"3,132",-508,,,,,,,,,,,,,,,
SCL,03Jun2016,Pacific,N,"25,030","25,496","27,018","2,094",,,,,,,,,,"2,800","-2,144",,,,,,,,,,,,,,,
SCL,04Jun2016,Pacific,N,"23,930","24,403","27,087","3,195",,,,,,,,,,"3,389","-1,652",,,,,,,,,,,,,,,
SCL,05Jun2016,Pacific,N,"24,698","25,286","23,176","-1,566",,,,,,,,,,-933,"-2,088",,,,,,,,,,,,,,,
SCL,06Jun2016,Pacific,N,"27,735","27,843","22,660","-4,692",,,,,,,,,,"-4,058","-2,107",,,,,,,,,,,,,,,
SCL,07Jun2016,Pacific,N,"26,665","26,786","22,693","-3,592",,,,,,,,,,"-3,045","-2,028",,,,,,,,,,,,,,,
SCL,08Jun2016,Pacific,N,"25,490","25,157","23,520","-1,105",,,,,,,,,,"-1,350","-1,219",,,,,,,,,,,,,,,
SCL,09Jun2016,Pacific,N,"24,315","23,546","24,747","1,693",,,,,,,,,,"1,584","-1,294",,,,,,,,,,,,,,,
SCL,10Jun2016,Pacific,N,"23,680","24,055","25,469","1,879",,,,,,,,,,"1,744","-1,243",,,,,,,,,,,,,,,
SCL,11Jun2016,Pacific,N,"22,854","22,792","26,908","4,548",,,,,,,,,,"3,524",-286,,,,,,,,,,,,,,,
SCL,12Jun2016,Pacific,N,"22,790","22,619","27,770","5,648",,,,,,,,,,"5,144",-797,,,,,,,,,,,,,,,
SCL,13Jun2016,Pacific,N,"24,920","24,898","26,130","1,745",,,,,,,,,,"-2,431","2,888",,,,,,,,,,,,,,,
SCL,14Jun2016,Pacific,N,"25,175","24,963","26,587","2,096",,,,,,,,,,"-3,251","4,000",,,,,,,,,,,,,,,
SCL,15Jun2016,Pacific,N,"24,860","24,712","24,757",435,,,,,,,,,,"-4,262","3,319",,,,,,,,,,,,,,,
SCL,16Jun2016,Pacific,N,"23,870","23,617","23,016",-192,,,,,,,,,,"-4,640","3,056",,,,,,,,,,,,,,,
SCL,17Jun2016,Pacific,N,"24,500","24,252","21,322","-2,512",,,,,,,,,,"-6,246","2,334",,,,,,,,,,,,,,,
SCL,18Jun2016,Pacific,N,"22,645","22,665","19,794","-2,450",,,,,,,,,,"-6,633","2,892",,,,,,,,,,,,,,,
SCL,19Jun2016,Pacific,N,"22,635","22,112","20,784",-863,,,,,,,,,,"-4,751","2,642",,,,,,,,,,,,,,,
SCL,20Jun2016,Pacific,N,"25,245","24,788","21,321","-3,074",,,,,,,,,,"-7,245","2,900",,,,,,,,,,,,,,,
SCL,21Jun2016,Pacific,N,"24,805","24,959","20,126","-4,423",,,,,,,,,,"-8,417","2,768",,,,,,,,,,,,,,,
SCL,22Jun2016,Pacific,N,"24,580","24,693","18,643","-5,658",,,,,,,,,,"-9,897","2,956",,,,,,,,,,,,,,,
SCL,23Jun2016,Pacific,N,"23,615","23,360","16,744","-6,223",,,,,,,,,,"-9,543","1,967",,,,,,,,,,,,,,,
SCL,24Jun2016,Pacific,N,"24,355","23,261","15,506","-7,346",,,,,,,,,,"-9,777","1,080",,,,,,,,,,,,,,,
SCL,25Jun2016,Pacific,N,"22,455","21,914","17,274","-4,245",,,,,,,,,,"-6,413",838,,,,,,,,,,,,,,,
SCL,26Jun2016,Pacific,N,"22,685","22,930","17,080","-5,453",,,,,,,,,,"-7,654",856,,,,,,,,,,,,,,,
SCL,27Jun2016,Pacific,N,"26,057","26,131","17,345","-8,393",,,,,,,,,,"-9,022",-765,,,,,,,,,,,,,,,
SCL,28Jun2016,Pacific,N,"25,957","25,612","17,181","-8,035",,,,,,,,,,"-8,257","-1,229",,,,,,,,,,,,,,,
SCL,29Jun2016,Pacific,N,"25,444","24,792","15,975","-8,423",,,,,,,,,,"-8,710","-1,226",,,,,,,,,,,,,,,
SCL,30Jun2016,Pacific,N,"23,955","23,667","15,045","-8,235",,,,,,,,,,"-9,358",-390,,,,,,,,,,,,,,,
SCL,01Jul2016,Pacific,N,"24,687","24,354","17,860","-6,104",,,,,,,,,,"-6,574","-1,018",,,,,,,,,,,,,,,
SCL,02Jul2016,Pacific,N,"22,870","22,873","18,035","-4,431",,,,,,,,,,"-5,704",-209,,,,,,,,,,,,,,,
SCL,03Jul2016,Pacific,N,"22,560","21,888","19,598","-1,908",,,,,,,,,,"-3,618",269,,,,,,,,,,,,,,,
SCL,04Jul2016,Pacific,N,"22,520","22,182","20,214","-1,571",,,,,,,,,,"-3,221",171,,,,,,,,,,,,,,,
SCL,05Jul2016,Pacific,N,"24,849","24,353","19,088","-4,858",,,,,,,,,,"-5,853",-446,,,,,,,,,,,,,,,
