BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,LGEE,PJM,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
OVEC,03Nov2017,Eastern,N,"1,920",807,"27,013","25,428",,,,,,,,,,"-6,609","32,037",,,,,,,,,,,,,,,
OVEC,04Nov2017,Eastern,N,"1,920",755,"31,430","29,745",,,,,,,,,,"-3,894","33,639",,,,,,,,,,,,,,,
OVEC,05Nov2017,Eastern,N,"2,000",853,"32,346","30,561",,,,,,,,,,"-6,306","36,867",,,,,,,,,,,,,,,
OVEC,06Nov2017,Eastern,N,"1,920","1,045","39,043","36,974",,,,,,,,,,"-8,772","45,746",,,,,,,,,,,,,,,
OVEC,07Nov2017,Eastern,N,"1,920","1,141","40,379","38,209",,,,,,,,,,"-12,159","50,368",,,,,,,,,,,,,,,
OVEC,08Nov2017,Eastern,N,"1,920","1,116","43,164","40,987",,,,,,,,,,"-10,383","51,370",,,,,,,,,,,,,,,
OVEC,09Nov2017,Eastern,N,"1,920","1,338","38,953","36,648",,,,,,,,,,"-9,927","46,575",,,,,,,,,,,,,,,
OVEC,10Nov2017,Eastern,N,"1,920","1,462","39,084","36,625",,,,,,,,,,"-7,738","44,363",,,,,,,,,,,,,,,
OVEC,11Nov2017,Eastern,N,"1,920","1,323","38,552","36,276",,,,,,,,,,"-8,247","44,523",,,,,,,,,,,,,,,
OVEC,12Nov2017,Eastern,N,"1,920","1,302","38,975","36,712",,,,,,,,,,"-10,181","46,893",,,,,,,,,,,,,,,
OVEC,13Nov2017,Eastern,N,"1,920","1,206","36,670","34,540",,,,,,,,,,"-8,958","43,498",,,,,,,,,,,,,,,
OVEC,14Nov2017,Eastern,N,"1,920","1,323","36,009","33,727",,,,,,,,,,"-9,186","42,913",,,,,,,,,,,,,,,
OVEC,15Nov2017,Eastern,N,"1,920","1,389","37,960","35,612",,,,,,,,,,"-10,030","45,642",,,,,,,,,,,,,,,
OVEC,16Nov2017,Eastern,N,"1,920","1,059","33,937","31,957",,,,,,,,,,"-7,954","39,911",,,,,,,,,,,,,,,
OVEC,17Nov2017,Eastern,N,"1,920","1,122","33,490","31,427",,,,,,,,,,"-5,782","37,209",,,,,,,,,,,,,,,
OVEC,18Nov2017,Eastern,N,"1,920","1,202","35,969","33,769",,,,,,,,,,"-2,120","35,889",,,,,,,,,,,,,,,
OVEC,19Nov2017,Eastern,N,"1,920","1,051","33,409","31,363",,,,,,,,,,"3,596","27,767",,,,,,,,,,,,,,,
OVEC,20Nov2017,Eastern,N,"1,920","1,338","38,760","36,320",,,,,,,,,,-664,"36,984",,,,,,,,,,,,,,,
OVEC,21Nov2017,Eastern,N,"1,920","1,236","40,251","37,951",,,,,,,,,,-70,"38,021",,,,,,,,,,,,,,,
OVEC,22Nov2017,Eastern,N,"1,920","1,331","40,171","37,795",,,,,,,,,,324,"37,471",,,,,,,,,,,,,,,
OVEC,23Nov2017,Eastern,N,"1,920","1,277","37,135","34,824",,,,,,,,,,"1,869","32,955",,,,,,,,,,,,,,,
OVEC,24Nov2017,Eastern,N,"1,920","1,267","33,187","30,928",,,,,,,,,,"3,018","27,910",,,,,,,,,,,,,,,
OVEC,25Nov2017,Eastern,N,"1,920","1,130","23,068","21,138",,,,,,,,,,-429,"21,567",,,,,,,,,,,,,,,
OVEC,26Nov2017,Eastern,N,"1,920","1,203","36,586","34,331",,,,,,,,,,"-1,636","35,967",,,,,,,,,,,,,,,
OVEC,27Nov2017,Eastern,N,"1,920","1,520","38,707","36,129",,,,,,,,,,"-8,740","44,869",,,,,,,,,,,,,,,
OVEC,28Nov2017,Eastern,N,"1,920","1,615","39,993","37,280",,,,,,,,,,"-7,286","44,566",,,,,,,,,,,,,,,
OVEC,29Nov2017,Eastern,N,"1,920","1,393","45,019","42,481",,,,,,,,,,"-3,937","46,418",,,,,,,,,,,,,,,
OVEC,30Nov2017,Eastern,N,"1,920","1,475","46,795","44,151",,,,,,,,,,"-4,908","49,059",,,,,,,,,,,,,,,
OVEC,01Dec2017,Eastern,N,"1,920","1,550","42,895","40,219",,,,,,,,,,"-6,022","46,241",,,,,,,,,,,,,,,
OVEC,02Dec2017,Eastern,N,"1,920","1,410","42,802","40,305",,,,,,,,,,"-5,625","45,930",,,,,,,,,,,,,,,
OVEC,03Dec2017,Eastern,N,"1,920","1,312","35,360","33,076",,,,,,,,,,"-3,386","36,462",,,,,,,,,,,,,,,
OVEC,04Dec2017,Eastern,N,"1,920","1,654","28,736","26,143",,,,,,,,,,"-9,816","35,959",,,,,,,,,,,,,,,
OVEC,05Dec2017,Eastern,N,"1,920","1,735","29,030","26,498",,,,,,,,,,"-6,541","33,039",,,,,,,,,,,,,,,
OVEC,06Dec2017,Eastern,N,"1,920","1,780","26,570","24,059",,,,,,,,,,"-3,803","27,862",,,,,,,,,,,,,,,
OVEC,07Dec2017,Eastern,N,"1,920","1,638","29,974","27,483",,,,,,,,,,"-6,593","34,076",,,,,,,,,,,,,,,
OVEC,08Dec2017,Eastern,N,"1,920","1,680","36,935","34,304",,,,,,,,,,"-5,543","39,847",,,,,,,,,,,,,,,
OVEC,09Dec2017,Eastern,N,"1,920","1,631","46,515","43,704",,,,,,,,,,-353,"44,057",,,,,,,,,,,,,,,
OVEC,10Dec2017,Eastern,N,"1,920","1,381","50,632","48,029",,,,,,,,,,"5,046","42,983",,,,,,,,,,,,,,,
OVEC,11Dec2017,Eastern,N,"1,920","1,477","51,099","48,381",,,,,,,,,,-680,"49,061",,,,,,,,,,,,,,,
OVEC,12Dec2017,Eastern,N,"1,920","1,742","48,548","45,795",,,,,,,,,,469,"45,326",,,,,,,,,,,,,,,
OVEC,13Dec2017,Eastern,N,"1,920","1,762","52,813","49,821",,,,,,,,,,44,"49,777",,,,,,,,,,,,,,,
OVEC,14Dec2017,Eastern,N,"1,920","1,657","52,719","49,823",,,,,,,,,,"-3,308","53,131",,,,,,,,,,,,,,,
OVEC,15Dec2017,Eastern,N,"1,920","1,613","48,255","45,448",,,,,,,,,,"-1,516","46,964",,,,,,,,,,,,,,,
OVEC,16Dec2017,Eastern,N,"1,920","1,399","45,909","43,374",,,,,,,,,,-35,"43,409",,,,,,,,,,,,,,,
OVEC,17Dec2017,Eastern,N,"1,920","1,505","43,648","41,047",,,,,,,,,,-918,"41,965",,,,,,,,,,,,,,,
OVEC,18Dec2017,Eastern,N,"1,920","1,482","40,325","37,778",,,,,,,,,,"-5,290","43,068",,,,,,,,,,,,,,,
OVEC,19Dec2017,Eastern,N,"1,920","1,234","38,787","36,484",,,,,,,,,,"-1,792","38,276",,,,,,,,,,,,,,,
OVEC,20Dec2017,Eastern,N,"1,920","1,182","39,285","37,019",,,,,,,,,,"-2,364","39,383",,,,,,,,,,,,,,,
OVEC,21Dec2017,Eastern,N,"1,920","1,281","43,447","41,085",,,,,,,,,,"-2,383","43,468",,,,,,,,,,,,,,,
OVEC,22Dec2017,Eastern,N,"1,920","1,268","44,387","41,978",,,,,,,,,,"-2,970","44,948",,,,,,,,,,,,,,,
OVEC,23Dec2017,Eastern,N,"1,920","1,473","41,387","38,820",,,,,,,,,,"-1,620","40,440",,,,,,,,,,,,,,,
OVEC,24Dec2017,Eastern,N,"1,920","1,302","36,032","33,676",,,,,,,,,,"-5,799","39,475",,,,,,,,,,,,,,,
OVEC,25Dec2017,Eastern,N,"1,920","1,353","38,973","36,564",,,,,,,,,,"-1,542","38,106",,,,,,,,,,,,,,,
OVEC,26Dec2017,Eastern,N,"1,920","1,617","51,809","48,949",,,,,,,,,,"-5,564","54,513",,,,,,,,,,,,,,,
OVEC,27Dec2017,Eastern,N,"1,920","1,694","49,931","47,022",,,,,,,,,,"-7,974","54,996",,,,,,,,,,,,,,,
OVEC,28Dec2017,Eastern,N,"1,920","1,752","48,806","45,862",,,,,,,,,,"-8,340","54,202",,,,,,,,,,,,,,,
OVEC,29Dec2017,Eastern,N,"1,920","1,741","52,541","49,547",,,,,,,,,,"-6,183","55,730",,,,,,,,,,,,,,,
OVEC,30Dec2017,Eastern,N,"1,920","1,702","51,276","48,355",,,,,,,,,,-630,"48,985",,,,,,,,,,,,,,,
OVEC,31Dec2017,Eastern,N,"1,920","1,822","54,190","51,110",,,,,,,,,,"-1,401","52,511",,,,,,,,,,,,,,,
OVEC,01Jan2018,Eastern,N,"1,920","1,881","52,189","49,054",,,,,,,,,,"-6,462","55,516",,,,,,,,,,,,,,,
OVEC,02Jan2018,Eastern,N,"1,920","1,920","52,346","49,166",,,,,,,,,,"-6,368","55,534",,,,,,,,,,,,,,,
OVEC,03Jan2018,Eastern,N,"1,920","2,090","47,297","44,030",,,,,,,,,,"-15,252","59,282",,,,,,,,,,,,,,,
OVEC,04Jan2018,Eastern,N,"1,920","1,894","44,939","41,944",,,,,,,,,,"-15,130","57,074",,,,,,,,,,,,,,,
OVEC,05Jan2018,Eastern,N,"1,920","2,150","51,887","48,498",,,,,,,,,,"-20,769","69,267",,,,,,,,,,,,,,,
OVEC,06Jan2018,Eastern,N,"1,920","2,139","49,864","46,508",,,,,,,,,,"-20,953","67,461",,,,,,,,,,,,,,,
OVEC,07Jan2018,Eastern,N,"1,920","2,110","47,167","43,897",,,,,,,,,,"-17,859","61,756",,,,,,,,,,,,,,,
OVEC,08Jan2018,Eastern,N,"1,920","2,179","44,748","41,460",,,,,,,,,,"-14,252","55,712",,,,,,,,,,,,,,,
OVEC,09Jan2018,Eastern,N,"1,920","1,971","47,963","44,812",,,,,,,,,,"-13,615","58,427",,,,,,,,,,,,,,,
OVEC,10Jan2018,Eastern,N,"1,920","1,874","41,394","38,442",,,,,,,,,,"-11,295","49,737",,,,,,,,,,,,,,,
OVEC,11Jan2018,Eastern,N,"1,920","1,621","31,099","28,560",,,,,,,,,,"-10,702","39,262",,,,,,,,,,,,,,,
OVEC,12Jan2018,Eastern,N,"1,920","1,840","36,843","34,035",,,,,,,,,,"-3,296","37,331",,,,,,,,,,,,,,,
OVEC,13Jan2018,Eastern,N,"1,920","1,665","36,181","33,525",,,,,,,,,,"-6,802","40,327",,,,,,,,,,,,,,,
OVEC,14Jan2018,Eastern,N,"1,920","2,004","37,087","34,051",,,,,,,,,,"-13,029","47,080",,,,,,,,,,,,,,,
OVEC,15Jan2018,Eastern,N,"1,920","2,365","41,738","38,261",,,,,,,,,,"-19,996","58,257",,,,,,,,,,,,,,,
OVEC,16Jan2018,Eastern,N,"1,920","2,137","40,459","37,274",,,,,,,,,,"-14,063","51,337",,,,,,,,,,,,,,,
OVEC,17Jan2018,Eastern,N,"1,920","2,006","40,837","37,760",,,,,,,,,,"-8,766","46,526",,,,,,,,,,,,,,,
OVEC,18Jan2018,Eastern,N,"1,920","1,975","40,372","37,314",,,,,,,,,,"-4,800","42,114",,,,,,,,,,,,,,,
OVEC,19Jan2018,Eastern,N,"1,920","1,660","33,444","30,819",,,,,,,,,,"-6,729","37,548",,,,,,,,,,,,,,,
OVEC,20Jan2018,Eastern,N,"1,920","1,149","19,363","17,522",,,,,,,,,,-349,"17,871",,,,,,,,,,,,,,,
OVEC,21Jan2018,Eastern,N,"1,920","1,075","17,174","15,448",,,,,,,,,,"-1,933","17,381",,,,,,,,,,,,,,,
OVEC,22Jan2018,Eastern,N,"1,920","1,201","24,600","22,574",,,,,,,,,,"-6,830","29,404",,,,,,,,,,,,,,,
OVEC,23Jan2018,Eastern,N,"1,920","1,223","34,708","32,470",,,,,,,,,,"-1,200","33,670",,,,,,,,,,,,,,,
OVEC,24Jan2018,Eastern,N,"1,920","1,503","45,822","43,141",,,,,,,,,,"-6,969","50,110",,,,,,,,,,,,,,,
OVEC,25Jan2018,Eastern,N,"1,920","1,875","50,886","47,767",,,,,,,,,,"-8,072","55,839",,,,,,,,,,,,,,,
OVEC,26Jan2018,Eastern,N,"1,920","2,114","52,774","49,402",,,,,,,,,,"-9,660","59,062",,,,,,,,,,,,,,,
OVEC,27Jan2018,Eastern,N,"1,920","1,767","34,334","31,556",,,,,,,,,,"-6,858","38,414",,,,,,,,,,,,,,,
OVEC,28Jan2018,Eastern,N,"1,920","1,394","27,112","24,825",,,,,,,,,,"-7,206","32,031",,,,,,,,,,,,,,,
OVEC,29Jan2018,Eastern,N,"1,920","1,625","41,855","39,113",,,,,,,,,,"-10,779","49,892",,,,,,,,,,,,,,,
OVEC,30Jan2018,Eastern,N,"1,920","1,987","49,345","46,123",,,,,,,,,,"-15,975","62,098",,,,,,,,,,,,,,,
OVEC,31Jan2018,Eastern,N,"1,920","1,986","41,556","38,503",,,,,,,,,,"-15,198","53,701",,,,,,,,,,,,,,,
OVEC,01Feb2018,Eastern,N,"1,920","1,652","42,289","39,599",,,,,,,,,,"-7,250","46,849",,,,,,,,,,,,,,,
OVEC,02Feb2018,Eastern,N,"1,920","1,603","42,600","39,899",,,,,,,,,,"-7,545","47,444",,,,,,,,,,,,,,,
OVEC,03Feb2018,Eastern,N,"1,920","1,857","36,602","33,702",,,,,,,,,,"-6,518","40,220",,,,,,,,,,,,,,,
OVEC,04Feb2018,Eastern,N,"1,920","1,710","33,777","31,081",,,,,,,,,,"-1,588","32,669",,,,,,,,,,,,,,,
OVEC,05Feb2018,Eastern,N,"1,920","1,546","42,029","39,359",,,,,,,,,,"-5,816","45,175",,,,,,,,,,,,,,,
OVEC,06Feb2018,Eastern,N,"1,920","1,517","43,751","41,135",,,,,,,,,,"-12,400","53,535",,,,,,,,,,,,,,,
OVEC,07Feb2018,Eastern,N,"1,920","2,344","40,945","37,508",,,,,,,,,,"-11,559","49,067",,,,,,,,,,,,,,,
OVEC,08Feb2018,Eastern,N,"1,920","1,899","44,785","41,709",,,,,,,,,,"-11,067","52,776",,,,,,,,,,,,,,,
OVEC,09Feb2018,Eastern,N,"1,920","1,588","47,875","45,076",,,,,,,,,,"-13,321","58,397",,,,,,,,,,,,,,,
OVEC,10Feb2018,Eastern,N,"1,920","1,342","30,762","28,469",,,,,,,,,,"-8,295","36,764",,,,,,,,,,,,,,,
OVEC,11Feb2018,Eastern,N,"1,920","1,268","24,927","22,831",,,,,,,,,,"-3,309","26,140",,,,,,,,,,,,,,,
OVEC,12Feb2018,Eastern,N,"1,920","1,379","39,846","37,416",,,,,,,,,,"-5,040","42,456",,,,,,,,,,,,,,,
OVEC,13Feb2018,Eastern,N,"1,920","1,398","42,817","40,342",,,,,,,,,,"-9,817","50,159",,,,,,,,,,,,,,,
OVEC,14Feb2018,Eastern,N,"1,920","1,424","33,258","30,866",,,,,,,,,,"-7,835","38,701",,,,,,,,,,,,,,,
OVEC,15Feb2018,Eastern,N,"1,920","1,084","22,637","20,759",,,,,,,,,,"-5,297","26,056",,,,,,,,,,,,,,,
OVEC,16Feb2018,Eastern,N,"1,920","1,351","35,409","33,127",,,,,,,,,,"1,520","31,607",,,,,,,,,,,,,,,
OVEC,17Feb2018,Eastern,N,"1,920","1,252","26,153","24,129",,,,,,,,,,"4,212","19,917",,,,,,,,,,,,,,,
OVEC,18Feb2018,Eastern,N,"1,920",925,"19,471","17,911",,,,,,,,,,"3,444","14,467",,,,,,,,,,,,,,,
OVEC,19Feb2018,Eastern,N,"1,920","1,023","26,263","24,507",,,,,,,,,,"-2,578","27,085",,,,,,,,,,,,,,,
OVEC,20Feb2018,Eastern,N,"1,920","1,085","25,457","23,633",,,,,,,,,,"-3,512","27,145",,,,,,,,,,,,,,,
OVEC,21Feb2018,Eastern,N,"1,920","1,304","39,603","37,233",,,,,,,,,,"1,559","35,674",,,,,,,,,,,,,,,
OVEC,22Feb2018,Eastern,N,"1,920","1,511","43,282","40,623",,,,,,,,,,"-1,642","42,265",,,,,,,,,,,,,,,
OVEC,23Feb2018,Eastern,N,"1,920","1,210","38,955","36,682",,,,,,,,,,267,"36,415",,,,,,,,,,,,,,,
OVEC,24Feb2018,Eastern,N,"1,920","1,119","22,019","20,067",,,,,,,,,,"5,748","14,319",,,,,,,,,,,,,,,
OVEC,25Feb2018,Eastern,N,"1,920",914,"22,394","20,669",,,,,,,,,,"7,828","12,841",,,,,,,,,,,,,,,
OVEC,26Feb2018,Eastern,N,"1,920","1,040","31,537","29,536",,,,,,,,,,"2,371","27,165",,,,,,,,,,,,,,,
OVEC,27Feb2018,Eastern,N,"1,920","1,017","36,795","34,721",,,,,,,,,,"1,929","32,792",,,,,,,,,,,,,,,
OVEC,28Feb2018,Eastern,N,"1,920","1,051","31,561","29,539",,,,,,,,,,"1,512","28,027",,,,,,,,,,,,,,,
OVEC,01Mar2018,Eastern,N,"1,920","1,240","33,409","31,166",,,,,,,,,,"1,697","29,469",,,,,,,,,,,,,,,
OVEC,02Mar2018,Eastern,N,"1,920","1,116","37,708","35,530",,,,,,,,,,"1,675","33,855",,,,,,,,,,,,,,,
OVEC,03Mar2018,Eastern,N,"1,920","1,068","35,021","32,911",,,,,,,,,,"1,781","31,130",,,,,,,,,,,,,,,
OVEC,04Mar2018,Eastern,N,"1,920","1,099","32,076","29,976",,,,,,,,,,"2,340","27,636",,,,,,,,,,,,,,,
OVEC,05Mar2018,Eastern,N,"1,920","1,368","47,760","45,198",,,,,,,,,,"1,868","43,330",,,,,,,,,,,,,,,
OVEC,06Mar2018,Eastern,N,"1,920","1,189","42,017","39,732",,,,,,,,,,827,"38,905",,,,,,,,,,,,,,,
OVEC,07Mar2018,Eastern,N,"1,920","1,652","42,295","39,592",,,,,,,,,,"1,288","38,304",,,,,,,,,,,,,,,
OVEC,08Mar2018,Eastern,N,"1,920","1,675","45,058","42,213",,,,,,,,,,"2,359","39,854",,,,,,,,,,,,,,,
OVEC,09Mar2018,Eastern,N,"1,920","1,753","40,425","37,645",,,,,,,,,,"2,249","35,396",,,,,,,,,,,,,,,
OVEC,10Mar2018,Eastern,N,"1,920","2,049","38,543","35,512",,,,,,,,,,"2,111","33,401",,,,,,,,,,,,,,,
OVEC,11Mar2018,Eastern,N,"1,840","1,835","34,541","31,825",,,,,,,,,,"2,479","29,346",,,,,,,,,,,,,,,
OVEC,12Mar2018,Eastern,N,"1,920","2,165","41,901","38,655",,,,,,,,,,"2,729","35,926",,,,,,,,,,,,,,,
OVEC,13Mar2018,Eastern,N,"1,920","2,178","44,268","40,971",,,,,,,,,,"2,744","38,227",,,,,,,,,,,,,,,
OVEC,14Mar2018,Eastern,N,"1,920","2,535","45,688","41,995",,,,,,,,,,"2,785","39,210",,,,,,,,,,,,,,,
OVEC,15Mar2018,Eastern,N,"1,920","2,051","42,470","39,297",,,,,,,,,,"2,660","36,637",,,,,,,,,,,,,,,
OVEC,16Mar2018,Eastern,N,"1,920","1,889","43,496","40,438",,,,,,,,,,"2,201","38,237",,,,,,,,,,,,,,,
OVEC,17Mar2018,Eastern,N,"1,920","1,898","43,087","40,076",,,,,,,,,,"1,854","38,222",,,,,,,,,,,,,,,
OVEC,18Mar2018,Eastern,N,"1,920","1,687","39,802","37,040",,,,,,,,,,"2,084","34,956",,,,,,,,,,,,,,,
OVEC,19Mar2018,Eastern,N,"1,920","2,021","46,331","43,136",,,,,,,,,,"2,441","40,695",,,,,,,,,,,,,,,
OVEC,20Mar2018,Eastern,N,"1,920","2,507","46,763","43,004",,,,,,,,,,33,"42,971",,,,,,,,,,,,,,,
OVEC,21Mar2018,Eastern,N,"1,920","2,849","48,118","44,021",,,,,,,,,,-809,"44,830",,,,,,,,,,,,,,,
OVEC,22Mar2018,Eastern,N,"1,920","2,258","48,539","45,071",,,,,,,,,,"3,258","41,813",,,,,,,,,,,,,,,
OVEC,23Mar2018,Eastern,N,"1,920","1,739","30,557","27,896",,,,,,,,,,"1,344","26,552",,,,,,,,,,,,,,,
OVEC,24Mar2018,Eastern,N,"1,920","1,808","28,342","25,714",,,,,,,,,,"1,912","23,802",,,,,,,,,,,,,,,
OVEC,25Mar2018,Eastern,N,"1,920","1,515","27,641","25,277",,,,,,,,,,"4,046","21,231",,,,,,,,,,,,,,,
OVEC,26Mar2018,Eastern,N,"1,920","1,668","33,248","30,661",,,,,,,,,,221,"30,440",,,,,,,,,,,,,,,
OVEC,27Mar2018,Eastern,N,"1,920","2,138","37,196","34,000",,,,,,,,,,"-4,611","38,611",,,,,,,,,,,,,,,
OVEC,28Mar2018,Eastern,N,"1,920","2,138","46,791","43,441",,,,,,,,,,"-3,741","47,182",,,,,,,,,,,,,,,
OVEC,29Mar2018,Eastern,N,"1,920","1,712","43,847","40,968",,,,,,,,,,-388,"41,356",,,,,,,,,,,,,,,
OVEC,30Mar2018,Eastern,N,"1,920","1,306","33,770","31,473",,,,,,,,,,"-2,049","33,522",,,,,,,,,,,,,,,
OVEC,31Mar2018,Eastern,N,"1,920","1,499","34,899","32,444",,,,,,,,,,"6,437","26,007",,,,,,,,,,,,,,,
OVEC,01Apr2018,Eastern,N,"1,920","1,252","32,274","30,092",,,,,,,,,,"3,571","26,521",,,,,,,,,,,,,,,
OVEC,02Apr2018,Eastern,N,"1,920","1,570","43,149","40,456",,,,,,,,,,"1,712","38,744",,,,,,,,,,,,,,,
OVEC,03Apr2018,Eastern,N,"1,920","1,945","47,062","43,913",,,,,,,,,,"-1,355","45,268",,,,,,,,,,,,,,,
OVEC,04Apr2018,Eastern,N,"1,920","1,540","39,860","37,215",,,,,,,,,,349,"36,866",,,,,,,,,,,,,,,
OVEC,05Apr2018,Eastern,N,"1,920","1,654","40,709","37,942",,,,,,,,,,"-2,907","40,849",,,,,,,,,,,,,,,
OVEC,06Apr2018,Eastern,N,"1,920","1,823","37,344","34,476",,,,,,,,,,"-1,612","36,088",,,,,,,,,,,,,,,
OVEC,07Apr2018,Eastern,N,"1,920","1,590","34,663","32,077",,,,,,,,,,"2,117","29,960",,,,,,,,,,,,,,,
OVEC,08Apr2018,Eastern,N,"1,920","1,475","38,457","35,962",,,,,,,,,,"1,085","34,877",,,,,,,,,,,,,,,
OVEC,09Apr2018,Eastern,N,"1,920","1,676","43,218","40,457",,,,,,,,,,"-4,789","45,246",,,,,,,,,,,,,,,
OVEC,10Apr2018,Eastern,N,"1,920","1,623","43,382","40,682",,,,,,,,,,-653,"41,335",,,,,,,,,,,,,,,
OVEC,11Apr2018,Eastern,N,"1,920","1,718","43,263","40,463",,,,,,,,,,"1,535","38,928",,,,,,,,,,,,,,,
OVEC,12Apr2018,Eastern,N,"1,920","1,560","29,805","27,392",,,,,,,,,,"-1,542","28,934",,,,,,,,,,,,,,,
OVEC,13Apr2018,Eastern,N,"1,920","1,411","27,186","25,021",,,,,,,,,,"-2,711","27,732",,,,,,,,,,,,,,,
OVEC,14Apr2018,Eastern,N,"1,920","1,316","23,787","21,798",,,,,,,,,,"-8,465","30,263",,,,,,,,,,,,,,,
OVEC,15Apr2018,Eastern,N,"1,440","1,675","24,519","22,127",,,,,,,,,,"-9,226","31,353",,,,,,,,,,,,,,,
OVEC,16Apr2018,Eastern,N,"1,440","1,583","32,433","29,977",,,,,,,,,,"-5,419","35,396",,,,,,,,,,,,,,,
OVEC,17Apr2018,Eastern,N,"1,440","1,836","37,632","34,814",,,,,,,,,,"-12,116","46,930",,,,,,,,,,,,,,,
OVEC,18Apr2018,Eastern,N,"1,440","1,737","42,525","39,737",,,,,,,,,,"-15,694","55,431",,,,,,,,,,,,,,,
OVEC,19Apr2018,Eastern,N,"1,440","1,631","43,466","40,759",,,,,,,,,,"-11,046","51,805",,,,,,,,,,,,,,,
OVEC,20Apr2018,Eastern,N,"1,440","1,507","40,409","37,847",,,,,,,,,,"-8,166","46,013",,,,,,,,,,,,,,,
OVEC,21Apr2018,Eastern,N,"1,440","1,318","21,958","19,850",,,,,,,,,,"-8,943","28,793",,,,,,,,,,,,,,,
OVEC,22Apr2018,Eastern,N,"1,440","1,133","24,433","22,559",,,,,,,,,,"-6,405","28,964",,,,,,,,,,,,,,,
OVEC,23Apr2018,Eastern,N,"1,440","1,132","26,538","24,648",,,,,,,,,,"-11,340","35,988",,,,,,,,,,,,,,,
OVEC,24Apr2018,Eastern,N,"1,440","1,016","22,257","20,538",,,,,,,,,,"-15,078","35,616",,,,,,,,,,,,,,,
OVEC,25Apr2018,Eastern,N,"1,440",921,"17,826","16,342",,,,,,,,,,"-15,677","32,019",,,,,,,,,,,,,,,
OVEC,26Apr2018,Eastern,N,"1,440","1,084","18,894","17,274",,,,,,,,,,"-13,931","31,205",,,,,,,,,,,,,,,
OVEC,27Apr2018,Eastern,N,"1,440","1,686","21,137","18,852",,,,,,,,,,"-6,780","25,632",,,,,,,,,,,,,,,
OVEC,28Apr2018,Eastern,N,"1,440","1,576","23,054","20,858",,,,,,,,,,"-2,508","23,366",,,,,,,,,,,,,,,
OVEC,29Apr2018,Eastern,N,"1,440","1,136","22,479","20,747",,,,,,,,,,-64,"20,811",,,,,,,,,,,,,,,
OVEC,30Apr2018,Eastern,N,"1,440","1,068","22,053","20,390",,,,,,,,,,"-4,258","24,648",,,,,,,,,,,,,,,
OVEC,01May2018,Eastern,N,"1,440","1,228","22,089","20,279",,,,,,,,,,"-3,545","23,824",,,,,,,,,,,,,,,
OVEC,02May2018,Eastern,N,"1,440","1,441","19,996","17,996",,,,,,,,,,"-4,917","22,913",,,,,,,,,,,,,,,
OVEC,03May2018,Eastern,N,"1,440","1,672","20,349","18,131",,,,,,,,,,"-9,287","27,418",,,,,,,,,,,,,,,
OVEC,04May2018,Eastern,N,"1,440","1,536","20,928","18,826",,,,,,,,,,"-5,411","24,237",,,,,,,,,,,,,,,
OVEC,05May2018,Eastern,N,"1,440","1,135","22,992","21,268",,,,,,,,,,"-4,085","25,353",,,,,,,,,,,,,,,
OVEC,06May2018,Eastern,N,"1,440",972,"21,268","19,743",,,,,,,,,,"-3,372","23,115",,,,,,,,,,,,,,,
OVEC,07May2018,Eastern,N,"1,440","1,008","21,545","19,986",,,,,,,,,,"-6,976","26,962",,,,,,,,,,,,,,,
OVEC,08May2018,Eastern,N,"1,440","1,023","23,058","21,445",,,,,,,,,,"-6,859","28,304",,,,,,,,,,,,,,,
OVEC,09May2018,Eastern,N,"1,440","1,279","22,264","20,410",,,,,,,,,,"-10,282","30,692",,,,,,,,,,,,,,,
OVEC,10May2018,Eastern,N,"1,440","1,215","22,211","20,411",,,,,,,,,,"-9,243","29,654",,,,,,,,,,,,,,,
OVEC,11May2018,Eastern,N,"1,440","1,056","21,807","20,178",,,,,,,,,,"-4,426","24,604",,,,,,,,,,,,,,,
OVEC,12May2018,Eastern,N,"1,440",952,"21,487","19,974",,,,,,,,,,364,"19,610",,,,,,,,,,,,,,,
OVEC,13May2018,Eastern,N,"1,440",900,"19,865","18,420",,,,,,,,,,"2,617","15,803",,,,,,,,,,,,,,,
OVEC,14May2018,Eastern,N,"1,440","1,125","20,904","19,159",,,,,,,,,,"-3,094","22,253",,,,,,,,,,,,,,,
OVEC,15May2018,Eastern,N,"1,440","1,309","25,123","23,149",,,,,,,,,,"-8,322","31,471",,,,,,,,,,,,,,,
OVEC,16May2018,Eastern,N,"1,440","1,268","26,594","24,630",,,,,,,,,,"-6,534","31,164",,,,,,,,,,,,,,,
OVEC,17May2018,Eastern,N,"1,440","1,246","28,281","26,341",,,,,,,,,,"-6,287","32,628",,,,,,,,,,,,,,,
OVEC,18May2018,Eastern,N,"1,440","1,122","25,966","24,184",,,,,,,,,,"-2,337","26,521",,,,,,,,,,,,,,,
